entry_time,exit_time,side,entry_price,exit_price,hold_time,pnl_pct,pnl_dollars,balance,exit_reason
2025-08-20 19:20:00,2025-08-20 19:25:00,LONG,114227.3,114009.7,1,-0.011619894718688293,-38.45315015000726,6580.0491824336095,stop_loss
2025-08-21 01:15:00,2025-08-21 01:30:00,SHORT,113917.3,114199.8,3,-0.013919476672989968,-45.79542055100567,6534.253761882604,stop_loss
2025-08-21 01:40:00,2025-08-21 02:00:00,LONG,114290.1,114551.7,4,0.005155648651982673,16.844158299581377,6551.097920182185,trailing_stop
2025-08-21 02:20:00,2025-08-21 03:00:00,SHORT,113900.1,114140.0,8,-0.012424926755990351,-40.698455914792184,6510.399464267392,stop_loss
2025-08-21 03:10:00,2025-08-21 03:45:00,LONG,114320.2,114071.8,7,-0.012691377376876324,-41.312968237615465,6469.086496029777,stop_loss
2025-08-21 06:00:00,2025-08-21 08:05:00,SHORT,113664.3,113934.5,25,-0.01350870238060665,-43.69448207463389,6425.392013955143,stop_loss
2025-08-21 13:30:00,2025-08-21 14:05:00,LONG,113233.0,113722.4,7,0.013288246359276685,42.691096018182456,6468.083109973325,take_profit
2025-08-21 19:20:00,2025-08-21 20:20:00,SHORT,112136.9,112377.9,12,-0.012596635005961464,-40.73804106227904,6427.345068911046,stop_loss
2025-08-21 20:50:00,2025-08-21 20:55:00,LONG,112679.9,112405.1,1,-0.013755067230268694,-44.2042817675037,6383.140787143542,stop_loss
2025-08-21 21:10:00,2025-08-21 23:15:00,LONG,112476.1,112265.2,25,-0.011500260055247603,-36.703889510704315,6346.436897632838,stop_loss
2025-08-22 00:05:00,2025-08-22 01:05:00,LONG,112583.0,112325.1,12,-0.013163017507083456,-41.76912999557073,6304.667767637267,stop_loss
2025-08-22 01:10:00,2025-08-22 01:15:00,SHORT,112350.0,112606.2,1,-0.0131214953271027,-41.363334325993705,6263.304433311274,stop_loss
2025-08-22 03:55:00,2025-08-22 04:15:00,SHORT,112902.7,113204.6,4,-0.014695935526785763,-46.02255906828696,6217.281874242987,stop_loss
2025-08-22 05:45:00,2025-08-22 06:30:00,LONG,113218.4,112967.4,9,-0.012867816538654495,-40.001421263430366,6177.280452979557,stop_loss
2025-08-22 06:40:00,2025-08-22 07:05:00,SHORT,112885.3,113142.8,5,-0.013124305821927213,-40.536258906358384,6136.744194073199,stop_loss
2025-08-22 07:20:00,2025-08-22 08:45:00,LONG,113176.5,112930.1,17,-0.012708521645394377,-38.99447321131376,6097.749720861885,stop_loss
2025-08-22 13:45:00,2025-08-22 14:00:00,LONG,112565.2,114116.1,3,0.05111117112571234,155.83156473236824,6253.581285594253,take_profit
2025-08-22 22:15:00,2025-08-23 00:30:00,SHORT,116744.8,116969.9,27,-0.011712549081414891,-36.62268887107016,6216.958596723183,stop_loss
2025-08-23 01:15:00,2025-08-23 01:45:00,SHORT,116627.1,116400.5,6,0.0037717786003426583,11.724495697168413,6228.683092420351,trailing_stop
2025-08-23 08:20:00,2025-08-23 11:55:00,SHORT,115685.5,115250.0,43,0.011058066914176799,34.438597211592956,6263.121689631945,take_profit
2025-08-23 22:05:00,2025-08-24 02:30:00,LONG,115235.4,115307.6,53,-0.001493825682038275,-4.678006014851577,6258.4436836170935,trailing_stop
2025-08-24 02:40:00,2025-08-24 06:25:00,SHORT,115188.2,115002.4,45,0.002452049775932011,7.673007716048201,6266.116691333142,trailing_stop
2025-08-24 09:35:00,2025-08-24 10:20:00,LONG,114965.2,114723.2,9,-0.012419939251182097,-38.91239432358789,6227.204297009554,stop_loss
2025-08-24 15:05:00,2025-08-24 15:45:00,LONG,114750.2,114534.5,8,-0.011518941143457601,-35.86539989276966,6191.338897116784,stop_loss
2025-08-24 18:10:00,2025-08-24 19:30:00,LONG,114732.0,113863.5,16,-0.03427925949168497,-106.11725632761444,6085.22164078917,stop_loss
2025-08-24 22:05:00,2025-08-24 22:15:00,LONG,113020.9,112763.8,2,-0.013099202006000352,-39.855773761991124,6045.365867027179,stop_loss
2025-08-24 22:40:00,2025-08-24 23:35:00,LONG,113309.3,113418.8,11,-0.00013447439883575336,-0.4064734703553314,6044.959393556824,trailing_stop
2025-08-25 00:25:00,2025-08-25 00:35:00,SHORT,113031.6,112586.0,2,0.011769041577753683,35.571689219301476,6080.531082776125,take_profit
2025-08-25 03:55:00,2025-08-25 05:35:00,SHORT,112872.8,112435.0,20,0.011514809590973304,35.00807881508091,6115.539161591206,take_profit
2025-08-25 13:40:00,2025-08-25 13:45:00,SHORT,110795.1,111203.0,1,-0.018726283021541355,-57.26065858463833,6058.278503006568,stop_loss
2025-08-25 14:00:00,2025-08-25 14:15:00,LONG,111622.2,112064.0,3,0.011831976076443679,35.840703156003364,6094.119206162572,take_profit
2025-08-26 07:35:00,2025-08-26 08:20:00,LONG,110303.8,110068.0,9,-0.012550929342416233,-38.24342978040407,6055.875776382168,stop_loss
2025-08-26 12:35:00,2025-08-26 12:50:00,LONG,110458.1,109804.8,3,-0.02765783948845772,-83.74622009260864,5972.129556289559,stop_loss
2025-08-26 17:00:00,2025-08-26 17:30:00,LONG,110016.8,109774.3,6,-0.01281683524698046,-38.2719002982929,5933.857655991266,stop_loss
2025-08-26 17:35:00,2025-08-26 17:55:00,SHORT,109640.8,109956.9,4,-0.015532203340362028,-46.08294185281017,5887.774714138456,stop_loss
2025-08-27 03:50:00,2025-08-27 06:00:00,LONG,111466.2,111231.1,26,-0.012436638191666757,-36.612061936892076,5851.162652201564,stop_loss
2025-08-27 09:15:00,2025-08-27 12:25:00,LONG,110922.7,111090.2,38,0.0020402424391039887,5.968895180560941,5857.131547382125,trailing_stop
2025-08-27 12:40:00,2025-08-27 12:55:00,SHORT,111015.6,111289.6,3,-0.013872486389300241,-40.626488835699796,5816.505058546425,stop_loss
2025-08-27 18:55:00,2025-08-27 19:30:00,SHORT,111900.3,112174.2,7,-0.013790858469548131,-40.10729902491226,5776.397759521513,stop_loss
2025-08-28 09:05:00,2025-08-28 14:05:00,SHORT,113060.0,112900.5,60,0.001643021404563948,4.745372580084539,5781.143132101597,trailing_stop
2025-08-28 14:45:00,2025-08-28 15:15:00,LONG,113163.6,112869.0,6,-0.014413242420707925,-41.662508715895505,5739.480623385702,stop_loss
2025-08-28 15:20:00,2025-08-28 16:10:00,SHORT,112568.4,112884.2,10,-0.01522162169845189,-43.682101397385985,5695.798521988316,stop_loss
2025-08-28 22:00:00,2025-08-29 00:05:00,LONG,112132.4,112317.9,25,0.0026171775508238475,7.453458012881735,5703.251980001198,trailing_stop
2025-08-29 00:40:00,2025-08-29 01:15:00,SHORT,112187.6,111666.8,7,0.014568897097362022,41.54504560848183,5744.79702560968,take_profit
2025-08-29 03:40:00,2025-08-29 04:50:00,LONG,111686.4,111448.6,14,-0.012516703913815411,-35.952961707261906,5708.8440639024175,stop_loss
2025-08-29 13:35:00,2025-08-29 13:45:00,SHORT,109740.4,109227.6,2,0.014691384394443192,41.93541129536281,5750.77947519778,take_profit
2025-08-29 19:20:00,2025-08-29 19:50:00,LONG,108582.8,108264.3,6,-0.0157329816508692,-45.238453980740935,5705.541021217039,stop_loss
2025-08-29 20:00:00,2025-08-29 20:40:00,SHORT,108045.0,107637.3,8,0.011093710953769155,31.64781146212736,5737.188832679167,take_profit
2025-08-30 00:15:00,2025-08-30 01:50:00,SHORT,108277.8,107617.7,19,0.02038542342012881,58.47751179769968,5795.6663444768665,take_profit
2025-08-30 06:00:00,2025-08-30 06:25:00,LONG,108475.7,108236.7,5,-0.012813033702478988,-37.13003410005264,5758.536310376814,stop_loss
2025-08-30 13:05:00,2025-08-30 13:55:00,SHORT,108288.8,108497.4,10,-0.011705321325935509,-33.70275894001385,5724.8335514368,stop_loss
2025-08-30 17:45:00,2025-08-31 00:30:00,SHORT,108662.1,108934.2,81,-0.014016371853663468,-40.12069792863352,5684.7128535081665,stop_loss
2025-08-31 03:30:00,2025-08-31 04:40:00,SHORT,109169.8,108686.3,14,0.013715522058298173,38.984402268691206,5723.697255776858,take_profit
2025-08-31 07:15:00,2025-08-31 08:35:00,SHORT,108648.2,108866.4,16,-0.012033267003042742,-34.437388661672976,5689.2598671151845,stop_loss
2025-08-31 09:40:00,2025-08-31 10:45:00,SHORT,108666.3,108457.1,13,0.0037006394806852567,10.526949840062304,5699.786816955247,trailing_stop
2025-08-31 14:30:00,2025-08-31 16:15:00,LONG,108405.5,108569.4,21,0.002047663633302523,5.835623091328202,5705.622440046574,trailing_stop
2025-08-31 19:55:00,2025-08-31 22:20:00,SHORT,108881.2,109121.9,29,-0.012842665216768261,-36.6376994253993,5668.984740621175,stop_loss
2025-08-31 22:35:00,2025-08-31 23:25:00,SHORT,108867.0,108336.0,10,0.015510044366061342,43.963102418779584,5712.947843039954,take_profit
2025-09-01 10:15:00,2025-09-01 10:30:00,SHORT,109101.2,108512.0,3,0.017601962214897623,50.27954603443507,5763.227389074389,take_profit
2025-09-01 18:00:00,2025-09-01 19:25:00,LONG,108988.0,109137.2,17,0.0014758322017101727,4.252778283287013,5767.480167357676,trailing_stop
2025-09-02 08:40:00,2025-09-02 09:30:00,LONG,110468.6,110248.2,10,-0.011980548318708076,-34.548787411109586,5732.931379946566,stop_loss
2025-09-02 13:35:00,2025-09-02 13:40:00,LONG,110003.1,110423.2,1,0.011275933132793212,32.3220754475847,5765.253455394151,take_profit
2025-09-02 18:00:00,2025-09-02 20:05:00,SHORT,110611.0,111012.4,25,-0.018515735324696247,-53.3739535299343,5711.879501864217,stop_loss
2025-09-03 07:35:00,2025-09-03 08:30:00,LONG,110878.7,110999.4,11,0.00035430790584655477,1.0118820323766866,5712.891383896594,trailing_stop
2025-09-03 12:45:00,2025-09-03 13:15:00,SHORT,111120.2,111391.6,6,-0.013769600846651058,-39.332117018264036,5673.559266878329,stop_loss
2025-09-03 13:40:00,2025-09-03 14:10:00,LONG,111618.8,111187.1,6,-0.019470512135948317,-55.23355227988827,5618.325714598441,stop_loss
2025-09-03 16:40:00,2025-09-03 17:00:00,SHORT,111692.2,111982.5,4,-0.014396428756887335,-40.44191294160229,5577.883801656839,stop_loss
2025-09-03 17:10:00,2025-09-03 18:25:00,LONG,112338.1,112099.2,15,-0.01250646396903664,-34.879801394447185,5543.004000262392,stop_loss
2025-09-03 18:35:00,2025-09-03 19:50:00,SHORT,111834.1,112093.1,15,-0.013263721888046668,-36.760431741905265,5506.243568520486,stop_loss
2025-09-03 21:30:00,2025-09-04 00:15:00,SHORT,111893.1,111827.0,33,-0.0016370303441407626,-4.5069439019489765,5501.7366246185375,trailing_stop
2025-09-04 11:00:00,2025-09-04 11:10:00,SHORT,110643.7,110928.7,2,-0.014303343073306479,-39.34661322044706,5462.390011398091,stop_loss
2025-09-04 12:35:00,2025-09-04 12:55:00,SHORT,110592.6,110883.1,4,-0.014507032116072864,-39.621533662933864,5422.768477735157,stop_loss
2025-09-04 20:00:00,2025-09-04 21:10:00,LONG,110041.8,110273.4,14,0.004418619106557373,11.9805742030788,5434.749051938235,trailing_stop
2025-09-05 01:35:00,2025-09-05 02:00:00,LONG,110834.5,111259.3,5,0.011330966440954863,30.7904795612617,5465.539531499498,take_profit
2025-09-05 11:55:00,2025-09-05 12:30:00,LONG,112310.0,112851.4,7,0.015282343513489241,41.763126303465185,5507.302657802963,take_profit
2025-09-05 14:10:00,2025-09-05 14:15:00,SHORT,112197.6,111374.7,1,0.025337525936383977,69.77071196579949,5577.073369768763,take_profit
2025-09-05 21:20:00,2025-09-05 21:25:00,SHORT,110691.0,110922.9,1,-0.012380085101769581,-34.52232146827507,5542.551048300488,stop_loss
2025-09-06 00:45:00,2025-09-06 03:25:00,LONG,110757.4,111199.3,32,0.011959204531706551,33.14225080702505,5575.693299107514,take_profit
2025-09-06 04:10:00,2025-09-06 14:10:00,SHORT,110852.9,110847.8,120,-0.0038159723381168643,-10.638345697608916,5565.054953409905,max_hold
2025-09-06 14:45:00,2025-09-06 15:55:00,SHORT,110773.7,110336.0,14,0.011805195637592573,32.84828122947877,5597.903234639383,take_profit
2025-09-06 22:40:00,2025-09-07 00:55:00,SHORT,110073.5,110303.8,27,-0.01236895347199836,-34.620102325001824,5563.283132314382,stop_loss
2025-09-07 04:25:00,2025-09-07 07:35:00,SHORT,110509.4,110768.3,38,-0.013371148517682976,-37.193742504048075,5526.089389810334,stop_loss
2025-09-07 14:55:00,2025-09-07 23:15:00,SHORT,111096.1,111355.4,100,-0.013336061301881464,-36.84813343109367,5489.24125637924,stop_loss
2025-09-08 00:00:00,2025-09-08 02:25:00,SHORT,111000.9,110809.9,29,0.00288282707617686,7.91226666077858,5497.153523040019,trailing_stop
2025-09-08 02:35:00,2025-09-08 04:45:00,LONG,111127.2,110916.2,26,-0.011594900258442578,-31.869473402497622,5465.284049637521,stop_loss
2025-09-08 06:20:00,2025-09-08 07:35:00,LONG,111087.4,111263.8,15,0.002351755464616464,6.426505814708118,5471.7105554522295,trailing_stop
2025-09-08 11:25:00,2025-09-08 11:50:00,SHORT,111793.3,112088.4,5,-0.014558772305674535,-39.830694049692475,5431.879861402537,stop_loss
2025-09-08 13:55:00,2025-09-08 14:05:00,SHORT,111873.2,112124.2,2,-0.012974446069299886,-35.23781615834168,5396.642045244195,stop_loss
2025-09-08 14:25:00,2025-09-08 14:45:00,LONG,112206.4,112507.7,4,0.006740920304011284,18.18916696813379,5414.831212212329,trailing_stop
2025-09-08 16:15:00,2025-09-08 16:25:00,SHORT,112330.0,112593.4,2,-0.0133795068102909,-36.22388554018529,5378.607326672143,stop_loss
2025-09-08 21:35:00,2025-09-09 00:15:00,LONG,112193.8,111907.1,32,-0.014221598697967163,-38.2461974769386,5340.361129195205,stop_loss
2025-09-09 03:25:00,2025-09-09 04:30:00,LONG,111498.4,111932.6,13,0.011576905139446366,30.912427101539784,5371.273556296745,take_profit
2025-09-09 10:20:00,2025-09-09 12:00:00,SHORT,112808.0,112513.7,20,0.0064354301113397246,17.28322779021744,5388.556784086962,trailing_stop
2025-09-09 13:25:00,2025-09-09 14:00:00,LONG,112763.1,112308.6,7,-0.02012229532533249,-54.21506549336087,5334.3417185936005,stop_loss
2025-09-09 18:15:00,2025-09-09 21:05:00,LONG,111151.1,111570.0,34,0.01107497451667124,29.538849298320198,5363.880567891921,take_profit
2025-09-10 00:15:00,2025-09-10 01:05:00,SHORT,111307.5,111119.1,10,0.0027704332592141294,7.430136561870075,5371.310704453791,trailing_stop
2025-09-10 12:05:00,2025-09-10 12:30:00,LONG,112384.6,113295.1,5,0.028406575278107495,76.29027093408561,5447.600975387877,take_profit
2025-09-10 17:10:00,2025-09-10 17:20:00,LONG,113957.3,113684.0,2,-0.013593066876803957,-37.02480218829494,5410.576173199582,stop_loss
2025-09-10 17:25:00,2025-09-10 17:50:00,SHORT,113433.0,113678.0,5,-0.01263946117972724,-34.19338375055664,5376.382789449025,stop_loss
2025-09-10 20:05:00,2025-09-10 23:25:00,LONG,113648.8,113756.2,40,-0.00021993369045712145,-0.5912238540968385,5375.791565594928,trailing_stop
2025-09-11 05:30:00,2025-09-11 07:15:00,LONG,114189.8,113960.0,21,-0.0120497557575196,-32.38848768437639,5343.4030779105515,stop_loss
2025-09-11 11:25:00,2025-09-11 12:00:00,SHORT,113868.1,114082.3,7,-0.011524495446924892,-30.790012221232303,5312.613065689319,stop_loss
2025-09-11 12:40:00,2025-09-11 12:45:00,SHORT,113815.3,114055.3,1,-0.012434718355089342,-33.03042360070722,5279.582642088612,stop_loss
2025-09-11 15:50:00,2025-09-11 16:00:00,SHORT,114071.0,114291.6,2,-0.01173553313287359,-30.9793585119876,5248.603283576625,stop_loss
2025-09-11 18:15:00,2025-09-11 19:30:00,SHORT,114110.0,114335.2,15,-0.011894137236000248,-31.21380387609095,5217.389479700533,stop_loss
2025-09-12 01:50:00,2025-09-12 03:40:00,SHORT,115444.6,115194.5,22,0.004665628362002409,12.1712001660519,5229.560679866585,trailing_stop
2025-09-12 04:35:00,2025-09-12 07:45:00,LONG,115337.1,115119.8,38,-0.011536170061498093,-30.164550674932254,5199.396129191653,stop_loss
2025-09-12 11:25:00,2025-09-12 12:00:00,LONG,115088.0,114807.7,7,-0.013742110385096724,-35.72533777159816,5163.670791420055,stop_loss
2025-09-12 13:30:00,2025-09-12 14:10:00,LONG,115008.2,115072.4,8,-0.0017671157360954403,-4.562401955767388,5159.108389464288,trailing_stop
2025-09-13 00:10:00,2025-09-13 01:00:00,SHORT,115961.4,116187.1,10,-0.011785349262772325,-30.400947127167733,5128.7074423371205,stop_loss
2025-09-13 01:35:00,2025-09-13 10:05:00,SHORT,115806.6,116049.5,102,-0.012389849974008188,-31.771957885568085,5096.935484451553,stop_loss
2025-09-13 12:40:00,2025-09-13 13:45:00,LONG,115987.8,115759.2,13,-0.011883587756643572,-30.28494005971532,5066.650544391838,stop_loss
2025-09-13 22:30:00,2025-09-14 02:10:00,SHORT,115789.6,116071.9,44,-0.01375217117944922,-34.83872279646307,5031.811821595375,stop_loss
2025-09-14 16:25:00,2025-09-14 21:05:00,LONG,115464.3,115664.7,56,0.0029424055747099033,7.402815577376712,5039.214637172751,trailing_stop
2025-09-14 23:10:00,2025-09-15 00:00:00,SHORT,115547.2,115111.1,10,0.011096860849938078,27.959731810838612,5067.17436898359,take_profit
2025-09-15 02:00:00,2025-09-15 04:20:00,LONG,115342.3,115878.2,28,0.014584682289151305,36.951564137678204,5104.125933121269,take_profit
2025-09-15 13:30:00,2025-09-15 13:35:00,LONG,114999.3,114658.2,1,-0.015864420044296126,-40.486998881010365,5063.638934240258,stop_loss
2025-09-15 15:55:00,2025-09-15 18:55:00,LONG,114803.0,115258.8,36,0.01188111808924864,30.080846069512816,5093.719780309771,take_profit
2025-09-15 22:35:00,2025-09-15 23:25:00,SHORT,115187.4,115426.8,10,-0.01231340927914021,-31.36052820410318,5062.359252105667,stop_loss
2025-09-16 01:25:00,2025-09-16 01:35:00,LONG,115373.9,115118.4,2,-0.012858155960750222,-32.54630239646076,5029.812949709207,stop_loss
2025-09-16 03:30:00,2025-09-16 04:10:00,LONG,115337.3,115054.3,8,-0.013814691344430639,-34.74265671022646,4995.07029299898,stop_loss
2025-09-16 08:30:00,2025-09-16 11:30:00,SHORT,115559.6,115374.5,36,0.0024070834443873403,6.011775502914433,5001.082068501894,trailing_stop
2025-09-16 13:35:00,2025-09-16 15:45:00,SHORT,115120.3,115423.0,26,-0.014517693230472717,-36.302087645464226,4964.7799808564305,stop_loss
2025-09-16 21:55:00,2025-09-17 00:55:00,LONG,116755.5,116518.2,36,-0.01212980973059095,-30.11091826101774,4934.6690625954125,stop_loss
2025-09-17 05:15:00,2025-09-17 05:55:00,LONG,116545.8,117070.5,8,0.014008370958026702,34.56333739196722,4969.23239998738,take_profit
2025-09-17 18:15:00,2025-09-17 18:20:00,SHORT,115440.3,115719.5,1,-0.013674264533269476,-33.975299182360494,4935.257100805019,stop_loss
2025-09-17 18:30:00,2025-09-17 18:40:00,SHORT,115323.1,114835.0,2,0.012929825854490758,31.90600743027392,4967.163108235293,take_profit
2025-09-17 20:55:00,2025-09-17 21:35:00,SHORT,115570.7,115827.6,8,-0.012891527004682286,-32.01715867323844,4935.145949562055,stop_loss
2025-09-18 01:05:00,2025-09-18 01:55:00,LONG,116484.7,116599.5,10,-5.7851374472255544e-05,-0.1427524882016748,4935.003197073853,trailing_stop
2025-09-18 08:15:00,2025-09-18 11:45:00,LONG,117243.1,117014.5,42,-0.011799179653216463,-29.114494655736,4905.888702418117,stop_loss
2025-09-18 12:25:00,2025-09-18 13:40:00,LONG,117198.9,117124.8,15,-0.006529033975574559,-16.015357009237636,4889.873345408879,trailing_stop
2025-09-18 15:50:00,2025-09-18 19:30:00,LONG,117543.4,117260.6,44,-0.013623679423940039,-33.30903344075989,4856.564311968119,stop_loss
2025-09-18 21:00:00,2025-09-18 23:00:00,SHORT,117380.6,116674.7,24,0.020055082356028466,48.69939862193468,4905.263710590054,take_profit
2025-09-19 03:25:00,2025-09-19 04:20:00,SHORT,117031.0,116923.5,11,-0.0003257598414095411,-0.7989689642168966,4904.464741625837,trailing_stop
2025-09-20 02:00:00,2025-09-20 07:20:00,SHORT,115468.7,115689.8,64,-0.011659218472192232,-28.59111295588973,4875.873628669947,stop_loss
2025-09-20 11:00:00,2025-09-20 15:45:00,LONG,115746.4,115907.7,57,0.0015742554412060475,3.8379352952833696,4879.71156396523,trailing_stop
2025-09-20 22:15:00,2025-09-21 08:15:00,SHORT,115705.4,115615.9,120,-0.0009059352458917216,-2.210351347790759,4877.50121261744,max_hold
2025-09-21 08:25:00,2025-09-21 17:10:00,SHORT,115553.8,115328.3,105,0.003805887820218807,9.281611229101587,4886.782823846541,trailing_stop
2025-09-21 17:50:00,2025-09-21 19:05:00,LONG,115568.2,115309.6,15,-0.012950559063825215,-31.643284796155598,4855.139539050385,stop_loss
2025-09-21 22:00:00,2025-09-21 23:15:00,LONG,115372.7,115150.3,15,-0.01171066292112412,-28.428451288420497,4826.711087761964,stop_loss
2025-09-22 03:45:00,2025-09-22 05:00:00,LONG,114562.4,114316.0,15,-0.01260317172126262,-30.415934343993165,4796.295153417971,stop_loss
2025-09-22 13:45:00,2025-09-22 13:50:00,SHORT,112423.5,112782.1,1,-0.016758898273048103,-40.19031128182271,4756.104842136148,stop_loss
2025-09-22 13:55:00,2025-09-22 14:35:00,LONG,113085.8,112854.6,8,-0.012177861411423789,-28.959592812867818,4727.145249323281,stop_loss
2025-09-22 20:40:00,2025-09-22 22:00:00,LONG,112571.1,112729.7,16,0.0016355494438622794,3.8657398917934542,4731.010989215074,trailing_stop
2025-09-23 00:25:00,2025-09-23 00:50:00,LONG,112695.0,112337.8,5,-0.016678468432494684,-39.45300871870453,4691.557980496369,stop_loss
2025-09-23 09:45:00,2025-09-23 14:05:00,SHORT,112839.8,113135.8,52,-0.014492751670952979,-33.99679238060577,4657.561188115763,stop_loss
2025-09-23 16:05:00,2025-09-23 16:50:00,SHORT,112550.0,112805.5,9,-0.013080408707241226,-30.461401959769105,4627.099786155994,stop_loss
2025-09-23 23:20:00,2025-09-24 00:15:00,SHORT,111823.4,112149.8,11,-0.015675552701849838,-36.266173277303196,4590.8336128786905,stop_loss
2025-09-24 00:20:00,2025-09-24 02:15:00,LONG,112270.5,112031.7,23,-0.012508023033655427,-28.711126286783113,4562.122486591908,stop_loss
2025-09-24 02:20:00,2025-09-24 03:30:00,SHORT,112130.4,111836.6,14,0.006480654666352332,14.782770190601374,4576.905256782509,trailing_stop
2025-09-24 08:10:00,2025-09-24 09:35:00,SHORT,112468.0,112746.4,17,-0.01390148308852275,-31.812885512466465,4545.092371270042,stop_loss
2025-09-24 13:55:00,2025-09-24 14:00:00,SHORT,112762.5,112996.3,1,-0.01229353730185134,-27.93763130328411,4517.154739966758,stop_loss
2025-09-24 14:10:00,2025-09-24 14:50:00,LONG,113090.5,113733.3,8,0.01873577356188196,42.31619417599948,4559.470934142757,take_profit
2025-09-24 22:10:00,2025-09-24 22:35:00,LONG,113574.6,113343.4,5,-0.012142665701662577,-27.682065664871345,4531.788868477885,stop_loss
2025-09-25 00:20:00,2025-09-25 01:35:00,SHORT,113186.3,112699.9,15,0.013189359489620519,29.885696258707718,4561.674564736593,take_profit
2025-09-25 09:15:00,2025-09-25 09:45:00,LONG,111888.2,111664.2,6,-0.012007993693704967,-27.38827970304568,4534.286285033548,stop_loss
2025-09-25 09:50:00,2025-09-25 12:00:00,SHORT,111614.2,111419.2,26,0.002988358112139853,6.77503560132224,4541.06132063487,trailing_stop
2025-09-25 16:25:00,2025-09-25 17:05:00,SHORT,111071.3,110621.7,8,0.012191401379114345,27.68095062351538,4568.742271258385,take_profit
2025-09-25 23:00:00,2025-09-25 23:15:00,LONG,109596.3,109375.0,3,-0.012076915005342439,-27.588156045651342,4541.154115212734,stop_loss
2025-09-25 23:30:00,2025-09-26 00:45:00,SHORT,109082.7,108930.8,15,0.0015700858156240793,3.5650008314292148,4544.7191160441635,trailing_stop
2025-09-26 00:55:00,2025-09-26 02:05:00,LONG,109419.8,109624.2,14,0.0034721394116967556,7.88994917895429,4552.609065223118,trailing_stop
2025-09-26 04:25:00,2025-09-26 05:55:00,SHORT,109363.6,109191.2,18,0.00230557150642476,5.248182870334741,4557.857248093453,trailing_stop
2025-09-26 07:30:00,2025-09-26 07:55:00,SHORT,108915.9,109250.1,5,-0.01627369006729088,-37.08657811321409,4520.770669980238,stop_loss
2025-09-26 10:00:00,2025-09-26 10:35:00,SHORT,109284.0,108853.4,7,0.011760770103583538,26.583872270330453,4547.354542250569,take_profit
2025-09-26 12:30:00,2025-09-26 14:00:00,LONG,109291.2,109381.9,18,-0.0006804280674016904,-1.5470738314869266,4545.8074684190815,trailing_stop
2025-09-26 14:25:00,2025-09-26 15:25:00,SHORT,109034.3,109256.2,12,-0.012140557604349978,-27.5943187143131,4518.2131497047685,stop_loss
2025-09-26 19:05:00,2025-09-26 19:30:00,SHORT,109508.0,108963.7,5,0.015881652482010553,35.87834554163073,4554.091495246399,take_profit
2025-09-27 01:15:00,2025-09-27 03:35:00,SHORT,109431.4,109638.2,28,-0.011559073538308123,-26.320539246868364,4527.770955999531,stop_loss
2025-09-27 12:40:00,2025-09-27 22:40:00,LONG,109363.5,109550.0,120,0.0028212886383482605,6.387074377602359,4534.158030377133,max_hold
2025-09-28 01:05:00,2025-09-28 11:05:00,SHORT,109441.3,109295.6,120,0.0013252291411011046,3.0043991761066824,4537.16242955324,max_hold
2025-09-28 12:15:00,2025-09-28 14:50:00,LONG,109341.0,109754.3,31,0.011119671486450752,25.225877848649393,4562.3883074018895,take_profit
2025-09-29 01:45:00,2025-09-29 08:05:00,SHORT,111792.4,112005.8,76,-0.01163558166744819,-26.5430208746927,4535.845286527197,stop_loss
2025-09-29 11:00:00,2025-09-29 12:15:00,SHORT,111956.8,112196.7,15,-0.012571163162934067,-28.510425589379405,4507.334860937817,stop_loss
2025-09-29 13:20:00,2025-09-29 13:40:00,LONG,112166.3,113236.8,4,0.03417545911739979,77.02011913420561,4584.354980072023,take_profit
2025-09-29 17:00:00,2025-09-29 17:05:00,SHORT,113522.0,113746.7,1,-0.011917408079491097,-27.316814539382786,4557.03816553264,stop_loss
2025-09-29 23:00:00,2025-09-30 00:20:00,LONG,114275.0,114028.7,16,-0.01262130824764832,-28.75789169174264,4528.280273840897,stop_loss
2025-09-30 11:50:00,2025-09-30 13:40:00,LONG,112997.3,113463.1,22,0.012488889557538203,28.27659611278891,4556.556869953686,take_profit
2025-09-30 17:20:00,2025-09-30 18:55:00,LONG,113199.8,113662.7,19,0.012356919358514563,28.152502897251615,4584.709372850938,take_profit
2025-10-01 00:00:00,2025-10-01 00:20:00,LONG,114165.1,113943.9,4,-0.011750179345527193,-26.93557868905901,4557.773794161879,stop_loss
2025-10-01 03:10:00,2025-10-01 03:45:00,LONG,114395.1,114092.2,7,-0.01459136274193593,-33.2520653631528,4524.521728798726,stop_loss
2025-10-01 17:15:00,2025-10-01 17:50:00,SHORT,117317.9,116802.8,7,0.01356253734511072,30.681997457798822,4555.2037262565245,take_profit
2025-10-02 04:25:00,2025-10-02 09:50:00,SHORT,118535.2,118773.3,65,-0.012034744109766748,-27.410355606676625,4527.793370649848,stop_loss
2025-10-02 14:45:00,2025-10-02 15:05:00,SHORT,118906.0,118986.8,4,-0.0067181134677813704,-15.209114811346975,4512.584255838501,trailing_stop
2025-10-02 23:15:00,2025-10-03 00:10:00,LONG,120460.3,120106.3,11,-0.015754910123916346,-35.547679688667756,4477.036576149833,stop_loss
2025-10-03 03:00:00,2025-10-03 04:30:00,LONG,120340.0,120076.8,18,-0.012748545786936915,-28.537852890418716,4448.498723259415,stop_loss
