entry_time,exit_time,side,entry_price,exit_price,entry_prob,exit_prob,hold_candles,price_return_pct,leveraged_return_pct,pnl,balance,exit_reason
2025-10-07 06:50:00,2025-10-07 06:50:00,SHORT,123897.2,123897.2,0.91067886,0.9306007,1,0.0,0.0,0.0,337.4733020227005,ML_EXIT
2025-10-07 06:55:00,2025-10-07 07:05:00,SHORT,123841.2,123847.0,0.90780073,0.9147913,3,-0.004683417150352961,-0.018733668601411842,-0.0632211300191744,337.4100808926813,ML_EXIT
2025-10-07 07:10:00,2025-10-07 07:10:00,SHORT,123770.7,123770.7,0.8914666,0.9252354,1,0.0,0.0,0.0,337.4100808926813,ML_EXIT
2025-10-07 07:15:00,2025-10-07 07:15:00,SHORT,123725.7,123725.7,0.8186979,0.96482444,1,0.0,0.0,0.0,337.4100808926813,ML_EXIT
2025-10-07 07:20:00,2025-10-07 07:35:00,SHORT,123741.8,123622.5,0.84874004,0.9306476,4,0.09641042881225496,0.38564171524901986,1.3011940233776416,338.711274916059,ML_EXIT
2025-10-07 07:40:00,2025-10-07 07:40:00,SHORT,123641.2,123641.2,0.8801687,0.92226756,1,0.0,0.0,0.0,338.711274916059,ML_EXIT
2025-10-07 08:25:00,2025-10-07 08:30:00,SHORT,123599.4,123388.3,0.80065286,0.86279386,2,0.1707937093545691,0.6831748374182764,2.313990201725157,341.02526511778416,ML_EXIT
2025-10-07 08:35:00,2025-10-07 12:45:00,SHORT,123680.6,124852.5,0.9029198,0.8552499,51,-0.9475212765785371,-3.7900851063141485,-12.925147781997476,328.1001173357867,STOP_LOSS
2025-10-07 16:45:00,2025-10-07 17:10:00,SHORT,122028.6,121443.6,0.92030543,0.794084,6,0.47939581376824775,1.917583255072991,6.291592909905882,334.3917102456926,ML_EXIT
2025-10-07 20:00:00,2025-10-07 20:00:00,SHORT,121991.8,121991.8,0.8293118,0.770125,1,0.0,0.0,0.0,334.3917102456926,ML_EXIT
2025-10-07 20:05:00,2025-10-07 20:05:00,SHORT,122035.0,122035.0,0.8047662,0.8457293,1,0.0,0.0,0.0,334.3917102456926,ML_EXIT
2025-10-07 20:10:00,2025-10-07 21:45:00,SHORT,122000.0,121770.9,0.80055106,0.9586024,20,0.1877868852459064,0.7511475409836256,2.51177510876361,336.9034853544562,ML_EXIT
2025-10-07 21:55:00,2025-10-07 22:05:00,SHORT,121960.6,121777.4,0.81136197,0.8856134,3,0.15021244565868946,0.6008497826347579,2.0242838594411734,338.9277692138974,ML_EXIT
2025-10-07 22:30:00,2025-10-07 22:35:00,SHORT,121981.3,121800.2,0.8134387,0.8923999,2,0.14846537952949004,0.5938615181179602,2.0127615955769875,340.9405308094744,ML_EXIT
2025-10-07 22:40:00,2025-10-07 22:40:00,SHORT,121882.5,121882.5,0.8221792,0.7934003,1,0.0,0.0,0.0,340.9405308094744,ML_EXIT
2025-10-07 22:45:00,2025-10-07 22:50:00,SHORT,121897.1,121896.9,0.830043,0.8213911,2,0.00016407281224216288,0.0006562912489686515,0.0022375628678898496,340.9427683723423,ML_EXIT
2025-10-07 22:55:00,2025-10-07 23:00:00,SHORT,121962.1,121817.3,0.83600867,0.8855629,2,0.11872540731916136,0.4749016292766454,1.619142761901153,342.5619111342435,ML_EXIT
2025-10-07 23:05:00,2025-10-07 23:05:00,SHORT,121784.8,121784.8,0.8037388,0.96519023,1,0.0,0.0,0.0,342.5619111342435,ML_EXIT
2025-10-07 23:10:00,2025-10-07 23:10:00,SHORT,121748.1,121748.1,0.835229,0.9485961,1,0.0,0.0,0.0,342.5619111342435,ML_EXIT
2025-10-07 23:15:00,2025-10-07 23:15:00,SHORT,121648.9,121648.9,0.83004045,0.91773266,1,0.0,0.0,0.0,342.5619111342435,ML_EXIT
2025-10-07 23:20:00,2025-10-07 23:20:00,SHORT,121572.9,121572.9,0.8087833,0.9528929,1,0.0,0.0,0.0,342.5619111342435,ML_EXIT
2025-10-07 23:25:00,2025-10-07 23:25:00,SHORT,121617.0,121617.0,0.82431686,0.883684,1,0.0,0.0,0.0,342.5619111342435,ML_EXIT
2025-10-07 23:30:00,2025-10-07 23:30:00,SHORT,121485.1,121485.1,0.814514,0.9443677,1,0.0,0.0,0.0,342.5619111342435,ML_EXIT
2025-10-08 00:15:00,2025-10-08 00:30:00,SHORT,121727.4,121291.8,0.8013163,0.9098033,4,0.35784876699904156,1.4313950679961662,4.903414300808971,347.4653254350524,ML_EXIT
2025-10-08 00:40:00,2025-10-08 03:00:00,SHORT,121836.5,121796.7,0.8272884,0.8807609,29,0.03266672959253008,0.13066691837012032,0.4540222331506929,347.9193476682031,ML_EXIT
2025-10-08 03:05:00,2025-10-08 03:05:00,SHORT,121750.1,121750.1,0.86225516,0.95650434,1,0.0,0.0,0.0,347.9193476682031,ML_EXIT
2025-10-08 03:10:00,2025-10-08 03:10:00,SHORT,121687.3,121687.3,0.8405162,0.9621912,1,0.0,0.0,0.0,347.9193476682031,ML_EXIT
2025-10-08 03:15:00,2025-10-08 03:15:00,SHORT,121742.5,121742.5,0.8674378,0.90991104,1,0.0,0.0,0.0,347.9193476682031,ML_EXIT
2025-10-08 04:35:00,2025-10-08 05:25:00,SHORT,121608.5,121336.3,0.84154356,0.8826986,11,0.22383303798665152,0.8953321519466061,3.115033782516317,351.0343814507194,ML_EXIT
2025-10-08 05:45:00,2025-10-08 05:45:00,SHORT,121176.4,121176.4,0.8463649,0.95898485,1,0.0,0.0,0.0,351.0343814507194,ML_EXIT
2025-10-08 20:30:00,2025-10-08 20:30:00,SHORT,123362.1,123362.1,0.8423582,0.7939313,1,0.0,0.0,0.0,351.0343814507194,ML_EXIT
2025-10-08 20:35:00,2025-10-08 20:40:00,SHORT,123411.4,123297.3,0.87164754,0.9124369,2,0.0924549920023525,0.36981996800941,1.298195237183081,352.33257668790253,ML_EXIT
2025-10-08 20:45:00,2025-10-08 20:45:00,SHORT,123206.3,123206.3,0.89074445,0.89099485,1,0.0,0.0,0.0,352.33257668790253,ML_EXIT
2025-10-08 20:50:00,2025-10-08 20:50:00,SHORT,123167.0,123167.0,0.83666724,0.9038272,1,0.0,0.0,0.0,352.33257668790253,ML_EXIT
2025-10-08 21:10:00,2025-10-08 21:10:00,SHORT,123026.4,123026.4,0.84040713,0.8712914,1,0.0,0.0,0.0,352.33257668790253,ML_EXIT
2025-10-08 21:15:00,2025-10-08 22:55:00,SHORT,123070.8,123129.1,0.88171035,0.83998376,21,-0.04737110671256131,-0.18948442685024525,-0.6676153635437729,351.6649613243588,ML_EXIT
2025-10-08 23:20:00,2025-10-09 00:00:00,SHORT,123363.5,123162.6,0.8019047,0.87485284,9,0.1628520591584984,0.6514082366339936,2.290774523422621,353.9557358477814,ML_EXIT
2025-10-09 01:20:00,2025-10-09 01:20:00,SHORT,122580.4,122580.4,0.81300545,0.88576645,1,0.0,0.0,0.0,353.9557358477814,ML_EXIT
2025-10-09 03:20:00,2025-10-09 05:10:00,SHORT,121948.8,121858.3,0.83102554,0.8119311,23,0.07421147235561153,0.2968458894224461,1.0507030522391105,355.0064389000205,ML_EXIT
2025-10-09 05:15:00,2025-10-09 05:15:00,SHORT,121838.1,121838.1,0.86923546,0.88283116,1,0.0,0.0,0.0,355.0064389000205,ML_EXIT
2025-10-09 05:20:00,2025-10-09 06:50:00,SHORT,121863.9,121879.5,0.86790824,0.8464022,19,-0.012801165890805908,-0.05120466356322363,-0.18177985266653657,354.824659047354,ML_EXIT
2025-10-09 06:55:00,2025-10-09 06:55:00,SHORT,121894.8,121894.8,0.8627042,0.80562896,1,0.0,0.0,0.0,354.824659047354,ML_EXIT
2025-10-09 07:00:00,2025-10-09 07:15:00,SHORT,121978.7,121920.0,0.86143434,0.8620989,4,0.04812315592804079,0.19249262371216316,0.6830112957779889,355.50767034313196,ML_EXIT
2025-10-09 07:20:00,2025-10-09 07:20:00,SHORT,121840.3,121840.3,0.84695125,0.8833326,1,0.0,0.0,0.0,355.50767034313196,ML_EXIT
2025-10-09 07:25:00,2025-10-09 07:25:00,SHORT,121815.0,121815.0,0.84552455,0.8806013,1,0.0,0.0,0.0,355.50767034313196,ML_EXIT
2025-10-09 07:30:00,2025-10-09 07:30:00,SHORT,121795.4,121795.4,0.8433771,0.91039854,1,0.0,0.0,0.0,355.50767034313196,ML_EXIT
2025-10-09 07:35:00,2025-10-09 07:35:00,SHORT,121705.5,121705.5,0.85293865,0.92475265,1,0.0,0.0,0.0,355.50767034313196,ML_EXIT
2025-10-09 07:40:00,2025-10-09 07:40:00,SHORT,121670.1,121670.1,0.86240774,0.96351,1,0.0,0.0,0.0,355.50767034313196,ML_EXIT
2025-10-09 07:45:00,2025-10-09 08:05:00,SHORT,121882.6,121658.1,0.8862723,0.91177875,5,0.18419364207852473,0.7367745683140989,2.6192901034941203,358.1269604466261,ML_EXIT
2025-10-09 08:10:00,2025-10-09 08:10:00,SHORT,121665.6,121665.6,0.8651991,0.83305913,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:15:00,2025-10-09 08:15:00,SHORT,121583.8,121583.8,0.8551968,0.89558786,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:20:00,2025-10-09 08:20:00,SHORT,121457.4,121457.4,0.82865983,0.9755215,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:25:00,2025-10-09 08:25:00,SHORT,121135.1,121135.1,0.85943025,0.9968491,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:30:00,2025-10-09 08:30:00,SHORT,121421.7,121421.7,0.90847754,0.98843867,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:35:00,2025-10-09 08:35:00,SHORT,121394.0,121394.0,0.91134447,0.9588083,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:40:00,2025-10-09 08:40:00,SHORT,121275.4,121275.4,0.9112949,0.9726064,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:45:00,2025-10-09 08:45:00,SHORT,121333.0,121333.0,0.9100901,0.96173626,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:50:00,2025-10-09 08:50:00,SHORT,121150.7,121150.7,0.89364994,0.9923679,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 08:55:00,2025-10-09 08:55:00,SHORT,121203.1,121203.1,0.8972401,0.9482997,1,0.0,0.0,0.0,358.1269604466261,ML_EXIT
2025-10-09 09:00:00,2025-10-09 10:40:00,SHORT,121445.7,122163.0,0.88314086,0.9174664,21,-0.5906343328746946,-2.3625373314987783,-8.460883134713406,349.66607731191266,ML_EXIT
2025-10-09 10:45:00,2025-10-09 10:45:00,SHORT,122145.1,122145.1,0.8406278,0.8545343,1,0.0,0.0,0.0,349.66607731191266,ML_EXIT
2025-10-09 10:50:00,2025-10-09 11:00:00,SHORT,122119.8,122222.1,0.81808263,0.79049665,3,-0.08377019942712231,-0.33508079770848925,-1.1716638811727398,348.49441343073994,ML_EXIT
2025-10-09 11:05:00,2025-10-09 11:20:00,SHORT,122150.8,122644.5,0.8086575,0.8909753,4,-0.4041725473758641,-1.6166901895034564,-5.634074992902389,342.8603384378375,ML_EXIT
2025-10-09 11:25:00,2025-10-09 12:40:00,SHORT,122622.1,123485.2,0.8634367,0.8308957,16,-0.7038698570649102,-2.815479428259641,-9.653162296378698,333.20717614145883,ML_EXIT
2025-10-09 16:00:00,2025-10-09 16:40:00,SHORT,121331.8,120751.0,0.8545305,0.90982515,9,0.4786873680271807,1.9147494721087228,6.380082646196965,339.5872587876558,ML_EXIT
2025-10-09 17:35:00,2025-10-09 21:10:00,SHORT,120441.6,121325.1,0.80968,0.75389934,44,-0.7335505340347521,-2.9342021361390085,-9.964176601403299,329.6230821862525,ML_EXIT
2025-10-10 02:00:00,2025-10-10 02:00:00,SHORT,121400.6,121400.6,0.873134,0.978024,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:15:00,2025-10-10 02:15:00,SHORT,121337.8,121337.8,0.8906951,0.9769636,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:20:00,2025-10-10 02:20:00,SHORT,121277.0,121277.0,0.8957401,0.9628429,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:25:00,2025-10-10 02:25:00,SHORT,121317.9,121317.9,0.8775539,0.9739309,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:30:00,2025-10-10 02:30:00,SHORT,121100.0,121100.0,0.8570189,0.99662006,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:35:00,2025-10-10 02:35:00,SHORT,121172.6,121172.6,0.8928854,0.9919093,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:40:00,2025-10-10 02:40:00,SHORT,121200.2,121200.2,0.8853072,0.98342544,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:45:00,2025-10-10 02:45:00,SHORT,121220.1,121220.1,0.9000607,0.97991425,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:50:00,2025-10-10 02:50:00,SHORT,120932.1,120932.1,0.85472864,0.9951865,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 02:55:00,2025-10-10 02:55:00,SHORT,121025.1,121025.1,0.8997308,0.97732204,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 03:00:00,2025-10-10 03:00:00,SHORT,120902.1,120902.1,0.88176453,0.99046713,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 03:05:00,2025-10-10 03:05:00,SHORT,120935.2,120935.2,0.8672212,0.9712129,1,0.0,0.0,0.0,329.6230821862525,ML_EXIT
2025-10-10 03:10:00,2025-10-10 03:55:00,SHORT,121065.1,120988.7,0.87231123,0.97546333,10,0.06310654350428714,0.25242617401714856,0.8320549350401583,330.45513712129264,ML_EXIT
2025-10-10 04:00:00,2025-10-10 04:00:00,SHORT,121066.3,121066.3,0.8634993,0.8875043,1,0.0,0.0,0.0,330.45513712129264,ML_EXIT
2025-10-10 04:10:00,2025-10-10 05:00:00,SHORT,121323.1,120998.9,0.89201415,0.85776764,11,0.2672203397374545,1.068881358949818,3.5321733603815573,333.98731048167417,ML_EXIT
2025-10-22 21:00:00,2025-10-22 22:00:00,LONG,107250.6,107332.6,0.9193249,0.9104117,13,0.07645644872849196,0.30582579491396783,1.0214193471923618,335.00872982886654,ML_EXIT
