entry_time,exit_time,side,entry_price,exit_price,entry_prob,exit_prob,hold_candles,pnl,balance,exit_reason
2025-10-07 08:20:00,2025-10-07 11:50:00,SHORT,123449.9,124436.4,0.837998,0.22428656,42,-322.31290516190575,10291.898931193831,Stop Loss
2025-10-07 16:45:00,2025-10-07 21:45:00,SHORT,122028.6,121770.9,0.8038435,0.9495134,60,82.5908430266456,10374.489774220478,ML Exit
2025-10-07 22:10:00,2025-10-07 22:35:00,SHORT,121979.4,121800.2,0.80273575,0.7881157,5,57.916439633684554,10432.406213854161,ML Exit
2025-10-07 22:40:00,2025-10-07 23:15:00,SHORT,121882.5,121648.9,0.80348307,0.84309363,7,75.98004921062739,10508.38626306479,ML Exit
2025-10-07 23:20:00,2025-10-08 03:05:00,SHORT,121572.9,121750.1,0.8678941,0.8281953,45,-58.20316019522255,10450.183102869567,ML Exit
2025-10-08 03:10:00,2025-10-08 03:15:00,SHORT,121687.3,121742.5,0.8682971,0.7693728,1,-18.013633367309527,10432.169469502258,ML Exit
2025-10-08 03:20:00,2025-10-08 03:25:00,SHORT,121530.6,121407.8,0.86739415,0.86238194,1,40.05631142484813,10472.225780927107,ML Exit
2025-10-08 03:30:00,2025-10-08 05:40:00,SHORT,121342.4,121250.0,0.8398933,0.7819777,26,30.30274591732893,10502.528526844435,ML Exit
2025-10-08 05:50:00,2025-10-08 07:35:00,SHORT,121148.2,121382.2,0.85580045,0.84041464,21,-77.08615040149232,10425.442376442943,ML Exit
2025-10-08 20:25:00,2025-10-08 20:45:00,SHORT,123504.6,123206.3,0.84957176,0.85367703,4,95.68595786224358,10521.128334305187,ML Exit
2025-10-08 20:50:00,2025-10-08 23:05:00,SHORT,123167.0,123020.9,0.8728338,0.76498157,27,47.42439150616469,10568.552725811353,ML Exit
2025-10-08 23:10:00,2025-10-09 00:05:00,SHORT,123078.6,122979.6,0.9004021,0.8743027,11,32.30366233813376,10600.856388149487,ML Exit
2025-10-09 00:10:00,2025-10-09 00:30:00,SHORT,123056.2,122878.9,0.8554098,0.849537,4,58.04031802503207,10658.896706174519,ML Exit
2025-10-09 04:05:00,2025-10-09 07:30:00,SHORT,121885.6,121795.4,0.80704325,0.7721879,41,29.974364773269762,10688.87107094779,ML Exit
2025-10-09 07:35:00,2025-10-09 07:40:00,SHORT,121705.5,121670.1,0.90207314,0.86064255,1,11.814313539352455,10700.685384487142,ML Exit
2025-10-09 07:45:00,2025-10-09 08:05:00,SHORT,121882.6,121658.1,0.9128704,0.79948354,4,74.89793212079476,10775.583316607937,ML Exit
2025-10-09 08:10:00,2025-10-09 08:20:00,SHORT,121665.6,121457.4,0.90512395,0.88196397,2,70.07083758077889,10845.654154188716,ML Exit
2025-10-09 08:25:00,2025-10-09 10:40:00,SHORT,121135.1,122163.0,0.8980753,0.6386264,27,-349.71979252375206,10495.934361664964,Stop Loss
2025-10-09 10:45:00,2025-10-09 11:20:00,SHORT,122145.1,122644.5,0.92357063,0.9431674,7,-163.07117155594946,10332.863190109014,ML Exit
2025-10-09 11:25:00,2025-10-09 11:35:00,SHORT,122622.1,122778.4,0.86460406,0.7696881,2,-50.048896268559176,10282.814293840454,ML Exit
2025-10-09 20:20:00,2025-10-10 01:40:00,SHORT,120911.1,121532.2,0.80877775,0.7626535,64,-200.72013768823555,10082.09415615222,ML Exit
2025-10-10 01:45:00,2025-10-10 02:00:00,SHORT,121548.0,121400.6,0.8805856,0.92538506,3,46.46051418981603,10128.554670342035,ML Exit
2025-10-10 02:05:00,2025-10-10 02:10:00,SHORT,121284.5,121234.8,0.83076763,0.9246612,1,15.771832633524356,10144.32650297556,ML Exit
2025-10-10 02:15:00,2025-10-10 02:20:00,SHORT,121337.8,121277.0,0.9044881,0.8484469,1,19.315870200774906,10163.642373176335,ML Exit
2025-10-10 02:25:00,2025-10-10 02:50:00,SHORT,121317.9,120932.1,0.9014087,0.8367466,5,122.82034444027622,10286.462717616612,ML Exit
2025-10-10 02:55:00,2025-10-10 06:50:00,SHORT,121025.1,121344.0,0.8734789,0.84891707,47,-102.9979834799718,10183.46473413664,ML Exit
2025-10-14 16:00:00,2025-10-14 17:00:00,SHORT,112492.3,112094.6,0.80541915,0.8151609,12,136.80814521626124,10320.2728793529,ML Exit
2025-10-14 17:05:00,2025-10-14 18:20:00,SHORT,112485.5,113380.8,0.803103,0.19103482,15,-312.1381260141244,10008.134753338776,Stop Loss
