window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
73,17,12,5,2.2161421207305496,17.864167527230894,76.47058823529412,11786.41675272309,59.132385
74,15,12,3,2.7207258178451608,20.6232199672571,73.33333333333333,12062.32199672571,61.28363
75,12,11,1,2.6701817685339284,16.305662534780403,66.66666666666666,11630.56625347804,63.84482
76,16,12,4,2.657627544246403,21.338492168585763,75.0,12133.849216858576,59.846508
77,10,4,6,3.3533686862776038,18.051424010566972,90.0,11805.142401056697,51.63914
78,15,9,6,1.9853774086205558,15.907346909071476,60.0,11590.734690907148,57.695663
79,18,12,6,1.92601757898855,18.687931885715734,66.66666666666666,11868.793188571573,58.49387
80,21,13,8,2.1106578285358952,24.0834502407547,71.42857142857143,12408.34502407547,57.578613
81,22,15,7,2.886162297927412,35.253620955297684,77.27272727272727,13525.362095529768,57.89789
82,30,16,14,2.4728449289164236,41.05446681624706,66.66666666666666,14105.446681624706,58.2354
83,23,8,15,2.8429706267584245,34.73108310711224,82.6086956521739,13473.108310711224,55.674618
84,26,7,19,6.491188050109504,126.90724633467308,84.61538461538461,22690.724633467307,55.627666
85,26,10,16,6.522995851986216,132.98462198354807,84.61538461538461,23298.462198354806,57.217247
86,26,9,17,6.754717506346069,139.69735821032444,84.61538461538461,23969.735821032446,56.519516
87,21,11,10,8.945217233474663,164.54342001723361,95.23809523809523,26454.342001723362,58.888645
88,19,11,8,7.992286518603331,126.6584809866731,100.0,22665.84809866731,58.50069
89,15,9,6,5.54653720328221,51.66424746884856,100.0,15166.424746884855,54.827457
90,15,8,7,5.5238714624065555,54.00740763924746,100.0,15400.740763924747,56.48274
91,14,9,5,5.617158334703467,48.451048639908095,100.0,14845.10486399081,55.88366
92,14,8,6,4.285397058294986,37.2476508172706,100.0,13724.76508172706,57.6509
93,15,11,4,4.950679334013901,51.38176467409329,93.33333333333333,15138.176467409328,58.37055
94,17,11,6,3.795202263840546,41.83856283656996,88.23529411764706,14183.856283656996,57.127617
95,15,8,7,6.147561030802807,68.03190200382316,100.0,16803.190200382316,58.665104
96,18,7,11,5.9229904383758605,83.67190184762029,100.0,18367.19018476203,59.618725
97,14,4,10,6.0282023564017075,58.51989871695575,100.0,15851.989871695576,56.92639
98,12,4,8,5.935258334108367,49.68557735907387,100.0,14968.557735907387,58.077717
