candles_to_trough,trough_pnl,candles_to_recovery,bounce_speed_10candles,entry_volume_ratio,trough_volume_ratio,volume_spike_at_trough,volume_increase_after_trough,entry_rsi,trough_rsi,rsi_change,rsi_divergence,trough_rsi_oversold
35,0.007101652757839188,0.0,0.005406483720084491,0.9287693034817134,0.8867245684109648,False,0.8304154576138817,63.15948678052713,42.97037787869153,-20.189108901835603,False,False
9,0.008183000859709832,0.0,0.005406483720084491,0.7575299232385893,1.2012699793616535,False,1.029954075343398,60.36519249892093,34.356871928126154,-26.00832057079478,False,False
8,0.008112663231669731,0.0,0.005406483720084491,1.9522132971753472,1.2240513948572191,False,1.029954075343398,60.09068460838554,34.356871928126154,-25.733812680259383,False,False
7,0.007835557509506638,0.0,0.005406483720084491,0.7770886317191703,1.181567751424501,False,1.029954075343398,58.953661288390116,34.356871928126154,-24.596789360263962,False,False
6,0.0076217589348283625,0.0,0.005406483720084491,0.42377804028950344,1.2235272361801302,False,1.029954075343398,58.041586187208146,34.356871928126154,-23.684714259081993,False,False
88,0.010634499531652495,0.0,0.0,3.2046986363094065,0.6365918904696107,False,0.9196214117599726,61.114469681097944,38.23901525934961,-22.875454421748337,True,False
65,0.014866422118421168,2.0,0.0017753658403918988,0.783206624958225,2.3198965683273536,True,3.1322828484321055,62.03639847909905,31.1645455121689,-30.87185296693015,False,False
64,0.012739555389428803,2.0,0.0017753658403918988,0.7655924087913576,2.3109297236274413,True,3.1322828484321055,49.55204930844621,31.1645455121689,-18.387503796277308,False,False
60,0.011972191343320452,2.0,0.0017753658403918988,0.5390043662361319,0.7495097181101122,False,1.6187098647730513,48.84686343900181,32.13367824119598,-16.713185197805828,False,False
22,0.008144072500201856,,,0.7631606753237133,1.1749473594773092,False,1.6172947889885243,36.615003051614956,29.77622712852643,-6.8387759230885266,True,True
21,0.008305107022316778,,,0.5195842224822744,1.178565145798573,False,1.394758067131857,37.79310660275655,29.77622712852643,-8.016879474230123,True,True
20,0.008288068806090312,,,0.5230126429193933,1.1680276387351187,False,1.394758067131857,37.71322559316121,29.77622712852643,-7.936998464634783,True,True
19,0.007875565379482058,,,0.46182620191160356,1.1972485872758813,False,1.394758067131857,35.74426350039033,29.77622712852643,-5.968036371863903,True,True
6,0.008186337821340688,10.0,0.00679062319291849,2.689908536378507,0.7030110516217297,False,0.5842693728007075,27.774841593511766,25.93622835724375,-1.8386132362680172,True,True
5,0.005423674685969717,10.0,0.00679062319291849,1.4732286902126543,0.6244352742446798,False,0.5842693728007075,25.023436064587685,25.93622835724375,0.9127922926560643,True,True
95,0.016114832738480547,,,0.42377394108844213,5.142394809361591,True,1.4628060331469972,52.3538191116626,24.33773264876551,-28.016086462897093,False,True
95,0.01854215440160217,,,0.5217485810547028,5.2698076755323635,True,1.4628060331469972,54.98886364925386,24.33773264876551,-30.65113100048835,False,True
94,0.01839592992144238,,,1.447601561758036,5.40927011635388,True,1.4628060331469972,54.36841006109466,24.33773264876551,-30.030677412329148,False,True
95,0.019525047809242885,,,0.5866962214553303,5.505826442910063,True,1.4628060331469972,51.92059718226168,24.33773264876551,-27.58286453349617,False,True
94,0.018325742501680228,,,1.5892220950958404,5.714651689393825,True,1.4628060331469972,46.92636234430567,24.33773264876551,-22.588629695540163,False,True
93,0.01759693560546804,,,2.7008378988025807,5.745822550811619,True,1.4628060331469972,44.152416640533986,24.33773264876551,-19.814683991768476,False,True
92,0.016613938049182785,,,2.070769654412777,5.438166903002326,True,1.4628060331469972,40.666730155176005,24.33773264876551,-16.328997506410495,False,True
76,0.010129644801297863,0.0,0.00980639035480811,0.6404379230441838,5.630695724632957,True,1.1943934688699422,34.81559269761202,25.201059774889757,-9.614532922722262,True,True
75,0.009571289884844136,0.0,0.00980639035480811,1.1129310654568492,5.638317804627573,True,1.1943934688699422,32.560055032329544,25.201059774889757,-7.358995257439787,True,True
94,0.019205531910316216,,,0.8086892150897662,9.419982851735464,True,2.6554716341207976,57.336987361138036,35.66028530625597,-21.676702054882064,False,False
93,0.0188537291375977,,,0.5110499118785532,9.440560926378414,True,2.6554716341207976,55.73447778303782,35.66028530625597,-20.074192476781846,False,False
89,0.01994174141572662,,,0.8873770134661859,10.053576396332472,True,2.6554716341207976,58.1073335421638,35.66028530625597,-22.44704823590783,False,False
88,0.019805652333220184,,,1.2107383959720586,9.969732906528431,True,2.6554716341207976,57.53029049982161,35.66028530625597,-21.87000519356564,False,False
59,0.016973567027110833,,,7.031733178545789,1.7391339328501194,True,0.24397024346026344,31.77917228805805,30.421017135388624,-1.3581551526694255,True,False
58,0.012658846706816666,,,1.043446563635065,1.30688968361861,False,0.24397024346026344,26.336855039066492,30.421017135388624,4.084162096322132,True,False
56,0.012192006898538228,,,1.7768522843693058,0.9483796880582056,False,0.24397024346026344,31.67126399883152,30.421017135388624,-1.2502468634428965,True,False
55,0.01057792544191131,,,1.3224264967168038,0.878379244970506,False,0.24397024346026344,29.867021644580603,30.421017135388624,0.5539954908080205,True,False
54,0.012859934700099274,,,0.5748030614235131,0.832974242651158,False,0.24397024346026344,35.4681317482771,30.421017135388624,-5.047114612888478,True,False
28,0.012704433832016866,,,0.6402181300291009,1.1947439118724885,False,0.8158837001934741,56.15261582893392,33.90449949756345,-22.24811633137047,False,False
5,0.006764307553309767,,,1.3205853868571715,1.1430604179796937,False,0.7478908880414636,45.76551458171469,34.205005107291925,-11.560509474422766,True,False
9,0.006970770344125576,,,0.9892234604416111,3.007697110154787,True,3.1414966192487657,53.22299980053997,36.604699929947216,-16.61829987059275,True,False
8,0.007270037080910767,,,0.3678882524973569,2.9651801544992686,True,3.1414966192487657,53.96287241922064,36.604699929947216,-17.35817248927342,False,False
3,0.006544093601249901,,,1.4947547176658607,2.2854786350140417,True,3.1414966192487657,52.29858058384026,36.604699929947216,-15.693880653893046,False,False
91,0.012632241276341686,,,5.020671448074732,0.8202036183415401,False,0.47904374557496404,76.20261928997931,50.315336700804465,-25.887282589174845,False,False
72,0.013255982286182926,,,1.4292797877156747,4.4162308935519965,True,1.1022897766228317,56.21741675952656,31.979413979053632,-24.238002780472925,False,False
61,0.011265852550287116,,,1.562778032201979,5.706828413081944,True,27.100296533609928,57.7010287418102,36.69668543822091,-21.004343303589287,True,False
44,0.009848732324291976,,,0.29825284170832234,0.5909835601126298,False,0.20873969725558167,55.124542157638984,34.96296396705138,-20.161578190587605,False,False
42,0.009333923826395066,,,0.2040373114734351,0.6318965223493171,False,0.20873969725558167,52.939713462505715,34.96296396705138,-17.976749495454335,False,False
93,0.021492272111411106,,,1.0804124448935994,1.1498296012551992,False,0.48591255239681547,49.17101963097777,27.09114688711695,-22.079872743860818,False,True
79,0.010824918863761192,0.0,0.004598379627474539,1.263702213887371,1.3170037490051405,False,0.6125791666843655,61.591780057033084,32.07583386077556,-29.515946196257524,False,False
9,0.008013846212102427,0.0,0.004598379627474539,0.4533721058538853,12.768438217162526,True,3.3077400765542153,49.7987922779126,19.64351895064243,-30.155273327270166,False,True
8,0.00728311924536533,0.0,0.004598379627474539,0.5214301646334348,12.824129333532223,True,3.3077400765542153,44.54078191970975,19.64351895064243,-24.89726296906732,False,True
7,0.006652380956784984,0.0,0.004598379627474539,0.5983672504560337,13.050410750572093,True,3.3077400765542153,40.56487783895306,19.64351895064243,-20.92135888831063,False,True
5,0.006239718435481355,0.0,0.004598379627474539,1.2107546223704422,12.157403354054074,True,3.3077400765542153,40.472592958369965,19.64351895064243,-20.829074007727534,False,True
9,0.01271080856843223,2.0,0.0030157528301538884,0.7410353636714636,2.6122440965268128,True,0.8064138702638162,56.39894767902523,22.1513652500077,-34.24758242901753,False,True
8,0.01203990650850929,2.0,0.0030157528301538884,1.1369728329270836,2.7692463558415445,True,0.8064138702638162,53.470618869242834,22.1513652500077,-31.319253619235134,False,True
7,0.010588582880632441,2.0,0.0030157528301538884,2.610686029286772,2.920609048301318,True,0.8064138702638162,47.71181762335828,22.1513652500077,-25.56045237335058,False,True
6,0.010215575733340978,2.0,0.0030157528301538884,2.2590274899611407,2.710772762463002,True,0.8064138702638162,46.33319473612017,22.1513652500077,-24.18182948611247,False,True
5,0.009274566931946567,2.0,0.0030157528301538884,1.7854327472850715,2.55024718795394,True,0.8064138702638162,42.96484201762997,22.1513652500077,-20.81347676762227,False,True
4,0.008556276191279289,2.0,0.0030157528301538884,1.0088721297136287,2.4252251668006033,True,0.8064138702638162,40.54584419914623,22.1513652500077,-18.39447894913853,False,True
3,0.0076485256152673,2.0,0.0030157528301538884,1.3388945761122963,2.376981457578658,True,0.8064138702638162,37.66451193237125,22.1513652500077,-15.513146682363548,False,True
22,0.015046408663683302,4.0,0.005191685500344243,0.9579325987374862,15.925959004832936,True,1.9055966842764103,55.1324023628656,18.281542724971104,-36.850859637894494,False,True
21,0.015046408663683302,4.0,0.005191685500344243,0.6211623031668048,15.705264883210614,True,1.3910008949858672,55.1324023628656,18.281542724971104,-36.850859637894494,False,True
10,0.011283784467120939,4.0,0.005191685500344243,0.9389963585968507,6.678015948474621,True,1.3910008949858672,41.82698062966396,18.281542724971104,-23.545437904692854,False,True
9,0.011944204029055655,4.0,0.005191685500344243,1.1360677929656002,6.518352286888571,True,1.3910008949858672,45.06550448900297,18.281542724971104,-26.783961764031865,False,True
8,0.009100952665279102,4.0,0.005191685500344243,1.5137143154796595,6.247940313788066,True,1.3910008949858672,35.83618767237519,18.281542724971104,-17.554644947404086,False,True
7,0.009004160657595904,4.0,0.005191685500344243,0.8702798698429334,5.890316501138092,True,1.3910008949858672,35.56991493185369,18.281542724971104,-17.288372206882585,False,True
6,0.00780731019618853,4.0,0.005191685500344243,0.6579049174539334,5.86363703505192,True,1.3910008949858672,32.37115554688553,18.281542724971104,-14.089612821914429,False,True
5,0.007287074166795983,4.0,0.005191685500344243,0.6108009747124804,5.747869809536671,True,1.3910008949858672,31.065667762652282,18.281542724971104,-12.784125037681179,False,True
9,0.00913081008992885,4.0,0.018048073830613617,7.465802666643388,3.8726305657832425,True,0.8037088356455121,22.41201066644045,12.782953437099877,-9.629057229340575,False,True
8,0.008199486709206255,4.0,0.018048073830613617,0.9706926322864812,2.8545890004020396,True,0.8037088356455121,20.09842538751755,12.782953437099877,-7.315471950417674,False,True
7,0.007541614745444226,4.0,0.018048073830613617,2.2710674785563816,2.7996767609573445,True,0.8037088356455121,18.63720710196239,12.782953437099877,-5.854253664862512,False,True
6,0.007322735712566715,4.0,0.018048073830613617,0.8871298376406106,2.572359470809756,True,0.8037088356455121,18.164448966155234,12.782953437099877,-5.381495529055357,False,True
5,0.00835180707471929,4.0,0.018048073830613617,0.6272894760762683,2.5102868810567114,True,0.8037088356455121,27.485478063921335,12.782953437099877,-14.702524626821457,False,True
23,0.012180576137636895,,,0.981906475083562,2.524778406099054,True,0.48513107479348316,44.20769011545457,22.321191399468745,-21.886498715985823,False,True
21,0.01291196388261851,,,1.626674522732789,2.406463712731371,True,0.4997339777808613,48.734622692435785,22.321191399468745,-26.41343129296704,False,True
20,0.011126187245590231,,,1.4030373500289905,2.294241620469105,True,0.4997339777808613,39.772591501056134,22.321191399468745,-17.45140010158739,False,True
19,0.011006309222465734,,,3.279382799855438,2.2138525953550063,True,0.4997339777808613,39.2517715745831,22.321191399468745,-16.930580175114358,False,True
8,0.007137673821293811,,,0.7177291818585801,0.6866360337068275,False,0.4997339777808613,40.98116461231232,22.321191399468745,-18.659973212843575,True,True
7,0.00672360530619662,,,0.3056620963871106,0.674617993448442,False,0.4997339777808613,39.542668984300924,22.321191399468745,-17.22147758483218,True,True
41,0.00959553650874029,6.0,0.004036308710766166,10.271879919298943,2.01822718637847,True,1.282639624196814,23.406939667514678,21.517429143295132,-1.8895105242195456,False,True
9,0.008369863835295402,13.0,0.0004978705211946466,0.5225733491096495,0.9859664565352718,False,0.6772127826936319,36.32641146821754,22.91723383937554,-13.409177628842002,False,True
8,0.00727770339661997,13.0,0.0004978705211946466,0.7581732633198631,0.9739934400481042,False,0.6772127826936319,34.15748078506451,22.91723383937554,-11.240246945688966,False,True
7,0.006245542582633203,13.0,0.0004978705211946466,0.8968626169670736,0.9475070511333069,False,0.6772127826936319,32.204678056818906,22.91723383937554,-9.287444217443365,False,True
5,0.005128145254938871,13.0,0.0004978705211946466,0.7964327476211028,0.8752682990028892,False,0.6772127826936319,30.18860937089353,22.91723383937554,-7.2713755315179895,False,True
9,0.007858169872904925,13.0,0.003939750157905869,2.176954419272128,5.845358495057974,True,3.053690855021777,70.57855973998474,34.08367376392475,-36.49488597605999,False,False
82,0.015958764376219164,0.0,0.0029227473475456765,1.0554302763972851,6.131368186856737,True,2.169227006386361,55.7264558239472,21.075487745339643,-34.650968078607555,False,True
70,0.010473613154373793,0.0,0.0029227473475456765,1.12272174280472,5.505012378518945,True,2.169227006386361,39.513263678687984,21.075487745339643,-18.43777593334834,False,True
69,0.01134406618408878,0.0,0.0029227473475456765,0.7418177571630841,5.753692875906862,True,2.169227006386361,44.17645992895707,21.075487745339643,-23.10097218361743,False,True
68,0.010395727882589502,0.0,0.0029227473475456765,0.4369295072648777,5.7098828663011,True,2.169227006386361,40.512265401118526,21.075487745339643,-19.436777655778883,False,True
67,0.00973792172272331,0.0,0.0029227473475456765,0.41902168540915324,5.745020500427055,True,2.169227006386361,38.152212711398896,21.075487745339643,-17.076724966059253,False,True
8,0.011163216838856625,,,15.192002577503727,3.857807638338196,True,1.7176890053007532,61.33117043734355,35.847590940431374,-25.483579496912178,False,False
7,0.009324009324009348,,,1.9084134081436612,2.2218907536424015,True,1.7176890053007532,54.70097865002736,35.847590940431374,-18.853387709595985,False,False
4,0.007643482731950968,,,0.8202535585487878,1.5371562395787588,True,1.7176890053007532,50.435391467045434,35.847590940431374,-14.58780052661406,False,False
3,0.00945219044464459,,,0.8932380356900022,1.4969272963136555,False,1.7176890053007532,54.88668343687814,35.847590940431374,-19.039092496446763,False,False
66,0.009847418365555671,2.0,0.0003263602757049188,0.9343841958637403,3.064924439892801,True,0.7351961267474417,48.32664433522628,24.66869223581304,-23.657952099413237,False,True
65,0.009925797436638645,2.0,0.0003263602757049188,0.40450778717712954,3.1284997286036047,True,0.7351961267474417,48.81424717157098,24.66869223581304,-24.145554935757943,False,True
67,0.023420025589865487,,,2.1969359466951994,6.350613852855961,True,1.6882693806316331,39.50595294049214,29.70432523507526,-9.801627705416884,False,True
53,0.01983214918752132,0.0,0.0017486553090226612,0.8897818052881697,132.87798563137017,True,8.94626774379406,54.43060171922576,10.87554229815278,-43.55505942107298,False,True
52,0.019829580398076658,0.0,0.0017486553090226612,1.1008975253496271,132.89290186641006,True,8.94626774379406,54.40768143634437,10.87554229815278,-43.53213913819159,False,True
51,0.01939783254675756,0.0,0.0017486553090226612,0.6928960629056089,138.39032391712658,True,8.94626774379406,50.5560564682768,10.87554229815278,-39.68051417012402,False,True
50,0.018872197742716534,0.0,0.0017486553090226612,0.7903038949409004,143.2762458512253,True,8.94626774379406,46.26602404053051,10.87554229815278,-35.39048174237773,False,True
49,0.01814670328035547,0.0,0.0017486553090226612,0.7509812771282229,142.44966483616824,True,8.94626774379406,41.08991363746394,10.87554229815278,-30.214371339311157,False,True
48,0.018507438140875895,0.0,0.0017486553090226612,1.4330552811855843,160.2123229058398,True,8.94626774379406,44.41842081955443,10.87554229815278,-33.54287852140165,False,True
47,0.01814670328035547,0.0,0.0017486553090226612,0.4810242501215217,162.93455480004172,True,6.35257554467952,41.87068392013339,10.87554229815278,-30.995141621980608,False,True
46,0.01242560218004754,0.0,0.0017486553090226612,22.316797137327494,166.04527443444127,True,3.2460576996178796,21.215281901247778,10.87554229815278,-10.339739603094998,False,True
69,0.015498748106704532,,,1.4090339277558064,4.777806846644058,True,1.4349891567198967,51.65077723498856,24.126689531516988,-27.524087703471572,False,True
68,0.015332649055643688,,,0.7894672419942428,4.555542875952429,True,1.4349891567198967,50.545623915684025,24.126689531516988,-26.418934384167038,False,True
57,0.024313733935232142,0.0,0.007011374170480074,1.5826360315834265,2.516422885108611,True,2.3671814936415307,53.57014836181442,34.61423816910046,-18.955910192713958,True,False
56,0.024573678875463047,0.0,0.007011374170480074,0.40567404733997287,2.3944503292760757,True,2.3671814936415307,54.35843712542828,34.61423816910046,-19.74419895632782,True,False
55,0.025305506329737902,0.0,0.007011374170480074,0.48764452707555744,2.395724406905122,True,2.3671814936415307,56.59500186673745,34.61423816910046,-21.980763697636988,True,False
54,0.024776637171951183,0.0,0.007011374170480074,0.7066455926562905,2.392393963437656,True,2.164739361824741,54.515517286927086,34.61423816910046,-19.901279117826626,True,False
9,0.012314997992613439,0.0,0.007011374170480074,3.7665058737815533,2.949862937160617,True,0.738193297450863,22.084527366634234,10.223390301306836,-11.861137065327398,False,True
8,0.010476044874454877,0.0,0.007011374170480074,5.742590909613814,2.565494035224959,True,0.738193297450863,19.566973839114624,10.223390301306836,-9.343583537807788,False,True
7,0.010449029810949159,0.0,0.007011374170480074,0.9289105524686881,2.0394988066989477,True,0.738193297450863,19.531815081803032,10.223390301306836,-9.308424780496196,False,True
6,0.008383421380688205,0.0,0.007011374170480074,1.772451987463104,2.0045182189604573,True,0.738193297450863,17.01903739957673,10.223390301306836,-6.795647098269896,False,True
5,0.0073632378528483595,0.0,0.007011374170480074,2.847502820379014,1.8779568506642048,True,0.738193297450863,15.932234100612277,10.223390301306836,-5.708843799305441,False,True
19,0.00791229881744253,,,1.000889234543474,2.7070513399175637,True,2.454670436117848,60.239763174288804,35.1182373171151,-25.1215258571737,False,False
9,0.008415803291518247,,,0.6464814648240572,1.669799238171657,True,1.5491024007189633,55.47637771317484,28.857989773903697,-26.618387939271145,False,True
8,0.007230498563649122,,,0.5000428689471949,1.6611080555806197,True,1.5491024007189633,49.800385544519635,28.857989773903697,-20.94239577061594,False,True
7,0.0064320761271863145,,,0.4508283613614315,1.6730241979616745,True,1.5491024007189633,46.36597269934984,28.857989773903697,-17.507982925446143,False,True
7,0.0065306469799799515,,,0.5773649353682687,0.9764872968554136,False,0.5976277467968869,52.017783842826425,32.44569112941511,-19.572092713411315,False,False
9,0.008116167140486253,,,0.7107259425119259,1.3754094533035177,False,0.9634342031323299,60.68103713627704,29.239528178004534,-31.441508958272507,False,True
8,0.008807157456687547,,,0.4483655080210102,1.3804364936784814,False,0.9634342031323299,63.35440391242507,29.239528178004534,-34.114875734420536,False,True
7,0.009454966678200075,,,0.5105270682911386,1.4378190136745679,False,0.9634342031323299,65.71136861453186,29.239528178004534,-36.47184043652733,False,True
6,0.008077981140776288,,,1.2493563726271961,1.437923936789881,False,0.9634342031323299,57.283658347575376,29.239528178004534,-28.044130169570842,False,True
18,0.014818494713237611,2.0,0.005486906488527604,1.519885386970067,1.2499723243322574,False,2.051835901552104,86.85639659566823,39.21913066978846,-47.63726592587977,False,False
17,0.01661562256812486,2.0,0.005486906488527604,1.4988264720574394,1.1939255651310625,False,2.051835901552104,88.0186502239615,39.21913066978846,-48.79951955417304,False,False
16,0.01747718767932621,2.0,0.005486906488527604,0.9542666948988673,1.1568931587677793,False,2.051835901552104,88.5431197484846,39.21913066978846,-49.32398907869614,False,False
15,0.01748512866933915,2.0,0.005486906488527604,0.8655103354326064,1.1222164373259276,False,2.051835901552104,88.54809995624385,39.21913066978846,-49.32896928645538,False,False
9,0.009340661131701506,2.0,0.005486906488527604,1.9018869715231896,0.8963020089553055,False,2.051835901552104,55.78286984652106,39.21913066978846,-16.563739176732597,False,False
8,0.01122135082419497,2.0,0.005486906488527604,1.2633377169441424,0.8330788028364288,False,2.051835901552104,58.75681578611849,39.21913066978846,-19.537685116330024,False,False
7,0.005979758928958276,2.0,0.005486906488527604,0.7813284333073142,0.8155650320675623,False,2.051835901552104,48.915581109406205,39.21913066978846,-9.696450439617742,False,False
4,0.0087275318852952,2.0,0.005486906488527604,0.24950765278801554,0.8070077155419234,False,2.051835901552104,53.635438717887205,39.21913066978846,-14.416308048098742,False,False
3,0.010773985544631479,2.0,0.005486906488527604,0.2838613175643363,0.8293319616389403,False,2.051835901552104,57.070452789361966,39.21913066978846,-17.851322119573503,False,False
2,0.008019753989068625,2.0,0.005486906488527604,0.22878398203929964,0.8458132857921624,False,2.0209133760903737,51.54000771301987,39.21913066978846,-12.320877043231405,False,False
76,0.009549885328103285,14.0,0.0,0.6293245581103152,0.7603896781732348,False,0.9077328232551845,58.65276338448303,39.92790355417977,-18.72485983030326,False,False
8,0.014153021455031901,0.0,0.003103647642214548,1.8816283478313738,6.289248939247201,True,0.8292192062852318,39.384164825214924,19.68268736430484,-19.701477460910084,False,True
6,0.007231036138179916,0.0,0.003103647642214548,15.504614533785253,4.786818940893042,True,0.8292192062852318,22.28427201031367,19.68268736430484,-2.601584646008831,False,True
7,0.009509918601339689,0.0,0.006692673877535439,12.033911778936098,2.3149319009483285,True,1.0508865223462767,82.25285914416236,43.4086016130704,-38.844257531091955,False,False
6,0.006223227409321281,0.0,0.006692673877535439,5.1494672727652055,1.456136627021274,False,1.0508865223462767,64.69769448718753,43.4086016130704,-21.28909287411713,False,False
51,0.01970659467346728,,,0.6460422352564071,0.7466891068107125,False,0.511216408992596,31.523812864225235,28.315002733969806,-3.2088101302554293,True,True
32,0.00948402254558938,,,1.007474459096593,1.4157020555437392,False,3.5376112089109233,37.51485002429902,27.739803769496916,-9.775046254802106,False,True
9,0.006094442237396968,0.0,0.005759192383453686,0.7192042859463591,7.661672930917968,True,3.3423591479176107,45.24394990795645,26.420381154004275,-18.823568753952173,False,True
8,0.006357063925395227,0.0,0.005759192383453686,2.924114704452322,7.593766722869096,True,3.3423591479176107,46.87053302714084,26.420381154004275,-20.450151873136562,False,True
6,0.006234686520222718,0.0,0.005759192383453686,1.6366024594865547,5.810009848006328,True,3.3423591479176107,47.39005485070959,26.420381154004275,-20.969673696705314,False,True
18,0.008228870385740009,0.0,0.004970255512442803,0.39554307806871986,1.3207466739868703,False,5.910430261517244,59.57173598191663,38.46368221170167,-21.10805377021496,True,False
78,0.016803622527695232,,,0.6587345612177197,2.6963700383553193,True,2.994721578465766,56.13159488704229,31.024474925466535,-25.107119961575755,False,False
94,0.009634976622098317,,,1.2148476861386235,6.2779407169543875,True,1.7315880349190984,50.69088327621061,21.999127926407823,-28.69175534980279,False,True
35,0.019144123856208638,0.0,0.005316502195728789,2.473844120958172,0.8902795053171335,False,1.2325398850055929,32.17446178103636,27.49238191430851,-4.682079866727847,False,True
33,0.021379993267687865,0.0,0.005316502195728789,1.5465022899863203,0.7464780111549785,False,1.2325398850055929,41.710638284916925,27.49238191430851,-14.218256370608415,False,True
23,0.014411327629363712,0.0,0.005316502195728789,0.7452283360390041,3.492005060542779,True,3.2969482952938503,38.928182269847916,23.533342399066555,-15.394839870781361,False,True
9,0.011549173732747416,0.0,0.005316502195728789,0.363580749672515,5.19165943703724,True,1.824302585872722,43.0987964085373,23.533342399066555,-19.56545400947074,False,True
8,0.012352804880763858,0.0,0.005316502195728789,0.39499568287096015,5.392711234266418,True,1.824302585872722,45.909517817323206,23.533342399066555,-22.37617541825665,False,True
7,0.010288936336173535,0.0,0.005316502195728789,0.5905884994760184,5.73728334187224,True,1.824302585872722,40.39753547564193,23.533342399066555,-16.864193076575376,False,True
6,0.011684562202285472,0.0,0.005316502195728789,0.4464678922792928,5.931410651101593,True,1.824302585872722,45.186793254482346,23.533342399066555,-21.65345085541579,False,True
5,0.011088085468250757,0.0,0.005316502195728789,0.2707982924832862,7.5742569531929815,True,1.824302585872722,43.57395443504776,23.533342399066555,-20.040612035981205,False,True
4,0.011205642611490896,0.0,0.005316502195728789,0.4028830800599901,8.139548898894498,True,1.824302585872722,43.99800024833339,23.533342399066555,-20.464657849266835,False,True
3,0.008057904282366192,0.0,0.005316502195728789,3.5279713845175538,8.98296978962984,True,1.824302585872722,36.18130823438578,23.533342399066555,-12.647965835319226,False,True
2,0.007183081546956978,0.0,0.005316502195728789,0.7972017456765704,8.31336290972446,True,2.1397478653731348,34.36158164436894,23.533342399066555,-10.828239245302385,False,True
79,0.14669837959050755,0.0,0.09278229994444576,0.24831475330144798,5.3469144491586515,True,1.2025214585279425,43.742169824337296,19.4870142377611,-24.255155586576194,False,True
78,0.1468270977654829,0.0,0.09278229994444576,0.21605055779295937,5.433775686163808,True,1.2025214585279425,44.281227819674996,19.4870142377611,-24.794213581913894,False,True
77,0.14622255914225069,0.0,0.09278229994444576,0.1846071462262842,0.8932268740621487,False,0.8447356012073307,42.23545929260137,34.54509617845717,-7.690363114144198,False,False
76,0.14064231906391222,0.0,0.09278229994444576,6.220767161918258,3.338781905023292,True,3.3644852822002522,29.008945573229084,33.89758104678755,4.888635473558466,False,False
74,0.13859253581412695,0.0,0.09278229994444576,2.0987177645160364,0.6667787680000983,False,0.45020006617387365,28.960501606785357,29.936080076920405,0.9755784701350478,True,True
73,0.14009614074499938,0.0,0.09278229994444576,1.017178039553288,2.2382537691212683,True,1.554885421216514,34.332784055271745,26.98962105838939,-7.343162996882356,True,True
72,0.13662370465402807,0.0,0.09278229994444576,0.9504932522075519,2.1534203807651573,True,1.220685754181232,28.908123512563847,26.98962105838939,-1.9185024541744582,True,True
67,0.13397102763778937,0.0,0.09278229994444576,1.0232493084685277,1.6923919276635995,True,1.0259911118895753,36.89283001128889,26.98962105838939,-9.903208952899504,True,True
59,0.13099129249119051,0.0,0.09278229994444576,0.27702563383027323,0.2214132550714776,False,0.8005848127781461,40.006328497646955,29.7905031512297,-10.215825346417255,True,True
58,0.13041523979795874,0.0,0.09278229994444576,0.3530051850169252,0.219656288098483,False,0.6542408011389962,39.13716719193792,29.7905031512297,-9.34666404070822,False,True
57,0.13205450733752622,0.0,0.09278229994444576,0.48258685387156214,0.21690607328776987,False,0.6816097190190477,42.940822724772765,29.7905031512297,-13.150319573543065,False,True
56,0.13203849463050893,0.0,0.09278229994444576,0.3750330942778379,0.2126213208392044,False,0.6816097190190477,42.912558018413186,29.7905031512297,-13.122054867183486,False,True
33,0.1191209124154994,0.0,0.09278229994444576,0.28114932680992705,1.7255240825269793,True,0.3735734018767197,33.66131426849155,15.870442452868971,-17.79087181562258,False,True
32,0.11831125331370662,0.0,0.09278229994444576,0.5509956795557205,1.9779853714637532,True,0.3735734018767197,31.806777045070206,15.870442452868971,-15.936334592201234,False,True
31,0.11839987053141743,0.0,0.09278229994444576,0.413669466621755,2.1725099461302784,True,0.3735734018767197,32.24640175701789,15.870442452868971,-16.37595930414892,False,True
30,0.11830674687751834,0.0,0.09278229994444576,0.8022842276982199,2.2457815372414327,True,0.3735734018767197,32.012846560607315,15.870442452868971,-16.142404107738344,False,True
29,0.11710714989452461,0.0,0.09278229994444576,0.9579700639397161,2.6512406757382165,True,0.3735734018767197,29.093852616735262,15.870442452868971,-13.22341016386629,False,True
28,0.11666936922328523,0.0,0.09278229994444576,0.6232848774157896,10.07981709889992,True,19.130022335079566,28.089127456331298,27.08575927514387,-1.003368181187426,False,True
27,0.117203538947442,0.0,0.09278229994444576,0.8203033357961881,20.704456296346343,True,5.088208918108847,31.211032027265702,20.241569794185608,-10.969462233080094,False,True
26,0.11540709947711995,0.0,0.09278229994444576,2.041401322828607,23.050688126170108,True,3.615627344196636,26.975631139362235,20.241569794185608,-6.734061345176627,False,True
25,0.11367468450578072,0.0,0.09278229994444576,7.352197461242448,21.997944574223762,True,2.74214900663893,23.65513300306148,20.241569794185608,-3.413563208875871,False,True
9,0.11430722956003098,0.0,0.09278229994444576,0.24884181355579413,27.8523048526402,True,2.8528358714008797,46.641372569376706,8.630559012080298,-38.01081355729641,False,True
7,0.11517720819933075,0.0,0.09278229994444576,0.24576703104953496,28.545528508891504,True,2.8528358714008797,49.4988896742195,8.630559012080298,-40.8683306621392,False,True
