window,total_trades,long_trades,short_trades,return_pct,final_capital,win_rate,ml_exit_rate,avg_hold_time
60,38,17,21,-6.472232504170806,9352.77674958292,52.63157894736842,81.57894736842105,28.18421052631579
61,43,19,24,-12.871754467408408,8712.824553259159,48.837209302325576,83.72093023255815,24.88372093023256
62,49,20,29,-11.563411166927144,8843.658883307286,48.97959183673469,89.79591836734694,22.20408163265306
63,43,18,25,-16.8189505331731,8318.10494668269,44.18604651162791,86.04651162790698,26.186046511627907
64,31,12,19,-15.851356817413361,8414.864318258664,38.70967741935484,77.41935483870968,34.96774193548387
65,30,14,16,-25.72237025129647,7427.762974870353,33.33333333333333,66.66666666666666,39.3
66,31,11,20,-26.5959054273513,7340.40945726487,35.483870967741936,64.51612903225806,35.096774193548384
67,31,14,17,-26.55720494588093,7344.279505411907,41.935483870967744,58.06451612903226,35.16129032258065
68,43,17,26,-34.09301974834368,6590.698025165632,46.51162790697674,67.44186046511628,27.232558139534884
69,61,28,33,-38.769479590749306,6123.052040925069,44.26229508196721,77.04918032786885,20.0
70,65,30,35,-35.62070172602716,6437.9298273972845,44.61538461538462,78.46153846153847,18.0
71,64,28,36,-24.958081066975794,7504.191893302421,42.1875,82.8125,17.640625
72,59,30,29,-17.246504285277606,8275.34957147224,44.06779661016949,83.05084745762711,19.0
73,48,25,23,-7.144135979978728,9285.586402002127,41.66666666666667,83.33333333333334,21.333333333333332
74,32,17,15,-4.569404204362818,9543.059579563718,46.875,75.0,34.15625
75,32,15,17,-4.948159980032142,9505.184001996786,50.0,78.125,32.84375
76,46,19,27,-6.940011565724034,9305.998843427597,52.17391304347826,82.6086956521739,25.391304347826086
77,43,12,31,-22.3951140703487,7760.48859296513,46.51162790697674,76.74418604651163,24.953488372093023
78,44,12,32,-12.325302917495192,8767.46970825048,52.27272727272727,77.27272727272727,25.40909090909091
79,52,7,45,-22.693936628315406,7730.6063371684595,46.15384615384615,78.84615384615384,20.326923076923077
80,66,5,61,-23.997554640319322,7600.244535968068,43.93939393939394,83.33333333333334,16.303030303030305
81,70,0,70,-26.397504241426535,7360.249575857347,38.57142857142858,85.71428571428571,13.314285714285715
82,81,0,81,-24.582623205235976,7541.737679476402,37.03703703703704,90.12345679012346,10.62962962962963
83,86,0,86,-28.5495478017657,7145.04521982343,36.04651162790697,90.69767441860465,10.418604651162791
84,86,10,76,7.951838214936524,10795.183821493652,43.02325581395349,90.69767441860465,9.081395348837209
85,84,16,68,8.267628300621746,10826.762830062175,41.66666666666667,90.47619047619048,8.94047619047619
86,81,22,59,15.760200590814694,11576.02005908147,45.67901234567901,88.88888888888889,11.308641975308642
87,78,32,46,9.80464559918775,10980.464559918775,48.717948717948715,85.8974358974359,12.35897435897436
88,73,37,36,11.448852566793885,11144.885256679388,53.42465753424658,82.1917808219178,14.136986301369863
89,96,44,52,-35.142647563869666,6485.735243613033,50.0,83.33333333333334,11.96875
90,95,57,38,-49.2071186492653,5079.288135073471,47.368421052631575,81.05263157894737,11.51578947368421
91,100,72,28,-53.45527539225776,4654.472460774224,47.0,83.0,9.72
92,102,76,26,-45.99112724909829,5400.887275090171,46.07843137254902,85.29411764705883,10.509803921568627
93,109,86,23,-43.47944203344979,5652.0557966550205,48.62385321100918,87.1559633027523,8.220183486238533
94,93,80,13,-30.991501273062283,6900.849872693771,47.31182795698925,87.09677419354838,9.75268817204301
95,90,70,20,-5.703988933791279,9429.601106620872,52.22222222222223,91.11111111111111,10.633333333333333
96,93,70,23,-27.215683745583963,7278.4316254416035,45.16129032258064,87.09677419354838,10.311827956989248
97,107,78,29,-26.76394479171933,7323.605520828067,48.598130841121495,88.78504672897196,8.63551401869159
98,103,76,27,-20.309278579088186,7969.072142091181,48.54368932038835,90.29126213592234,9.563106796116505
99,86,63,23,-16.63460755190947,8336.539244809053,46.51162790697674,90.69767441860465,12.395348837209303
