timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,atr,vwap,trend_strength,volatility,support_level,resistance_level
2025-10-04 14:25:00,122286.8,122297.4,122237.6,122271.7,13.618,122281.32000000002,122142.092,122202.358,122296.65456009744,122243.68520745916,52.53849798339303,52.96934551426966,61.888518295464316,-8.919172781194654,122533.15802417227,122281.31999999998,122029.48197582769,0.004118994204058177,92.2491813256709,122238.2103096822,0.0010611247758880117,0.0007085426275387694,121888.8,122461.3
2025-10-04 14:30:00,122271.7,122282.6,122217.0,122246.9,15.7611,122297.825,122142.04,122202.1965,122289.00001239013,122243.92334024355,50.48464369229736,45.0766655538755,58.52614774714655,-13.449482193271052,122487.54772270263,122297.82499999998,122108.10227729734,0.003102634453272495,90.34566837383768,122238.23366635111,0.0008585086674498034,0.0007119923194079847,121890.1,122461.3
2025-10-04 14:35:00,122240.4,122252.4,122187.8,122213.8,19.8656,122310.80500000001,122141.22,122202.02399999999,122277.43077971472,122241.6919816758,47.798863046427556,35.738791903379024,53.968676578393044,-18.22988467501402,122425.33535373723,122310.80499999996,122196.2746462627,0.0018727757328924042,88.50669206142008,122238.1511687013,0.0005942301869917604,0.0007163763555471486,121916.3,122461.3
2025-10-04 14:40:00,122213.8,122243.6,122200.0,122200.0,9.7359,122310.98499999999,122140.11600000001,122201.22399999999,122265.51835206631,122238.6036866969,46.683765402011026,26.914659648391535,48.55787319239274,-21.643213544001206,122424.80468693921,122310.98499999996,122197.1653130607,0.0018611523231418005,85.29907119989049,122238.08814307717,0.0004902893656985795,0.0005641193932414064,122179.1,122461.3
2025-10-04 14:45:00,122200.0,122200.2,122112.7,122128.6,17.6012,122296.745,122138.614,122199.875,122244.45399020995,122230.45526536244,41.31355055219314,13.998719452618388,41.64604244443787,-27.64732299181948,122425.96923120976,122296.74499999997,122167.52076879017,0.002113289788862249,85.45628039989832,122237.76212067266,8.19888131364875e-05,0.00039492588587396383,122112.7,122440.0
2025-10-04 14:50:00,122128.6,122128.8,121974.8,122039.0,51.2205,122281.725,122135.746,122198.02949999999,122212.8456840238,122216.27339369676,35.75504998867557,-3.4277148255787324,32.63129099043455,-36.05900581601328,122451.19212814304,122281.72499999998,122112.25787185691,0.00277174905969087,90.35226037133415,122236.05459025958,0.000792118631673967,0.00040427219787880043,121974.8,122420.0
2025-10-04 14:55:00,122039.0,122039.6,121928.0,121944.7,38.5278,122261.88,122131.93200000002,122195.5195,122171.59250186628,122196.15684580884,31.02405903063688,-24.56434892017569,21.1921630083125,-45.756511928488194,122483.56441179228,122261.87999999998,122040.19558820767,0.0036263864385580017,91.86995605909642,122234.18395241309,0.001533030690123023,0.0004277553667487828,121928.0,122420.0
2025-10-04 15:00:00,121944.7,122079.1,121815.0,121975.4,84.1928,122246.67,122130.09799999998,122193.29850000002,122141.40904004071,122179.80448670448,34.082006857760824,-38.39545142823772,9.274640121002456,-47.670091549240176,122500.77619912538,122246.66999999997,121992.56380087456,0.004157269872879321,104.17210205487568,122230.60335922657,0.0012666656502641096,0.00042923656480436744,121815.0,122420.0
2025-10-04 15:05:00,121975.2,122060.9,121940.0,121978.3,32.5591,122232.725,122128.234,122191.075,122116.31534157292,122164.8782282986,34.377962384753836,-48.56289126870979,-2.2928661569399935,-46.2700251117698,122512.32189474927,122232.72499999995,121953.12810525062,0.004574828790723989,105.36695190809844,122229.26053087451,0.0012276768040385636,0.0004302394850084046,121815.0,122420.0
2025-10-04 15:10:00,121978.3,122058.9,121842.9,121842.9,29.9972,122208.75,122122.48799999998,122188.01849999999,122074.25144286938,122141.02798897086,28.046470635657954,-66.77655050248723,-15.18960302604944,-51.586947476437786,122532.26136926068,122208.74999999996,121885.23863073923,0.005294405994018049,113.26931248609141,122227.37525810975,0.0022894063540532263,0.0004562285537761941,121815.0,122420.0
2025-10-04 15:15:00,121842.9,121925.0,121745.8,121861.9,93.7931,122181.65,122117.996,122184.515,122041.58199012025,122120.35184148356,29.994858740375186,-78.76985559445166,-27.905653539729883,-50.86420205472177,122525.40317603287,122181.64999999995,121837.89682396704,0.005626919853069834,117.97864730851325,122221.88296681481,0.002097119248501302,0.00041812866299053083,121745.8,122420.0
2025-10-04 15:20:00,121861.7,121900.0,121718.5,121764.2,63.3585,122152.33,122113.75200000001,122180.72949999999,121998.90783779405,122093.97022341142,26.083600005656006,-95.06238971954735,-41.337000775693376,-53.72538894385398,122531.63420038501,122152.32999999996,121773.0257996149,0.006210347365212879,122.51588678647659,122217.28349648745,0.002862511341065096,0.00043563485828382916,121718.5,122420.0
2025-10-04 15:25:00,121764.0,121809.5,121647.4,121695.1,65.1155,122118.725,122108.67599999999,122176.4675,121952.16817044112,122064.42428074522,23.727025430509553,-112.25611429369019,-55.52082347929274,-56.73529081439745,122533.37246898617,122118.72499999995,121704.07753101373,0.006790890897136744,125.34332344458582,122211.94543892865,0.0033869501623290583,0.0004320719354751541,121647.4,122420.0
2025-10-04 15:30:00,121695.3,121816.9,121669.0,121687.1,66.4673,122086.71,122103.37599999999,122172.86300000001,121911.3884519117,122036.4743338558,23.462730500945934,-125.08588580570358,-69.43383594457491,-55.652049861128674,122529.86195996651,122086.70999999996,121643.55804003341,0.00725962653865516,126.95451462711499,122206.52534386003,0.0034092095864735428,0.0004343820315160315,121647.4,122420.0
2025-10-04 15:35:00,121687.3,121812.0,121677.7,121769.4,33.2715,122058.545,122097.81599999999,122169.601,121889.54407469451,122016.69104975667,31.870404737079966,-127.14697874752164,-80.97646450516426,-46.170514242357385,122507.14894774255,122058.54499999995,121609.94105225736,0.0073506356763894725,127.47919215374985,122204.27729084046,0.002689777841726485,0.0004786282624521614,121647.4,122420.0
2025-10-04 15:40:00,121769.6,121864.3,121769.4,121849.6,34.935,122037.05500000001,122093.58,122167.1075,121883.39883243381,122004.31393489627,38.91268296617045,-120.91510593843122,-88.96419279181765,-31.950913146613573,122482.4474538112,122037.05499999996,121591.66254618873,0.007299298623868519,125.1521069999112,122202.37234138453,0.0019983032686894425,0.0005151112809633575,121647.4,122420.0
2025-10-04 15:45:00,121849.6,121947.8,121841.1,121938.8,35.8609,122019.98000000001,122092.48200000002,122165.24149999999,121891.92208898246,121999.46105080679,45.642620754619436,-107.53896506591991,-92.67914724663811,-14.859817819281801,122452.76793701095,122019.97999999995,121587.19206298895,0.0070937224708773495,123.83409935706018,122200.9271594202,0.0012587343420540442,0.0005527920582223915,121647.4,122420.0
2025-10-04 15:50:00,121938.8,121976.8,121844.0,121844.2,48.3579,121993.44000000002,122089.112,122163.26600000002,121884.580229139,121987.96023217782,40.54144603399834,-103.38000609098526,-94.81931901550755,-8.560687075477716,122400.20749329557,121993.43999999997,121586.67250670437,0.006668678140326231,124.47452083155609,122198.3089412094,0.002006010167393114,0.00052590054238736,121647.4,122420.0
2025-10-04 15:55:00,121844.0,121859.0,121700.0,121742.5,43.7641,121964.035,122084.31599999999,122160.585,121862.72173234838,121969.77799268306,35.89663675719203,-107.05626323493198,-97.26670785939243,-9.78955537553955,122353.72716200078,121964.03499999996,121574.34283799914,0.006390279921467368,126.94062648644494,122195.3012871292,0.0027998354841910376,0.0005430808647592466,121647.4,122330.6
2025-10-04 16:00:00,121746.9,121896.4,121746.9,121871.1,53.0948,121943.26000000001,122082.18800000001,122158.58,121864.01069660246,121962.46851171597,44.54810369245674,-98.45781782650738,-97.50492985281542,-0.9528879736919578,122305.27011812177,121943.25999999997,121581.24988187816,0.005937353456382997,128.86629602312703,122192.72656159254,0.0017290646855051726,0.0006143849146101518,121647.4,122297.4
2025-10-04 16:05:00,121870.9,121919.9,121814.5,121815.4,14.6969,121920.44499999999,122079.936,122156.56150000001,121856.53212789439,121951.57454784705,41.90980771819667,-95.0424225027964,-97.01242838281162,1.970005880015222,122253.1074384084,121920.44499999995,121587.78256159149,0.005457041079672195,127.1901320214747,122191.89889835505,0.0021669080822585567,0.0006175662868677332,121647.4,122282.6
2025-10-04 16:10:00,121815.2,121897.7,121578.4,121632.5,101.6685,121889.725,122073.3,122153.592,121822.06564667987,121927.93939607813,34.6525480727365,-105.87375183605764,-98.78469307346083,-7.089058762596807,122209.34558057772,121889.72499999995,121570.10441942218,0.005244422047515029,140.91226544851241,122183.53751508199,0.0036109452271709122,0.0006840381001969359,121578.4,122252.4
2025-10-04 16:15:00,121638.7,121717.0,121568.7,121637.5,61.2725,121860.91,122066.62,122150.38450000001,121793.67093180605,121906.42536667449,34.983998233301214,-112.75443719018949,-101.57864189680656,-11.175795293382933,122161.83302608044,121860.90999999996,121559.98697391948,0.0049387949930864,141.43996077361888,122178.66263973029,0.003515457378929599,0.0006871278095710972,121568.7,122243.6
2025-10-04 16:20:00,121637.5,121660.0,121547.7,121568.4,46.9131,121829.33,122056.788,122147.024,121759.01386537435,121881.386450555,32.52846470772812,-122.37258739993558,-105.73743099743237,-16.635156402503213,122113.37488451967,121829.32999999996,121545.28511548025,0.00466299674339028,139.3585350040749,122174.51951666521,0.004001317812820098,0.000690363910149375,121547.7,122200.2
2025-10-04 16:25:00,121568.4,121700.0,121568.4,121668.6,47.0332,121806.33,122049.73799999998,122144.48800000001,121745.10403993214,121865.62449121411,39.19347698529815,-120.52045337737945,-108.69403547342179,-11.826417903957662,122062.88373008688,121806.32999999996,121549.77626991304,0.0042124860027704355,138.80435393235567,122171.09927427657,0.0031228088338868636,0.000726323259267472,121547.7,122128.8
2025-10-04 16:30:00,121668.6,121828.8,121655.8,121821.4,49.5617,121795.45,122045.382,122142.961,121756.84187994257,121862.34860296822,47.680985655321614,-105.50672497364576,-108.05657337346659,2.5498483998208314,122029.04082609147,121795.44999999995,121561.85917390844,0.0038357890395990446,141.24690008004455,122168.62567723918,0.0018352353553205611,0.0007818373416308216,121547.7,122079.1
2025-10-04 16:35:00,121821.4,121855.6,121723.2,121795.5,27.8547,121787.98999999999,122040.918,122141.04550000001,121762.78928302834,121857.3968545893,46.49628292668011,-94.60757337558607,-105.36677337389048,10.75919999830441,122011.34387981278,121787.98999999995,121564.63612018712,0.0036679130645448452,140.61497864575628,122167.14820763638,0.0020109484918820844,0.0007659254670763591,121547.7,122079.1
2025-10-04 16:40:00,121795.5,121823.6,121700.0,121784.9,59.0079,121778.465,122036.948,122139.6485,121766.19093179321,121852.02671720134,45.992616427497765,-85.83578709930589,-101.46057611897356,15.624789019667674,121984.62382504386,121778.46499999994,121572.30617495601,0.003385801012419128,139.39962302820268,122163.96845935234,0.0020653417192964363,0.0007623842344655048,121547.7,122060.9
2025-10-04 16:45:00,121784.7,121800.0,121600.0,121600.0,89.9272,121759.55,122028.96600000001,122136.7395,121740.62309613272,121833.35807144745,38.216072770457075,-92.73497691590455,-99.71545627835977,6.980479362455213,121958.17904627463,121759.54999999996,121560.92095372529,0.003262644224205318,143.72822138333106,122156.90834200649,0.003515280134390509,0.0008268148372414029,121547.7,122058.9
2025-10-04 16:50:00,121600.0,121661.9,121580.0,121655.9,22.7099,121750.2,122022.37599999999,122134.424,121727.58877365077,121820.21302909502,41.43981647639717,-92.62425694981357,-98.29721641265053,5.672959462836957,121949.85727642733,121750.19999999995,121550.54272357258,0.003279785600801861,139.31191985594984,122155.32943921551,0.003003350795267215,0.0008056156584503931,121547.7,121976.8
2025-10-04 16:55:00,121655.9,121693.0,121580.0,121676.5,39.6878,121740.92999999998,122017.53,122131.952,121719.72896231989,121809.56761951518,42.62784335982684,-89.83865860657534,-96.60550485143548,6.766846244860147,121936.14848383686,121740.92999999996,121545.71151616306,0.003207113397883513,137.43249700909627,122152.70674426129,0.002794926270020372,0.0008058245402147578,121547.7,121976.8
2025-10-04 17:00:00,121676.3,121790.4,121610.6,121733.7,40.3063,121739.405,122013.868,122129.4275,121721.87835273221,121803.94779583896,45.909252005906716,-82.06944442192616,-93.69829276553362,11.628848343607459,121934.34886354007,121739.40499999996,121544.46113645984,0.0032026419636290594,140.45874722273143,122150.38884414124,0.002296198002672984,0.0007956430786234883,121547.7,121976.8
2025-10-04 17:05:00,121733.9,121818.9,121720.0,121783.6,37.1367,121743.83,122010.45599999999,122127.7915,121731.3739907734,121802.44055170067,48.66754488883568,-71.06656214708346,-89.17194664184359,18.10538449476013,121938.56787621106,121743.82999999996,121549.09212378885,0.0031991416108907355,137.4902652782502,122148.52884700359,0.001859316057305656,0.0007897375935980664,121547.7,121976.8
2025-10-04 17:10:00,121783.6,121800.0,121722.1,121735.4,8.2439,121746.245,122001.23599999999,122126.47050000001,121731.99337680826,121797.47458490163,46.215994251023524,-65.4812092292268,-84.43379915932023,18.952589930093424,121939.29956724255,121746.24499999995,121553.19043275736,0.0031714254060582203,133.23381775837478,122148.06430769326,0.0021789615311765833,0.0007954174667546726,121547.7,121976.8
2025-10-04 17:15:00,121735.6,121800.0,121695.1,121709.2,10.3287,121743.23500000002,121987.15200000002,122125.16900000001,121728.48670345313,121790.93572675297,44.892227343311994,-62.44902435934637,-80.03684419932546,17.58781983997909,121936.62853953615,121743.23499999996,121549.84146046377,0.003177072459692589,131.20997363277618,122147.4469046646,0.0022785350378539807,0.0007815695623901895,121547.7,121976.8
2025-10-04 17:20:00,121709.2,121764.5,121700.0,121712.7,11.785,121736.38999999998,121974.618,122123.6875,121726.05797984496,121785.14048772784,45.11837786574496,-59.082508870298625,-75.8459771335201,16.76346826322147,121923.83977895945,121736.38999999997,121548.9402210405,0.0030796014069330506,126.44497551614931,122146.75017812141,0.002147315599709483,0.0007651142134511029,121547.7,121976.8
2025-10-04 17:25:00,121712.5,121828.0,121712.5,121800.2,13.5875,121729.46,121963.79,122122.93850000002,121737.4644444842,121786.25600715654,50.5787603410186,-48.79156358548789,-70.43509442391365,21.64353083842576,121895.48921911254,121729.45999999999,121563.43078088744,0.0027278395733053968,125.66319155071007,122146.11103187801,0.0013412997415052166,0.0007644070740075183,121547.7,121976.8
2025-10-04 17:30:00,121800.4,121879.0,121762.0,121776.3,28.8588,121726.06499999999,121953.724,122121.73849999999,121743.43914533278,121785.51852514425,49.14058776578237,-42.07938065766939,-64.7639516706648,22.684571012995406,121885.20437639016,121726.06499999997,121566.92562360979,0.0026147132315529464,125.04439215423078,122144.66807017618,0.0014548469220997226,0.0007464822682887706,121547.7,121919.9
2025-10-04 17:35:00,121774.3,121778.5,121702.0,121705.9,18.2661,121724.23499999999,121942.69799999999,122119.92300000001,121737.66389220467,121779.62085660986,45.07487413041675,-41.95696519390913,-60.20255437531366,18.245589181404533,121883.41806797594,121724.23499999996,121565.05193202397,0.002615470419279905,121.57693557178573,122143.587118524,0.001941879291534088,0.0007339828642734485,121547.7,121919.9
2025-10-04 17:40:00,121706.1,121793.6,121650.0,121677.7,30.6776,121714.56499999999,121929.804,122118.23150000001,121728.43867801933,121772.07116352154,43.52155056181062,-43.63248623861,-56.888540747972925,13.256054509362926,121859.76985220646,121714.56499999997,121569.36014779349,0.002385989749155937,123.15001160237287,122141.66741446343,0.002067615888236863,0.0006902602331890509,121547.7,121919.9
2025-10-04 17:45:00,121677.9,121752.9,121638.7,121643.5,15.3291,121705.97,121914.59599999999,122116.131,121715.37118909329,121762.54737362391,41.64710055543556,-47.176185219635954,-54.94606964230553,7.769884422669577,121846.55968813915,121705.96999999997,121565.38031186079,0.0023103170393232453,122.51072505934603,122140.64381300329,0.0022236549920568206,0.000686300438821682,121547.7,121897.7
