trade_id,side,entry_time,entry_price,exit_time,exit_price,exit_reason,hold_candles,pnl,return_pct,size,balance_after,entry_prob,exit_prob
48,SHORT,2025-10-07 20:00:00,121991.8,2025-10-07 20:05:00,122035.0,ML_EXIT,1,-0.42447016929643916,-0.14164886492369844,299.66365740035206,315.0109586731794,0.8293117880821228,0.8457292914390564
49,SHORT,2025-10-07 20:05:00,122035.0,2025-10-07 21:45:00,121770.9,ML_EXIT,20,2.590557609745043,0.8656532961855395,299.2604107395204,317.6015162829244,0.8047661781311035,0.9586024284362793
50,SHORT,2025-10-07 21:55:00,121960.6,2025-10-07 22:05:00,121777.4,ML_EXIT,2,1.8128926192191142,0.6008497826347579,301.7214404687782,319.4144089021435,0.8113619685173035,0.8856133818626404
51,SHORT,2025-10-07 22:30:00,121981.3,2025-10-07 22:35:00,121800.2,ML_EXIT,1,1.8020352949040892,0.5938615181179602,303.44368845703633,321.2164441970476,0.8134387135505676,0.8923999071121216
52,SHORT,2025-10-07 22:40:00,121882.5,2025-10-07 22:50:00,121896.9,ML_EXIT,2,-0.14421236704576407,-0.04725863023812009,305.1556219871952,321.07223183000184,0.8221791982650757,0.8213911056518555
53,SHORT,2025-10-07 22:50:00,121896.9,2025-10-07 23:00:00,121817.3,ML_EXIT,2,0.7967218910729338,0.26120434563960615,305.01862023850174,321.8689537210748,0.8392879962921143,0.8855628967285156
54,SHORT,2025-10-07 23:00:00,121817.3,2025-10-07 23:05:00,121784.8,ML_EXIT,1,0.3263150290192996,0.10671719041548285,305.775506035021,322.1952687500941,0.8295614719390869,0.9651902318000793
55,SHORT,2025-10-07 23:05:00,121784.8,2025-10-07 23:10:00,121748.1,ML_EXIT,1,0.3689569813300556,0.12054049438024152,306.08550531258936,322.56422573142413,0.8037387728691101,0.9485961198806763
56,SHORT,2025-10-07 23:10:00,121748.1,2025-10-07 23:15:00,121648.9,ML_EXIT,1,0.998732715596645,0.3259188439080746,306.4360144448529,323.5629584470208,0.8352289795875549,0.9177326560020447
57,SHORT,2025-10-07 23:15:00,121648.9,2025-10-07 23:20:00,121572.9,ML_EXIT,1,0.7681531226299589,0.24989950587304943,307.3848105246697,324.3311115696507,0.830040454864502,0.9528928995132446
58,SHORT,2025-10-07 23:20:00,121572.9,2025-10-07 23:25:00,121617.0,ML_EXIT,1,-0.4470684476297698,-0.1450981263094187,308.1145559911682,323.88404312202096,0.8087832927703857,0.883683979511261
59,SHORT,2025-10-07 23:25:00,121617.0,2025-10-07 23:30:00,121485.1,ML_EXIT,1,1.3348229284854267,0.4338209296397516,307.68984096591987,325.2188660505064,0.8243168592453003,0.9443677067756653
60,SHORT,2025-10-07 23:30:00,121485.1,2025-10-07 23:35:00,121495.3,ML_EXIT,1,-0.10376155798623887,-0.03358436549007932,308.95792274798106,325.1151044925202,0.8145139813423157,0.9498310685157776
61,SHORT,2025-10-08 00:15:00,121727.4,2025-10-08 00:30:00,121291.8,ML_EXIT,3,4.42099749246569,1.4313950679961662,308.8593492678942,329.53610198498586,0.8013163208961487,0.9098032712936401
62,SHORT,2025-10-08 00:40:00,121836.5,2025-10-08 03:00:00,121796.7,ML_EXIT,28,0.409064935911758,0.13066691837012032,313.05929688573656,329.94516692089763,0.8272883892059326,0.880760908126831
63,SHORT,2025-10-08 03:00:00,121796.7,2025-10-08 03:05:00,121750.1,ML_EXIT,1,0.4797066764398511,0.1530419132866203,313.44790857485276,330.42487359733747,0.850820004940033,0.9565043449401855
64,SHORT,2025-10-08 03:05:00,121750.1,2025-10-08 03:10:00,121687.3,ML_EXIT,1,0.647659359912413,0.2063242658527686,313.9036299174706,331.0725329572499,0.8622551560401917,0.9621912240982056
65,SHORT,2025-10-08 03:10:00,121687.3,2025-10-08 03:15:00,121742.5,ML_EXIT,1,-0.5706904049404422,-0.18144868034707676,314.5189063093874,330.5018425523095,0.840516209602356,0.909911036491394
66,SHORT,2025-10-08 03:15:00,121742.5,2025-10-08 03:20:00,121530.6,ML_EXIT,1,2.1859801931122105,0.6962235866685641,313.976750424694,332.68782274542167,0.8674377799034119,0.963008463382721
67,SHORT,2025-10-08 04:35:00,121608.5,2025-10-08 05:25:00,121336.3,ML_EXIT,10,2.8297279905183492,0.8953321519466061,316.05343160815056,335.51755073594,0.8415435552597046,0.8826985955238342
68,SHORT,2025-10-08 05:45:00,121176.4,2025-10-08 05:50:00,121148.2,ML_EXIT,1,0.29670844105667127,0.09308743286645614,318.741673199143,335.8142591769967,0.8463649153709412,0.9802442789077759
69,SHORT,2025-10-08 20:30:00,123362.1,2025-10-08 20:40:00,123297.3,ML_EXIT,2,0.6703104371581498,0.21011315468852398,319.02354621814686,336.48456961415485,0.8423581719398499,0.9124369025230408
70,SHORT,2025-10-08 20:40:00,123297.3,2025-10-08 20:45:00,123206.3,ML_EXIT,1,0.9437056948738921,0.29522138765406863,319.6603411334471,337.4282753090287,0.8816934823989868,0.8909948468208313
71,SHORT,2025-10-08 20:45:00,123206.3,2025-10-08 20:50:00,123167.0,ML_EXIT,1,0.4090013143374493,0.12759087806387467,320.55686154357727,337.83727662336617,0.8907444477081299,0.9038271903991699
72,SHORT,2025-10-08 20:50:00,123167.0,2025-10-08 20:55:00,122789.1,ML_EXIT,1,3.938888549503347,1.2272767868016405,320.9454127921978,341.7761651728695,0.8366672396659851,0.9834430813789368
73,SHORT,2025-10-08 21:10:00,123026.4,2025-10-08 22:55:00,123129.1,ML_EXIT,21,-1.0841702774394697,-0.3339120709051444,324.68735691422603,340.69199489543007,0.840407133102417,0.8399837613105774
74,SHORT,2025-10-08 23:20:00,123363.5,2025-10-09 00:00:00,123162.6,ML_EXIT,8,2.1083309304864213,0.6514082366339936,323.65739515065854,342.8003258259165,0.8019046783447266,0.8748528361320496
75,SHORT,2025-10-09 01:20:00,122580.4,2025-10-09 01:25:00,122471.1,ML_EXIT,1,1.161512667021163,0.3566638712224413,325.66030953462064,343.96183849293766,0.8130054473876953,0.953484833240509
76,SHORT,2025-10-09 03:20:00,121948.8,2025-10-09 05:10:00,121858.3,ML_EXIT,22,0.9699847498107504,0.2968458894224461,326.76374656829074,344.9318232427484,0.8310255408287048,0.8119310736656189
77,SHORT,2025-10-09 05:10:00,121858.3,2025-10-09 05:15:00,121838.1,ML_EXIT,1,0.21727667916021765,0.06630652159105153,327.68523208061094,345.1490999219086,0.8566052317619324,0.8828311562538147
78,SHORT,2025-10-09 05:15:00,121838.1,2025-10-09 06:50:00,121879.5,ML_EXIT,19,-0.44566401150138607,-0.1359180748878854,327.8916449258132,344.7034359104072,0.8692354559898376,0.8464022278785706
79,SHORT,2025-10-09 06:50:00,121879.5,2025-10-09 06:55:00,121894.8,ML_EXIT,1,-0.16443337693242002,-0.05021353057734208,327.46826411488684,344.5390025334748,0.8602135181427002,0.8056289553642273
80,SHORT,2025-10-09 06:55:00,121894.8,2025-10-09 07:15:00,121920.0,ML_EXIT,4,-0.2706682720066954,-0.08269425767135953,327.31205240680106,344.2683342614681,0.8627042174339294,0.8620988726615906
81,SHORT,2025-10-09 07:15:00,121920.0,2025-10-09 07:20:00,121840.3,ML_EXIT,1,0.8551928126183106,0.2614829396325364,327.0549175483947,345.12352707408644,0.8611236214637756,0.8833326101303101
82,SHORT,2025-10-09 07:20:00,121840.3,2025-10-09 07:25:00,121815.0,ML_EXIT,1,0.2723251329232321,0.08305954597945969,327.8673507203821,345.3958522070097,0.8469512462615967,0.8806012868881226
83,SHORT,2025-10-09 07:25:00,121815.0,2025-10-09 07:30:00,121795.4,ML_EXIT,1,0.21118157100837923,0.0643598899971459,328.12605959665916,345.60703377801804,0.8455245494842529,0.910398542881012
84,SHORT,2025-10-09 07:30:00,121795.4,2025-10-09 07:35:00,121705.5,ML_EXIT,1,0.9693820528463216,0.2952492458664093,328.3266820891171,346.57641583086433,0.8433771133422852,0.9247526526451111
85,SHORT,2025-10-09 07:35:00,121705.5,2025-10-09 07:40:00,121670.1,ML_EXIT,1,0.38306781088414404,0.11634642641456361,329.2475950393211,346.9594836417485,0.8529386520385742,0.9635099768638611
86,SHORT,2025-10-09 07:40:00,121670.1,2025-10-09 08:05:00,121658.1,ML_EXIT,5,0.13003484384465638,0.039450941521376244,329.611509459661,347.08951848559315,0.8624077439308167,0.9117787480354309
87,SHORT,2025-10-09 08:05:00,121658.1,2025-10-09 08:10:00,121665.6,ML_EXIT,1,-0.08131025617562171,-0.024659270529459196,329.7350425613135,347.0082082294175,0.8696494102478027,0.8330591320991516
88,SHORT,2025-10-09 08:10:00,121665.6,2025-10-09 08:15:00,121583.8,ML_EXIT,1,0.8865614557116882,0.26893386462567204,329.65779781794663,347.8947696851292,0.865199089050293,0.8955878615379333
89,SHORT,2025-10-09 08:15:00,121583.8,2025-10-09 08:20:00,121457.4,ML_EXIT,1,1.3743674385499776,0.4158448740704229,330.5000312008727,349.2691371236792,0.8551967740058899,0.9755215048789978
90,SHORT,2025-10-09 08:20:00,121457.4,2025-10-09 08:25:00,121135.1,ML_EXIT,1,3.5219252429315904,1.061442118800463,331.8056802674952,352.7910623666108,0.8286598324775696,0.9968491196632385
91,SHORT,2025-10-09 08:25:00,121135.1,2025-10-09 08:30:00,121421.7,ML_EXIT,1,-3.1718113924223177,-0.9463813543720729,335.1515092482802,349.61925097418845,0.8594302535057068,0.9884386658668518
92,SHORT,2025-10-09 08:30:00,121421.7,2025-10-09 08:35:00,121394.0,ML_EXIT,1,0.3030835703794232,0.09125222262576488,332.138288425479,349.9223345445679,0.9084775447845459,0.9588083028793335
93,SHORT,2025-10-09 08:35:00,121394.0,2025-10-09 08:40:00,121275.4,ML_EXIT,1,1.2991004310967065,0.3907936141819392,332.4262178173395,351.2214349756646,0.9113444685935974,0.9726064205169678
94,SHORT,2025-10-09 08:40:00,121275.4,2025-10-09 08:45:00,121333.0,ML_EXIT,1,-0.633890695783986,-0.18998082051267057,333.6603632268813,350.5875442798806,0.9112948775291443,0.961736261844635
95,SHORT,2025-10-09 08:45:00,121333.0,2025-10-09 08:50:00,121150.7,ML_EXIT,1,2.001648483301726,0.6009906620622679,333.05816706588655,352.5891927631823,0.9100900888442993,0.9923679232597351
96,SHORT,2025-10-09 08:50:00,121150.7,2025-10-09 08:55:00,121203.1,ML_EXIT,1,-0.57950602070823,-0.1730076673102466,334.9597331250232,352.0096867424741,0.8936499357223511,0.9482997059822083
97,SHORT,2025-10-09 08:55:00,121203.1,2025-10-09 10:40:00,122163.0,STOP_LOSS,21,-10.593768423048385,-3.1679057713870162,334.4092024053504,341.4159183194257,0.8972401022911072,
98,SHORT,2025-10-09 10:40:00,122163.0,2025-10-09 10:45:00,122145.1,ML_EXIT,1,0.19009938167923007,0.058610217496276866,324.3451224034544,341.6060177011049,0.8365249633789062,0.8545343279838562
99,SHORT,2025-10-09 10:45:00,122145.1,2025-10-09 11:00:00,122222.1,ML_EXIT,3,-0.8183211670328429,-0.25215911239992433,324.5257168160497,340.7876965340721,0.8406277894973755,0.7904966473579407
100,SHORT,2025-10-09 11:00:00,122222.1,2025-10-09 11:20:00,122644.5,ML_EXIT,4,-4.475501136543737,-1.3824013824013632,323.7483117073685,336.31219539752834,0.8170349597930908,0.890975296497345
101,SHORT,2025-10-09 11:20:00,122644.5,2025-10-09 12:40:00,123485.2,ML_EXIT,16,-8.76030411595028,-2.7419085242305923,319.4965856276519,327.55189128157804,0.8635095953941345,0.830895721912384
102,SHORT,2025-10-09 16:00:00,121331.8,2025-10-09 16:40:00,120751.0,ML_EXIT,8,5.958208203736346,1.9147494721087228,311.17429671749915,333.51009948531436,0.8545305132865906,0.9098251461982727
103,SHORT,2025-10-09 17:35:00,120441.6,2025-10-09 21:10:00,121325.1,ML_EXIT,43,-9.296567440170554,-2.9342021361390085,316.83459451104864,324.2135320451438,0.8096799850463867,0.753899335861206
104,SHORT,2025-10-10 02:00:00,121400.6,2025-10-10 02:05:00,121284.5,ML_EXIT,1,1.178219268007602,0.38253517692665706,308.0028554428866,325.39175131315136,0.8731340169906616,0.9828011989593506
105,SHORT,2025-10-10 02:15:00,121337.8,2025-10-10 02:20:00,121277.0,ML_EXIT,1,0.6195802975115264,0.20043218189221465,309.1221637474938,326.01133161066286,0.8906950950622559,0.9628428816795349
106,SHORT,2025-10-10 02:20:00,121277.0,2025-10-10 02:25:00,121317.9,ML_EXIT,1,-0.4177929958600725,-0.13489779595469603,309.7107650301297,325.5935386148028,0.8957400918006897,0.9739308953285217
107,SHORT,2025-10-10 02:25:00,121317.9,2025-10-10 02:30:00,121100.0,ML_EXIT,1,2.22224388852611,0.7184430327263963,309.31386168406266,327.81578250332893,0.8775538802146912,0.9966200590133667
108,SHORT,2025-10-10 02:30:00,121100.0,2025-10-10 02:35:00,121172.6,ML_EXIT,1,-0.7468027917178004,-0.23980181668044862,311.42499337816247,327.0689797116111,0.8570188879966736,0.9919093251228333
109,SHORT,2025-10-10 02:35:00,121172.6,2025-10-10 02:40:00,121200.2,ML_EXIT,1,-0.2830920075342356,-0.09110970631971672,310.7155307260305,326.7858877040769,0.8928853869438171,0.9834254384040833
110,SHORT,2025-10-10 02:40:00,121200.2,2025-10-10 02:45:00,121220.1,ML_EXIT,1,-0.20389033044659283,-0.06567645927979898,310.44659331887306,326.5819973736303,0.8853071928024292,0.9799142479896545
111,SHORT,2025-10-10 02:45:00,121220.1,2025-10-10 02:50:00,120932.1,ML_EXIT,1,2.948449456201579,0.9503374440377462,310.2528975049488,329.5304468298319,0.9000607132911682,0.9951865077018738
112,SHORT,2025-10-10 02:50:00,120932.1,2025-10-10 02:55:00,121025.1,ML_EXIT,1,-0.9629871631242869,-0.3076106343973188,313.0539244883403,328.5674596667076,0.854728639125824,0.9773220419883728
113,SHORT,2025-10-10 02:55:00,121025.1,2025-10-10 03:00:00,120902.1,ML_EXIT,1,1.2689304173119385,0.40652724104338683,312.13908668337217,329.8363900840195,0.8997308015823364,0.9904671311378479
114,SHORT,2025-10-10 03:00:00,120902.1,2025-10-10 03:05:00,120935.2,ML_EXIT,1,-0.3431439250828317,-0.10951009122253878,313.34457057981854,329.4932461589367,0.8817645311355591,0.9712129235267639
115,SHORT,2025-10-10 03:05:00,120935.2,2025-10-10 03:55:00,120988.7,ML_EXIT,10,-0.5538997491558441,-0.17695426972461284,313.01858385098984,328.93934640978085,0.8672211766242981,0.975463330745697
116,SHORT,2025-10-10 03:55:00,120988.7,2025-10-10 04:00:00,121066.3,ML_EXIT,1,-0.8017082129928121,-0.2565528846909036,312.4923790892918,328.13763819678803,0.8223048448562622,0.8875042796134949
117,SHORT,2025-10-10 04:00:00,121066.3,2025-10-10 05:00:00,120998.9,ML_EXIT,12,0.6941866720546694,0.22268789910985543,311.73075628694863,328.8318248688427,0.8634992837905884,0.857767641544342
