entry_idx,entry_time,entry_price,exit_idx,exit_time,exit_price,side,entry_prob,position_size_pct,hold_time,exit_reason,pnl_pct,balance_before,balance_after
267,2025-07-15 12:35:00,116945.3,270,2025-07-15 12:50:00,117194.3,LONG,0.7833024299558187,0.23646406950734608,3,ml_exit,0.0010680614529894482,10118.87512135936,10129.682701824098
269,2025-07-15 12:45:00,116887.9,273,2025-07-15 13:05:00,117866.1,SHORT,0.779593716920658,0.2305457310282374,4,stop_loss,-0.008639656985733513,10129.682701824098,10042.16571790602
270,2025-07-15 12:50:00,117194.3,272,2025-07-15 13:00:00,117353.6,LONG,0.869705504535021,0.4484977338383905,2,ml_exit,0.0006445470822959963,10042.16571790602,10048.63836651943
272,2025-07-15 13:00:00,117353.6,273,2025-07-15 13:05:00,117866.1,LONG,0.8042847666035269,0.2758871447406612,1,ml_exit,0.0037158063169958557,10048.63836651943,10085.97716043895
275,2025-07-15 13:15:00,117772.0,294,2025-07-15 14:50:00,116103.3,LONG,0.8119207638708842,0.29244974302042526,19,stop_loss,-0.017744566698814124,10085.97716043895,9907.005865992825
276,2025-07-15 13:20:00,117593.4,294,2025-07-15 14:50:00,116103.3,LONG,0.8449585537977071,0.3755708404279131,18,stop_loss,-0.020538661570748216,9907.005865992825,9703.529225331782
278,2025-07-15 13:30:00,118030.8,291,2025-07-15 14:35:00,117058.0,LONG,0.8135862355057675,0.29620461849511226,13,stop_loss,-0.010949993423978113,9703.529225331782,9597.27564412502
280,2025-07-15 13:40:00,118300.3,290,2025-07-15 14:30:00,117319.3,LONG,0.7660263243897573,0.21217312674882366,10,stop_loss,-0.007886437545362772,9597.27564412502,9521.587329151997
290,2025-07-15 14:30:00,117319.3,291,2025-07-15 14:35:00,117058.0,SHORT,0.9335581380784799,0.6718584275005006,1,ml_exit,0.0032981665145435835,9521.587329151997,9552.991109646307
291,2025-07-15 14:35:00,117058.0,293,2025-07-15 14:45:00,116896.1,SHORT,0.7681908146426248,0.21472073427419353,2,ml_exit,0.0003290166299209669,9552.991109646307,9556.134202586869
292,2025-07-15 14:40:00,116986.4,293,2025-07-15 14:45:00,116896.1,SHORT,0.9043859746990403,0.5639678442535898,1,ml_exit,-0.0005145990124970275,9556.134202586869,9551.21662536293
305,2025-07-15 15:45:00,116613.5,308,2025-07-15 16:00:00,116730.6,LONG,0.9698900385743621,0.8186707499813122,3,ml_exit,1.366165392070959e-05,9551.21662536293,9551.347110778986
309,2025-07-15 16:05:00,117115.7,312,2025-07-15 16:20:00,116912.8,LONG,0.9500613552527162,0.7369032836671208,3,ml_exit,-0.008054278637450929,9551.347110778986,9474.41789978576
310,2025-07-15 16:10:00,116949.2,312,2025-07-15 16:20:00,116912.8,LONG,0.963135236174385,0.7903833924194117,2,ml_exit,-0.004145549039097258,9474.41789978576,9435.141235765297
314,2025-07-15 16:30:00,117115.4,315,2025-07-15 16:35:00,117339.5,LONG,0.9518952301644177,0.7443025118099398,1,ml_exit,0.0027196732967649353,9435.141235765297,9460.801737435413
316,2025-07-15 16:40:00,117682.0,323,2025-07-15 17:15:00,117351.2,LONG,0.8331950692772176,0.3439784957854289,7,ml_exit,-0.005243560230004308,9460.801737435413,9411.19345370104
336,2025-07-15 18:20:00,117148.4,337,2025-07-15 18:25:00,116852.5,SHORT,0.796672355401459,0.260497973686723,1,ml_exit,0.0015899296821214161,9411.19345370104,9426.156589517266
337,2025-07-15 18:25:00,116852.5,338,2025-07-15 18:30:00,116649.3,SHORT,0.9530928861914261,0.7491529457887505,1,ml_exit,0.0022143294832884857,9426.156589517266,9447.029205967528
338,2025-07-15 18:30:00,116649.3,339,2025-07-15 18:35:00,116306.4,SHORT,0.7905854593956491,0.24905767363726572,1,ml_exit,0.001932269563582639,9447.029205967528,9465.283412968496
353,2025-07-15 19:45:00,116436.7,375,2025-07-15 21:35:00,117471.8,SHORT,0.7957597214734536,0.25873220539753033,22,stop_loss,-0.010235248164442854,9465.283412968496,9368.403888289979
359,2025-07-15 20:15:00,116418.9,374,2025-07-15 21:30:00,117292.3,SHORT,0.8343426423352303,0.34696775306667815,15,stop_loss,-0.011799982294144131,9368.403888289979,9257.856888283766
368,2025-07-15 21:00:00,116612.1,370,2025-07-15 21:10:00,116956.8,LONG,0.868268181191244,0.44403556705419056,2,ml_exit,0.003474052521640489,9257.856888283766,9290.019169351495
370,2025-07-15 21:10:00,116956.8,371,2025-07-15 21:15:00,117040.0,LONG,0.8933141350114506,0.5255253320435063,1,ml_exit,-0.0006067215768122167,9290.019169351495,9284.382714272451
371,2025-07-15 21:15:00,117040.0,372,2025-07-15 21:20:00,117119.8,LONG,0.8237683218338586,0.3202142928283987,1,ml_exit,-0.0004075454635997483,9284.382714272451,9280.598906214926
404,2025-07-16 00:00:00,117607.3,428,2025-07-16 02:00:00,117446.8,SHORT,0.816036010781924,0.3018175154157574,24,ml_exit,0.0004403049179251103,9280.598906214926,9284.685199554622
405,2025-07-16 00:05:00,117503.6,428,2025-07-16 02:00:00,117446.8,SHORT,0.9398103192139662,0.6961705458717979,23,ml_exit,-0.0014385962080610722,9284.685199554622,9271.328286633503
411,2025-07-16 00:35:00,117853.6,428,2025-07-16 02:00:00,117446.8,SHORT,0.8531761052981139,0.3988474131229891,17,ml_exit,0.0039114808260825844,9271.328286633503,9307.592909458986
428,2025-07-16 02:00:00,117446.8,431,2025-07-16 02:15:00,117264.1,SHORT,0.8357900751597194,0.3507671838623975,3,ml_exit,0.0007795420974265378,9307.592909458986,9314.848569957618
435,2025-07-16 02:35:00,117210.9,436,2025-07-16 02:40:00,117128.7,SHORT,0.9473093034405458,0.7258629767258706,1,ml_exit,-0.0008672611878879487,9314.848569957618,9306.77016332184
440,2025-07-16 03:00:00,117438.0,464,2025-07-16 05:00:00,117866.5,LONG,0.8075312266919424,0.28279549400499754,24,ml_exit,0.0029961999337925556,9306.77016332184,9334.655107469007
454,2025-07-16 04:10:00,117293.5,464,2025-07-16 05:00:00,117866.5,LONG,0.8059354347817471,0.27937464165444414,10,ml_exit,0.004341684411739813,9334.655107469007,9375.183234038073
455,2025-07-16 04:15:00,117339.1,464,2025-07-16 05:00:00,117866.5,LONG,0.7981765420393218,0.26344606431461676,9,ml_exit,0.0036826234472331246,9375.183234038073,9409.708503637848
457,2025-07-16 04:25:00,117543.7,464,2025-07-16 05:00:00,117866.5,LONG,0.825284266230688,0.323938884540484,7,ml_exit,0.0022626647575976554,9409.708503637848,9430.999519448296
458,2025-07-16 04:30:00,117628.6,464,2025-07-16 05:00:00,117866.5,LONG,0.8615441795201659,0.4235226925788882,6,ml_exit,0.0017321524584405499,9430.999519448296,9447.33544845146
459,2025-07-16 04:35:00,117617.3,464,2025-07-16 05:00:00,117866.5,LONG,0.9075259132479427,0.5751278081634481,5,ml_exit,0.002573664583126015,9447.33544845146,9471.649721100051
460,2025-07-16 04:40:00,117569.4,464,2025-07-16 05:00:00,117866.5,LONG,0.8416221847251661,0.3663995759915071,4,ml_exit,0.002237995114970494,9471.649721100051,9492.847226906584
490,2025-07-16 07:10:00,118074.1,514,2025-07-16 09:10:00,119003.7,SHORT,0.9242524135578574,0.636434881439371,24,stop_loss,-0.022588403100107277,9492.847226906584,9278.418967177482
530,2025-07-16 10:30:00,118983.4,536,2025-07-16 11:00:00,118682.1,SHORT,0.8089252823942966,0.28582301336850224,6,ml_exit,0.0017518504261635338,9278.418967177482,9294.673369399256
532,2025-07-16 10:40:00,118816.0,536,2025-07-16 11:00:00,118682.1,SHORT,0.757493972588194,0.20389241735846075,4,ml_exit,0.0001035386891810474,9294.673369399256,9295.63572769629
536,2025-07-16 11:00:00,118682.1,559,2025-07-16 12:55:00,118605.2,SHORT,0.8452183767511515,0.3762919211912238,23,ml_exit,-0.0005298951292705656,9295.63572769629,9290.71001560071
548,2025-07-16 12:00:00,118773.4,559,2025-07-16 12:55:00,118605.2,SHORT,0.9334146952942799,0.6713054299945831,11,ml_exit,0.0011174335319581088,9290.71001560071,9301.091766507841
550,2025-07-16 12:10:00,118823.6,559,2025-07-16 12:55:00,118605.2,SHORT,0.922983642376401,0.631676897376906,9,ml_exit,0.0021174282349286587,9301.091766507841,9320.786160829908
559,2025-07-16 12:55:00,118605.2,560,2025-07-16 13:00:00,118498.4,SHORT,0.9741322876116116,0.836660470792133,1,ml_exit,-0.00033310324302114413,9320.786160829908,9317.68137673223
560,2025-07-16 13:00:00,118498.4,568,2025-07-16 13:40:00,118342.8,SHORT,0.9594519235300676,0.7751455713624293,8,ml_exit,0.0009707857972918974,9317.68137673223,9326.726849476452
568,2025-07-16 13:40:00,118342.8,574,2025-07-16 14:10:00,118267.1,SHORT,0.9541122474406136,0.7532925816488032,6,ml_exit,-0.0010857442920308047,9326.726849476452,9316.600409036302
618,2025-07-16 17:50:00,119072.9,638,2025-07-16 19:30:00,118920.8,SHORT,0.9091010592295603,0.5807683630234424,20,ml_exit,0.0006443479516298492,9316.600409036302,9322.603541426019
621,2025-07-16 18:05:00,119458.5,638,2025-07-16 19:30:00,118920.8,SHORT,0.8071648886804565,0.28200593668317575,17,ml_exit,0.003949374417635434,9322.603541426019,9359.421993358284
626,2025-07-16 18:30:00,119587.4,638,2025-07-16 19:30:00,118920.8,SHORT,0.826332528482784,0.3265364724206495,12,ml_exit,0.005974527910921883,9359.421993358284,9415.3401212877
654,2025-07-16 20:50:00,119671.6,655,2025-07-16 20:55:00,119913.6,LONG,0.7747325985504023,0.2233375828519571,1,ml_exit,0.0009131833841996711,9415.3401212877,9423.938053443047
669,2025-07-16 22:05:00,119209.0,673,2025-07-16 22:25:00,119200.1,SHORT,0.9476172502198669,0.7270945530591397,4,ml_exit,-0.002691242206659057,9423.938053443047,9398.57595360068
670,2025-07-16 22:10:00,119324.8,673,2025-07-16 22:25:00,119200.1,SHORT,0.8927913930332452,0.523745914152534,3,ml_exit,9.437230274850384e-05,9398.57595360068,9399.46291885598
673,2025-07-16 22:25:00,119200.1,674,2025-07-16 22:30:00,119114.8,SHORT,0.9420176214245899,0.7048506024837493,1,ml_exit,-0.0008018283846828083,9399.46291885598,9391.926162686867
689,2025-07-16 23:45:00,118774.3,700,2025-07-17 00:40:00,119127.2,LONG,0.9393726980927363,0.6944556008531808,11,ml_exit,0.005475592065578749,9391.926162686867,9443.352519063776
690,2025-07-16 23:50:00,118651.5,700,2025-07-17 00:40:00,119127.2,LONG,0.8971084209593275,0.5385380989918439,10,ml_exit,0.006482319075203864,9443.352519063776,9504.567343231976
695,2025-07-17 00:15:00,118868.9,700,2025-07-17 00:40:00,119127.2,LONG,0.8840188955410826,0.49437457822916775,5,ml_exit,0.0023195702578060486,9504.567343231976,9526.613854954652
700,2025-07-17 00:40:00,119127.2,713,2025-07-17 01:45:00,117766.3,LONG,0.8941603231464507,0.5284126453898468,13,stop_loss,-0.02625983278381175,9526.613854954652,9276.4465681276
708,2025-07-17 01:20:00,118618.5,710,2025-07-17 01:30:00,118249.5,SHORT,0.8713054560968561,0.4534963748228139,2,ml_exit,0.0038289846043474966,9276.4465681276,9311.965939220012
732,2025-07-17 03:20:00,118000.0,776,2025-07-17 07:00:00,118177.1,SHORT,0.9570038592653793,0.7650916809018626,44,ml_exit,-0.007653510340140479,9311.965939220012,9240.696711617156
733,2025-07-17 03:25:00,117861.6,768,2025-07-17 06:20:00,118749.3,SHORT,0.9044738027372621,0.5642784728036004,35,stop_loss,-0.01925705281306018,9240.696711617156,9062.748127012073
741,2025-07-17 04:05:00,118178.6,751,2025-07-17 04:55:00,118481.4,LONG,0.9518636069143899,0.7441746340459732,10,ml_exit,0.0046502687553261444,9062.748127012073,9104.892341464509
742,2025-07-17 04:10:00,118255.9,751,2025-07-17 04:55:00,118481.4,LONG,0.9622773546761401,0.7868224913395503,9,ml_exit,0.0028542193647325123,9104.892341464509,9130.879701499322
743,2025-07-17 04:15:00,118223.3,751,2025-07-17 04:55:00,118481.4,LONG,0.9458672052863015,0.7201083670693271,8,ml_exit,0.003408004412938561,9130.879701499322,9161.997779816042
745,2025-07-17 04:25:00,118261.9,751,2025-07-17 04:55:00,118481.4,LONG,0.9350446682559732,0.6776019756480485,6,ml_exit,0.002320244696587987,9161.997779816042,9183.255856574811
746,2025-07-17 04:30:00,118360.9,751,2025-07-17 04:55:00,118481.4,LONG,0.8763701934116195,0.4695368978355798,5,ml_exit,3.394318151214094e-05,9183.255856574811,9183.567565495223
760,2025-07-17 05:40:00,118554.0,764,2025-07-17 06:00:00,118676.9,LONG,0.7687247674302099,0.21537361138671257,4,ml_exit,3.158100831976652e-05,9183.567565495223,9183.857591818914
761,2025-07-17 05:45:00,118626.2,764,2025-07-17 06:00:00,118676.9,LONG,0.7716457482879562,0.2191077766490602,3,ml_exit,-0.0005018506420409668,9183.857591818914,9179.248666990048
764,2025-07-17 06:00:00,118676.9,768,2025-07-17 06:20:00,118749.3,LONG,0.7917300368406179,0.2511474990048301,4,ml_exit,-0.0003917300737277238,9179.248666990048,9175.652879232963
766,2025-07-17 06:10:00,118492.9,768,2025-07-17 06:20:00,118749.3,LONG,0.7519635368346709,0.2005220472706373,2,ml_exit,0.0009335045061825058,9175.652879232963,9184.218392542893
769,2025-07-17 06:25:00,118640.0,784,2025-07-17 07:40:00,118547.5,LONG,0.794879498035577,0.2570457424187348,15,ml_exit,-0.0018298259627205552,9184.218392542893,9167.412871280922
770,2025-07-17 06:30:00,118536.9,784,2025-07-17 07:40:00,118547.5,LONG,0.7929948471874172,0.2534904023900536,14,ml_exit,-0.000923289480785595,9167.412871280922,9158.948695410849
776,2025-07-17 07:00:00,118177.1,777,2025-07-17 07:05:00,117955.6,SHORT,0.9465767959848737,0.7229373101801932,1,ml_exit,0.002528272547084573,9158.948695410849,9182.105013957613
777,2025-07-17 07:05:00,117955.6,779,2025-07-17 07:15:00,117985.4,SHORT,0.90909313269114,0.5807399081142066,2,ml_exit,-0.0029098261911211574,9182.105013957613,9155.386684298373
778,2025-07-17 07:10:00,118054.1,779,2025-07-17 07:15:00,117985.4,SHORT,0.8970989924773836,0.5385055531064168,1,ml_exit,-0.0009005178784493936,9155.386684298373,9147.142094905044
782,2025-07-17 07:30:00,118127.7,805,2025-07-17 09:25:00,119167.6,SHORT,0.8916346107801183,0.5198197949679775,23,stop_loss,-0.020383558524587987,9147.142094905044,8960.690788680826
784,2025-07-17 07:40:00,118547.5,801,2025-07-17 09:05:00,118599.5,LONG,0.9711245234072323,0.8238879752998354,17,ml_exit,-0.001849981991565096,8960.690788680826,8944.113672089783
785,2025-07-17 07:45:00,118418.0,801,2025-07-17 09:05:00,118599.5,LONG,0.9405728599526748,0.6991635074496483,16,ml_exit,0.0014897948750000412,8944.113672089783,8957.43856679988
789,2025-07-17 08:05:00,118125.0,801,2025-07-17 09:05:00,118599.5,LONG,0.8483156136637249,0.3849630558157482,12,ml_exit,0.0046456282418230604,8957.43856679988,8999.0514963802
801,2025-07-17 09:05:00,118599.5,804,2025-07-17 09:20:00,118869.6,LONG,0.8525338768671933,0.3969936913712735,3,ml_exit,0.002028499032107081,8999.0514963802,9017.306063630489
802,2025-07-17 09:10:00,118575.7,804,2025-07-17 09:20:00,118869.6,LONG,0.7749347860901572,0.22362434197617115,2,ml_exit,0.001322590757463284,9017.306063630489,9029.232269287464
803,2025-07-17 09:15:00,118612.6,804,2025-07-17 09:20:00,118869.6,LONG,0.7797513680392607,0.23079013981683302,1,ml_exit,0.0010770676098454293,9029.232269287464,9038.957362906485
832,2025-07-17 11:40:00,118174.2,833,2025-07-17 11:45:00,118099.9,SHORT,0.7764637489970981,0.22583023179390568,1,ml_exit,-0.0003353733981113143,9038.957362906485,9035.925937060305
843,2025-07-17 12:35:00,117720.1,865,2025-07-17 14:25:00,118739.0,SHORT,0.9354112371208186,0.6790218546271525,22,stop_loss,-0.02622457467530169,9035.925937060305,8798.962622563371
844,2025-07-17 12:40:00,118003.9,858,2025-07-17 13:50:00,118367.6,LONG,0.9578710711760328,0.76864644890893,14,ml_exit,0.00640159977003412,8798.962622563371,8855.290059664512
845,2025-07-17 12:45:00,118195.2,858,2025-07-17 13:50:00,118367.6,LONG,0.9551205413419618,0.7573974549195379,13,ml_exit,0.0013893822275161491,8855.290059664512,8867.593442292911
858,2025-07-17 13:50:00,118367.6,860,2025-07-17 14:00:00,118366.0,LONG,0.9850298714373612,0.883653190485832,2,ml_exit,-0.0035823908736827732,8867.593442292911,8835.826256473712
859,2025-07-17 13:55:00,118297.7,860,2025-07-17 14:00:00,118366.0,LONG,0.9734371762457152,0.8337010134665062,1,ml_exit,-0.0014094317357308524,8835.826256473712,8823.372762536434
860,2025-07-17 14:00:00,118366.0,862,2025-07-17 14:10:00,118490.0,LONG,0.931620318564606,0.6644060833683634,2,ml_exit,0.0001264979427773977,8823.372762536434,8824.488901039253
862,2025-07-17 14:10:00,118490.0,864,2025-07-17 14:20:00,118512.0,LONG,0.8858718602471269,0.5005007308283216,2,ml_exit,-0.0016302916876571778,8824.488901039253,8810.102410136065
863,2025-07-17 14:15:00,118390.4,864,2025-07-17 14:20:00,118512.0,LONG,0.8413394347895548,0.36562989638251775,1,ml_exit,3.9649353847320645e-05,8810.102410136065,8810.451725003955
865,2025-07-17 14:25:00,118739.0,866,2025-07-17 14:30:00,118834.1,LONG,0.7928078499459348,0.25314181385795126,1,ml_exit,-0.00020158564036370984,8810.451725003955,8808.675664451077
868,2025-07-17 14:40:00,118574.7,870,2025-07-17 14:50:00,118794.9,LONG,0.833823787339161,0.3456136772114426,2,ml_exit,0.00118484275754322,8808.675664451077,8819.112560015648
870,2025-07-17 14:50:00,118794.9,880,2025-07-17 15:40:00,119123.4,LONG,0.8223428759788503,0.31674677849242167,10,ml_exit,0.002236574629329412,8819.112560015648,8838.83716342058
890,2025-07-17 16:30:00,118474.8,908,2025-07-17 18:00:00,119399.2,SHORT,0.8737069485527857,0.46106123727952886,18,stop_loss,-0.01623397197093858,8838.83716342058,8695.34772865392
928,2025-07-17 19:40:00,119542.1,929,2025-07-17 19:45:00,119311.3,SHORT,0.7893403327446047,0.24681750804018915,1,ml_exit,0.0009188527766463957,8695.34772865392,8703.3374730583
929,2025-07-17 19:45:00,119311.3,930,2025-07-17 19:50:00,119145.8,SHORT,0.8906239413521128,0.5164026770701049,1,ml_exit,0.000799654964127889,8703.3374730583,8710.297140073111
931,2025-07-17 19:55:00,118989.5,932,2025-07-17 20:00:00,118779.0,SHORT,0.9433739813225883,0.7102092273155634,1,ml_exit,0.0021847844220291997,8710.297140073111,8729.327261575989
966,2025-07-17 22:50:00,119635.1,971,2025-07-17 23:15:00,119503.9,SHORT,0.9218751877261122,0.6275343648261542,5,ml_exit,0.0002426502648732785,8729.327261575989,8731.445435148176
972,2025-07-17 23:20:00,119579.0,974,2025-07-17 23:30:00,119519.5,SHORT,0.84815017886139,0.3844963987479205,2,ml_exit,-0.0007727162508593086,8731.445435148176,8724.698505366947
980,2025-07-18 00:00:00,119404.4,981,2025-07-18 00:05:00,119248.9,SHORT,0.9130761188705954,0.5951270852021824,1,ml_exit,0.0007196206912517092,8724.698505366947,8730.976978936342
985,2025-07-18 00:25:00,119505.1,993,2025-07-18 01:05:00,119954.4,LONG,0.804668973104917,0.27669421820210793,8,ml_exit,0.003054341346855963,8730.976978936342,8757.644362921554
988,2025-07-18 00:40:00,119750.0,993,2025-07-18 01:05:00,119954.4,LONG,0.8207372778125812,0.3128817580483776,5,ml_exit,0.0008846911338219071,8757.644362921554,8765.392173242595
989,2025-07-18 00:45:00,119652.8,993,2025-07-18 01:05:00,119954.4,LONG,0.8579183427584653,0.4127130582446587,4,ml_exit,0.002510329398093449,8765.392173242595,8787.396194900904
992,2025-07-18 01:00:00,119690.9,993,2025-07-18 01:05:00,119954.4,LONG,0.8760835920857097,0.46862047347081365,1,ml_exit,0.002252197569954327,8787.396194900904,8807.187147257286
1029,2025-07-18 04:05:00,119927.6,1067,2025-07-18 07:15:00,119890.4,SHORT,0.8610178211992059,0.4219424112400314,38,ml_exit,-0.0011642451952710105,8807.187147257286,8796.93342193724
1030,2025-07-18 04:10:00,119899.4,1067,2025-07-18 07:15:00,119890.4,SHORT,0.9627020534193309,0.7885844366049108,37,ml_exit,-0.0029175639200470613,8796.93342193724,8771.267806378339
