entry_time,exit_time,side,entry_price,exit_price,entry_prob,hold_time,pnl_pct,pnl_dollars,balance,exit_reason,position_size_pct
2025-08-11 11:10:00,2025-08-11 11:15:00,SHORT,120941.3,120788.8,0.88713944,1,0.0010437691673563952,10.767963240403475,13559.721883393171,ml_exit,0.761418342590332
2025-08-11 11:15:00,2025-08-11 11:20:00,SHORT,120788.8,120689.2,0.9088374,1,-0.0007016809505515143,-7.863931371301717,13551.85795202187,ml_exit,0.8265121579170227
2025-08-11 11:20:00,2025-08-11 11:25:00,SHORT,120689.2,120508.5,0.9328099,1,0.0019889368725618233,24.21608521760374,13576.074037239474,ml_exit,0.8984296917915344
2025-08-11 11:25:00,2025-08-11 11:35:00,SHORT,120508.5,120667.3,0.915188,2,-0.00927099748150555,-106.42586286838512,13469.648174371088,ml_exit,0.845564067363739
2025-08-11 11:35:00,2025-08-11 11:45:00,SHORT,120667.3,120403.8,0.91145647,2,0.004734760784404723,53.212378703295926,13522.860553074384,ml_exit,0.8343694210052491
2025-08-11 11:45:00,2025-08-11 12:00:00,SHORT,120403.8,120461.8,0.92029536,3,-0.005926849484816924,-68.99826369038394,13453.862289384,ml_exit,0.8608860969543457
2025-08-11 12:00:00,2025-08-11 12:05:00,SHORT,120461.8,120318.9,0.920481,1,0.0007450727118475308,8.635196678799792,13462.4974860628,ml_exit,0.8614431023597717
2025-08-11 12:05:00,2025-08-11 12:10:00,SHORT,120318.9,120183.6,0.8883808,1,0.0004980464415811105,5.130241418225614,13467.627727481027,ml_exit,0.7651425004005432
2025-08-11 12:15:00,2025-08-11 12:20:00,SHORT,120256.8,120171.4,0.8502041,1,-0.0011594121912437807,-10.159007278683099,13457.468720202343,ml_exit,0.6506123542785646
2025-08-11 13:00:00,2025-08-11 20:15:00,LONG,119502.0,118587.0,0.6814006,87,-0.034627102475272384,-129.77980966467558,13327.688910537669,stop_loss,0.2785015404224396
2025-08-11 21:10:00,2025-08-11 21:30:00,SHORT,119035.2,118587.7,0.72112864,4,0.011037568719168785,38.74546473039844,13366.434375268067,ml_exit,0.26338595151901245
2025-08-12 15:30:00,2025-08-12 17:25:00,SHORT,119904.8,119377.1,0.7791064,23,0.013603965812878118,79.52059246792317,13445.95496773599,ml_exit,0.43731915950775146
2025-08-12 17:25:00,2025-08-12 18:15:00,LONG,119377.1,119977.1,0.81675476,10,0.016104358373590914,133.57975308375393,13579.534720819744,ml_exit,0.6168869137763977
2025-08-12 18:45:00,2025-08-13 04:45:00,LONG,119427.1,119338.8,0.69406027,120,-0.0069574527054580716,-29.302722879626128,13550.231997940118,max_hold,0.31015074253082275
2025-08-13 13:45:00,2025-08-13 14:05:00,SHORT,121061.1,122114.9,0.70753926,4,-0.0388187815904527,-117.09775163735688,13433.134246302761,stop_loss,0.2226178199052811
2025-08-13 14:05:00,2025-08-13 14:35:00,SHORT,122114.9,121547.1,0.8200976,6,0.014598876959322354,109.87829761617843,13543.01254391894,ml_exit,0.5602928996086121
2025-08-13 14:35:00,2025-08-13 14:45:00,SHORT,121547.1,121249.4,0.7799348,2,0.005797025186121647,34.528692330968255,13577.541236249908,ml_exit,0.43980449438095087
2025-08-13 17:40:00,2025-08-14 03:40:00,LONG,121569.1,123580.7,0.7108632,120,0.062187871753594984,297.34757145615106,13874.88880770606,max_hold,0.352158010005951
2025-08-14 03:40:00,2025-08-14 04:05:00,SHORT,123580.7,123340.6,0.9587074,5,0.003771440038775999,49.71189562380023,13924.600703329861,ml_exit,0.95
2025-08-14 04:05:00,2025-08-14 04:10:00,SHORT,123340.6,123189.1,0.9658812,1,0.0009132240316651608,12.080465993941306,13936.681169323803,ml_exit,0.95
2025-08-14 04:10:00,2025-08-14 04:30:00,SHORT,123189.1,123254.4,0.96772766,4,-0.0061203174631518,-81.03206748204175,13855.649101841762,ml_exit,0.95
2025-08-14 04:30:00,2025-08-14 04:45:00,SHORT,123254.4,123131.0,0.9640128,3,4.72518628119329e-06,0.06219699690039828,13855.711298838662,ml_exit,0.95
2025-08-14 04:45:00,2025-08-14 04:55:00,SHORT,123131.0,123061.2,0.96209365,2,-0.0017324962844449277,-22.804719926400605,13832.906578912261,ml_exit,0.95
2025-08-14 04:55:00,2025-08-14 05:10:00,SHORT,123061.2,122931.2,0.9593132,3,0.00022553981271107408,2.963877601104773,13835.870456513367,ml_exit,0.95
2025-08-14 05:10:00,2025-08-14 05:20:00,SHORT,122931.2,122941.1,0.9594078,2,-0.004322131403582125,-56.81042768619105,13779.060028827176,ml_exit,0.95
2025-08-14 05:20:00,2025-08-14 05:25:00,SHORT,122941.1,122770.9,0.9610103,1,0.0015376110999498665,20.127493864840183,13799.187522692017,ml_exit,0.95
2025-08-14 05:25:00,2025-08-14 05:35:00,SHORT,122770.9,122727.1,0.95470965,2,-0.0025729517336766823,-33.72941128684806,13765.458111405169,ml_exit,0.9499999999999998
2025-08-14 05:35:00,2025-08-14 05:40:00,SHORT,122727.1,122644.1,0.96017057,1,-0.0012948110075117884,-16.932483351785354,13748.525628053383,ml_exit,0.95
2025-08-14 05:40:00,2025-08-14 05:45:00,SHORT,122644.1,122445.8,0.96252084,1,0.00246749415585431,32.228186306893186,13780.753814360276,ml_exit,0.95
2025-08-14 05:45:00,2025-08-14 05:50:00,SHORT,122445.8,122309.0,0.96218777,1,0.0004689160428533413,6.138915718857614,13786.892730079133,ml_exit,0.95
2025-08-14 05:50:00,2025-08-14 05:55:00,SHORT,122309.0,122192.4,0.94263554,1,-0.00018670743771902892,-2.388538766888635,13784.504191312244,ml_exit,0.9279066324234009
2025-08-14 05:55:00,2025-08-14 06:00:00,SHORT,122192.4,121910.8,0.8952029,1,0.005218249252817402,56.50959901347932,13841.013790325724,ml_exit,0.7856086492538452
2025-08-14 08:00:00,2025-08-14 10:05:00,SHORT,121663.2,121500.2,0.7710538,25,0.0013590568060021435,7.771865003452504,13848.785655329177,ml_exit,0.4131613969802857
2025-08-14 10:05:00,2025-08-14 10:40:00,SHORT,121500.2,121182.6,0.8519597,7,0.006455949866748903,58.6402294875311,13907.425884816708,ml_exit,0.6558791399002075
2025-08-14 10:40:00,2025-08-14 10:50:00,SHORT,121182.6,120927.0,0.8570295,2,0.0044368547959857535,41.4096707619536,13948.835555578662,ml_exit,0.6710885167121887
2025-08-14 10:50:00,2025-08-14 11:00:00,SHORT,120927.0,120950.0,0.86894906,2,-0.004760789567259586,-46.939934178707475,13901.895621399955,ml_exit,0.7068471908569336
2025-08-14 11:00:00,2025-08-14 11:05:00,SHORT,120950.0,120888.1,0.87527543,1,-0.0019528730880531068,-19.705195972905855,13882.19042542705,ml_exit,0.7258263230323792
2025-08-14 11:05:00,2025-08-14 11:10:00,SHORT,120888.1,120849.2,0.8772113,1,-0.002712859247518698,-27.55364411992621,13854.636781307125,ml_exit,0.7316338419914246
2025-08-14 11:10:00,2025-08-14 11:25:00,SHORT,120849.2,120898.0,0.8814048,3,-0.00561523617864257,-57.89769646208115,13796.739084845043,ml_exit,0.7442144751548766
2025-08-14 11:25:00,2025-08-14 11:30:00,SHORT,120898.0,120795.3,0.8965004,1,-0.000602094327449682,-6.558338201587845,13790.180746643455,ml_exit,0.7895012497901917
2025-08-14 11:30:00,2025-08-14 12:30:00,SHORT,120795.3,118560.7,0.90130794,12,0.06999625647686643,775.9963576645439,14566.177104307999,ml_exit,0.8039238452911377
2025-08-14 12:35:00,2025-08-14 12:45:00,SHORT,118950.3,119272.3,0.78829694,2,-0.014828051715716564,-100.41085498592005,14465.76624932208,ml_exit,0.46489083766937256
2025-08-14 12:45:00,2025-08-14 12:50:00,SHORT,119272.3,119053.7,0.9327242,1,0.003331123823385843,43.28047326766481,14509.046722589745,ml_exit,0.8981725573539734
2025-08-14 12:50:00,2025-08-14 12:55:00,SHORT,119053.7,118829.7,0.8978744,1,0.003526015571124627,40.601071736385464,14549.64779432613,ml_exit,0.7936232686042786
2025-08-14 13:05:00,2025-08-14 13:15:00,SHORT,118898.4,118499.8,0.8635666,2,0.009409768340027831,94.56288525457573,14644.210679580707,ml_exit,0.6906997561454773
2025-08-14 14:25:00,2025-08-14 15:20:00,SHORT,118835.5,118219.1,0.8766758,11,0.016748008802083356,179.04751430266157,14823.258193883368,ml_exit,0.7300273776054382
2025-08-15 10:25:00,2025-08-15 12:35:00,SHORT,118950.9,118681.5,0.7462978,26,0.005059200056493702,25.41491013013427,14848.673104013502,ml_exit,0.3388933539390564
2025-08-15 12:35:00,2025-08-15 12:40:00,SHORT,118681.5,118615.0,0.8929839,1,-0.0017587071279011471,-20.34191031588265,14828.331193697619,ml_exit,0.7789517641067505
2025-08-15 12:40:00,2025-08-15 12:50:00,SHORT,118615.0,118625.0,0.87595797,2,-0.004337225477384817,-46.812349335589765,14781.518844362028,ml_exit,0.7278739213943481
2025-08-15 12:50:00,2025-08-15 13:05:00,SHORT,118625.0,118529.2,0.84421283,3,-0.0007696522655425784,-7.197293960633287,14774.321550401395,ml_exit,0.6326385140419006
2025-08-15 13:05:00,2025-08-15 13:10:00,SHORT,118529.2,118445.9,0.8198898,1,-0.0011888783523383972,-9.830520416460693,14764.491029984934,ml_exit,0.5596693754196167
2025-08-15 13:10:00,2025-08-15 13:20:00,SHORT,118445.9,118469.5,0.8263113,2,-0.004796988329693331,-41.00304586580512,14723.487984119129,ml_exit,0.5789338946342468
2025-08-15 13:20:00,2025-08-15 13:25:00,SHORT,118469.5,118425.9,0.8248927,1,-0.002527891144978047,-21.389160505655905,14702.098823613473,ml_exit,0.5746781229972839
2025-08-15 13:25:00,2025-08-15 13:30:00,SHORT,118425.9,118261.6,0.80731475,1,0.0015494617309216438,11.89006799512722,14713.9888916086,ml_exit,0.5219442844390869
2025-08-15 13:30:00,2025-08-15 13:35:00,SHORT,118261.6,118175.7,0.8326368,1,-0.0010945767687902505,-9.629699116221403,14704.359192492378,ml_exit,0.5979103446006775
2025-08-15 13:35:00,2025-08-15 13:40:00,SHORT,118175.7,117980.2,0.81245595,1,0.002617265647675453,20.68071797151095,14725.03991046389,ml_exit,0.5373678803443909
2025-08-15 13:40:00,2025-08-15 13:45:00,SHORT,117980.2,117820.8,0.8357155,1,0.0014042966531670293,12.554771002105984,14737.594681465995,ml_exit,0.6071464419364929
2025-08-15 13:45:00,2025-08-15 13:50:00,SHORT,117820.8,117693.9,0.7509198,1,0.0003082375947204138,1.6024736966058202,14739.197155162601,ml_exit,0.3527594804763794
2025-08-15 13:55:00,2025-08-15 14:20:00,SHORT,117733.7,117783.3,0.7425668,5,-0.005685158964680659,-27.459557794187777,14711.737597368414,ml_exit,0.32770049571990967
2025-08-15 14:20:00,2025-08-15 14:45:00,SHORT,117783.3,117466.1,0.7879046,5,0.00677232510890753,46.20105238005634,14757.93864974847,ml_exit,0.4637138843536377
2025-08-17 09:50:00,2025-08-17 16:50:00,SHORT,118304.8,117699.2,0.7441529,84,0.01647592320852597,80.83756201914953,14838.77621176762,ml_exit,0.3324587345123291
2025-08-18 03:45:00,2025-08-18 12:40:00,LONG,115059.4,115290.2,0.70739686,107,0.004023681680940555,20.508721756710663,14859.28493352433,ml_exit,0.34349220991134644
2025-08-18 13:35:00,2025-08-18 14:20:00,LONG,115541.8,115364.2,0.6541653,9,-0.010148424206650955,-31.729985883851448,14827.554947640478,ml_exit,0.2104133814573288
2025-08-18 14:20:00,2025-08-18 14:55:00,LONG,115364.2,115592.9,0.8365253,7,0.003929669689556971,38.82434200252265,14866.379289643,ml_exit,0.6663133502006531
2025-08-18 14:55:00,2025-08-18 15:20:00,LONG,115592.9,115569.4,0.7742917,5,-0.004813198734524352,-36.54515323793801,14829.834136405063,ml_exit,0.5107293128967285
2025-08-18 15:20:00,2025-08-18 15:35:00,LONG,115569.4,115763.4,0.7669245,3,0.002714580157031187,19.81886443872033,14849.653000843784,ml_exit,0.4923112988471985
2025-08-18 15:35:00,2025-08-18 15:45:00,LONG,115763.4,115848.6,0.67323816,2,-0.001056064351945031,-4.047501565701885,14845.605499278083,ml_exit,0.2580954432487488
2025-08-18 15:45:00,2025-08-18 15:50:00,LONG,115848.6,116059.1,0.6889104,1,0.0032681068221799827,14.422953764881807,14860.028453042965,ml_exit,0.29727613925933843
2025-08-18 15:50:00,2025-08-18 16:00:00,LONG,116059.1,116229.4,0.7316835,2,0.0018694234230659497,11.228792668263367,14871.25724571123,ml_exit,0.404208779335022
2025-08-18 16:10:00,2025-08-18 17:10:00,LONG,116027.9,116193.7,0.7779471,12,0.0017158666148401518,13.265516386156468,14884.522762097386,ml_exit,0.5198678374290466
2025-08-18 17:30:00,2025-08-18 23:15:00,SHORT,116724.3,116254.3,0.7027354,69,0.012106329187667006,37.5181385163023,14922.040900613687,ml_exit,0.20820631086826324
2025-08-19 04:00:00,2025-08-19 04:40:00,LONG,114650.2,115187.3,0.75373256,8,0.014738737481487369,101.02170507854052,15023.062605692228,ml_exit,0.4593314528465271
2025-08-19 05:00:00,2025-08-19 07:20:00,SHORT,115284.3,114657.3,0.70206475,28,0.0177549137219899,54.998860481093416,15078.061466173322,ml_exit,0.20619429647922516
2025-08-19 07:35:00,2025-08-19 13:25:00,SHORT,114806.3,115701.6,0.73055637,70,-0.03519341011773754,-154.77375761637555,14923.287708556945,stop_loss,0.2916691303253173
2025-08-20 11:30:00,2025-08-20 14:25:00,LONG,113255.2,113100.0,0.65358686,35,-0.009481426018407882,-29.567618464863337,14893.720090092082,ml_exit,0.20896722376346588
2025-08-20 14:25:00,2025-08-20 14:30:00,LONG,113100.0,113624.7,0.6882465,1,0.014557029177718731,64.09206605476955,14957.81215614685,ml_exit,0.2956162691116333
2025-08-20 15:50:00,2025-08-20 16:25:00,LONG,113413.3,114227.0,0.6605429,7,0.024698574153119504,83.62468827331935,15041.43684442017,ml_exit,0.2263573259115219
2025-08-21 22:45:00,2025-08-22 08:45:00,LONG,112476.2,112930.1,0.6660214,120,0.012142081613710588,43.84203030520003,15085.27887472537,max_hold,0.24005357921123505
2025-08-22 11:05:00,2025-08-22 12:40:00,LONG,112420.0,112241.2,0.6710468,19,-0.010361857320761534,-39.48694894882026,15045.79192577655,ml_exit,0.2526170313358307
2025-08-22 12:45:00,2025-08-22 13:00:00,LONG,112623.2,112486.2,0.68882054,3,-0.008865782538588853,-39.6244979964447,15006.167427780105,ml_exit,0.29705142974853516
2025-08-22 13:10:00,2025-08-22 13:40:00,LONG,112156.1,112440.0,0.7664972,6,0.00612517375336675,45.152794345539704,15051.320222125645,ml_exit,0.49124306440353394
2025-08-22 13:40:00,2025-08-22 14:00:00,LONG,112440.0,114116.1,0.7754319,4,0.05562646744930651,429.9955370755229,15481.315759201168,ml_exit,0.5135797262191772
2025-08-22 23:25:00,2025-08-23 01:35:00,SHORT,116701.5,116397.9,0.84661996,26,0.006406035912135006,63.4573806284573,15544.773139829626,ml_exit,0.639859914779663
2025-08-23 01:35:00,2025-08-23 01:40:00,SHORT,116397.9,116274.6,0.8721585,1,0.00023718984620816567,2.6416902317158564,15547.414830061341,ml_exit,0.7164756059646606
2025-08-23 01:40:00,2025-08-23 02:10:00,SHORT,116274.6,116192.7,0.8609912,6,-0.0011825316965181141,-12.556681260497497,15534.858148800844,ml_exit,0.6829735636711121
2025-08-23 02:10:00,2025-08-23 02:20:00,SHORT,116192.7,116110.2,0.80400604,2,-0.0011598904234086994,-9.225918330503303,15525.63223047034,ml_exit,0.5120181441307068
2025-08-23 05:05:00,2025-08-23 11:50:00,SHORT,115771.5,115293.6,0.71493644,81,0.012511835814513733,47.5552338975465,15573.187464367888,ml_exit,0.2448093444108963
2025-08-24 10:20:00,2025-08-24 14:05:00,SHORT,114723.2,114373.5,0.7129467,45,0.008192825862597874,30.47323923272102,15603.660703600608,ml_exit,0.23884017765522003
2025-08-24 14:05:00,2025-08-24 16:55:00,SHORT,114373.5,114264.5,0.7915053,34,-0.0001879281476915547,-1.3914546603556313,15602.269248940253,ml_exit,0.4745158553123474
2025-08-24 16:55:00,2025-08-24 19:30:00,SHORT,114264.5,113863.5,0.86707526,31,0.010037605730563736,109.81857358619632,15712.08782252645,ml_exit,0.7012258172035217
2025-08-24 19:30:00,2025-08-24 19:35:00,SHORT,113863.5,112648.7,0.85860157,1,0.03867565989100995,410.6698884079645,16122.757710934415,ml_exit,0.6758047342300415
2025-08-24 19:50:00,2025-08-24 20:20:00,LONG,112174.2,112872.9,0.7882132,6,0.02091481998534412,183.9562239977535,16306.713934932168,ml_exit,0.545533001422882
2025-08-24 21:30:00,2025-08-25 00:25:00,SHORT,113384.5,113031.6,0.764116,35,0.008449673456248223,54.06022038884478,16360.774155321013,ml_exit,0.3923479914665222
2025-08-25 01:45:00,2025-08-25 03:55:00,SHORT,113010.0,112872.8,0.73337287,26,0.0008562074152728815,4.2041265723559835,16364.978281893369,ml_exit,0.300118625164032
2025-08-25 05:35:00,2025-08-25 06:30:00,SHORT,112435.0,112107.4,0.7596649,11,0.007654733846222469,47.47649712661447,16412.454779019983,ml_exit,0.3789947032928467
2025-08-25 06:30:00,2025-08-25 06:45:00,SHORT,112107.4,111835.0,0.8085942,3,0.005719251360748504,49.353621096056685,16461.80840011604,ml_exit,0.5257827043533325
2025-08-25 06:45:00,2025-08-25 07:30:00,SHORT,111835.0,111661.0,0.7703655,9,0.0022234541959136227,15.046984034911965,16476.85538415095,ml_exit,0.411096453666687
2025-08-25 10:50:00,2025-08-25 12:25:00,LONG,110999.0,111662.1,0.6869413,19,0.01989571077216933,95.83891339214848,16572.694297543097,ml_exit,0.2923533618450165
2025-08-25 12:25:00,2025-08-25 13:40:00,SHORT,111662.1,110795.1,0.7988268,15,0.02705798655049475,222.6336266295006,16795.327924172598,ml_exit,0.49648046493530273
2025-08-25 13:40:00,2025-08-25 14:00:00,LONG,110795.1,111622.2,0.6539853,4,0.025860526322914686,91.1946528791839,16886.522577051783,ml_exit,0.2099633663892746
2025-08-25 14:05:00,2025-08-25 16:20:00,SHORT,111896.6,112782.1,0.76567733,27,-0.03565422363145976,-239.04339333064894,16647.479183721134,stop_loss,0.3970320224761963
2025-08-25 16:20:00,2025-08-25 19:00:00,SHORT,112782.1,112156.1,0.882799,32,0.018202104766625198,226.7786643435559,16874.25784806469,ml_exit,0.7483971118927002
2025-08-25 19:00:00,2025-08-25 19:10:00,SHORT,112156.1,112115.5,0.79100156,2,-0.002552018124738438,-20.36919615875273,16853.888651905938,ml_exit,0.47300469875335693
2025-08-25 19:10:00,2025-08-25 19:15:00,SHORT,112115.5,111767.2,0.7804654,1,0.008426470916153535,62.68657341110396,16916.575225317043,ml_exit,0.4413962960243225
2025-08-25 19:15:00,2025-08-25 19:30:00,SHORT,111767.2,111542.2,0.76650894,3,0.004052451882126421,27.38900564177376,16943.964230958816,ml_exit,0.39952683448791504
2025-08-25 19:30:00,2025-08-25 19:35:00,SHORT,111542.2,111157.4,0.7368504,1,0.009799261624748406,51.56339969804899,16995.527630656867,ml_exit,0.31055116653442383
2025-08-25 19:35:00,2025-08-25 19:50:00,SHORT,111157.4,111153.6,0.74051714,3,-0.0038632569671479054,-21.112453698329873,16974.415176958537,ml_exit,0.32155144214630127
2025-08-25 19:50:00,2025-08-25 19:55:00,SHORT,111153.6,110658.5,0.7566308,1,0.013816786860704675,86.75154903915802,17061.166725997697,ml_exit,0.3698923587799072
2025-08-25 19:55:00,2025-08-25 20:30:00,LONG,110658.5,109532.2,0.6655192,7,-0.044712642951061254,-182.16702556991706,16878.99970042778,stop_loss,0.23879800736904144
2025-08-25 20:30:00,2025-08-25 21:35:00,LONG,109532.2,109910.7,0.93385434,13,0.009822419343352914,150.81090323820047,17029.81060366598,ml_exit,0.9096358418464661
2025-08-25 21:55:00,2025-08-25 22:15:00,LONG,109850.3,110080.6,0.7702793,4,0.004385957980997881,37.398171953913995,17067.208775619896,ml_exit,0.5006982684135437
2025-08-25 22:15:00,2025-08-25 23:05:00,SHORT,110080.6,109868.8,0.9029342,10,0.0036961789815826915,51.02206542599572,17118.230841045894,ml_exit,0.808802604675293
2025-08-25 23:05:00,2025-08-25 23:20:00,SHORT,109868.8,109751.2,0.912428,3,0.0002814702627135573,4.0342632582712135,17122.265104304166,ml_exit,0.8372840881347656
2025-08-25 23:20:00,2025-08-26 00:00:00,SHORT,109751.2,109819.6,0.8662612,8,-0.0064929112392396165,-77.68610940208706,17044.57899490208,ml_exit,0.6987835764884949
2025-08-26 00:00:00,2025-08-26 00:05:00,SHORT,109819.6,109682.6,0.8904211,1,0.0009900017847451637,13.014423145458856,17057.593418047538,ml_exit,0.7712633013725281
2025-08-26 00:40:00,2025-08-26 01:05:00,LONG,109173.1,109587.2,0.8501396,5,0.011172235651455944,133.46654438113086,17191.05996242867,ml_exit,0.7003490924835205
2025-08-26 06:05:00,2025-08-26 07:10:00,SHORT,110269.2,109750.2,0.71497077,13,0.014826653317517494,62.424699143303236,17253.484661571973,ml_exit,0.2449123412370682
2025-08-26 07:30:00,2025-08-26 11:15:00,SHORT,110393.8,109808.1,0.82912505,45,0.017222206319557697,174.53446099348415,17428.019122565456,ml_exit,0.5873751640319824
2025-08-26 11:15:00,2025-08-26 12:30:00,LONG,109808.1,110038.6,0.87238383,15,0.004396466198759472,57.92290513571416,17485.94202770117,ml_exit,0.7559595704078674
2025-08-26 12:30:00,2025-08-26 12:35:00,LONG,110038.6,110458.1,0.6802798,1,0.011249194373610714,54.23085789514519,17540.172885596316,ml_exit,0.27569952607154846
2025-08-26 12:35:00,2025-08-26 12:50:00,SHORT,110458.1,109804.8,0.7932293,3,0.01965783948845772,165.39729035511175,17705.570175951427,ml_exit,0.4796878695487976
2025-08-26 12:50:00,2025-08-26 13:05:00,LONG,109804.8,110164.5,0.89735615,3,0.009103252316838503,131.90674615727448,17837.4769221087,ml_exit,0.8183903694152832
2025-08-26 13:05:00,2025-08-26 13:45:00,SHORT,110164.5,109363.6,0.75058335,8,0.025080148323643067,157.36122383427622,17994.838145942977,ml_exit,0.35175007581710815
2025-08-26 13:45:00,2025-08-26 13:55:00,LONG,109363.6,110046.6,0.83415425,2,0.020980889436704717,249.32709649205648,18244.165242435032,ml_exit,0.6603856682777405
2025-08-26 13:55:00,2025-08-26 14:20:00,LONG,110046.6,110419.8,0.72299427,5,0.009565162394839897,66.74697705368227,18310.912219488713,ml_exit,0.3824857473373413
2025-08-26 14:20:00,2025-08-26 14:55:00,LONG,110419.8,110333.1,0.6821769,7,-0.007140741062744076,-36.66880711210544,18274.243412376607,ml_exit,0.2804422974586487
2025-08-26 14:55:00,2025-08-26 15:00:00,LONG,110333.1,110512.3,0.7301737,1,0.0024966904763845874,18.269867483776416,18292.513279860385,ml_exit,0.40043431520462036
2025-08-26 15:00:00,2025-08-26 15:35:00,LONG,110512.3,109639.5,0.7066123,7,-0.03559105366551969,-222.35354699607777,18070.159732864307,stop_loss,0.34153077006340027
2025-08-26 15:35:00,2025-08-26 16:55:00,LONG,109639.5,110138.4,0.9349118,16,0.014201469360950906,234.1117343057162,18304.271467170023,ml_exit,0.9122794866561889
2025-08-26 16:55:00,2025-08-26 18:00:00,LONG,110138.4,110126.5,0.8656595,13,-0.004432183507296063,-59.96557742905553,18244.30588974097,ml_exit,0.739148736000061
2025-08-26 18:00:00,2025-08-26 18:20:00,LONG,110126.5,110225.6,0.832098,4,-0.00040050305784690085,-4.787810365180147,18239.518079375786,ml_exit,0.6552450656890869
2025-08-26 18:20:00,2025-08-26 18:25:00,LONG,110225.6,110459.4,0.83023846,1,0.004484417413014339,53.21461357998643,18292.73269295577,ml_exit,0.6505962014198303
2025-08-26 18:25:00,2025-08-26 18:35:00,LONG,110459.4,110613.6,0.8504535,2,0.0015839521127223814,20.315220101692216,18313.047913057464,ml_exit,0.7011337876319885
2025-08-26 18:35:00,2025-08-26 18:40:00,LONG,110613.6,110861.1,0.9141997,1,0.004950074855171516,78.0050825285361,18391.052995586,ml_exit,0.8604992628097534
2025-08-26 18:40:00,2025-08-26 18:50:00,LONG,110861.1,110768.8,0.9334389,2,-0.007330293493389581,-122.48965084718913,18268.56334473881,ml_exit,0.9085972905158997
2025-08-26 18:50:00,2025-08-26 19:10:00,LONG,110768.8,110626.1,0.90109026,4,-0.009153075595293877,-138.4069469505444,18130.156397788265,ml_exit,0.8277257084846497
2025-08-26 19:10:00,2025-08-26 19:15:00,LONG,110626.1,110900.0,0.79297984,1,0.005903630336782881,59.665920443241546,18189.822318231505,ml_exit,0.5574496388435364
2025-08-26 19:15:00,2025-08-26 19:20:00,LONG,110900.0,111008.4,0.87557864,1,-9.017132551869533e-05,-1.2530255967558142,18188.56929263475,ml_exit,0.7639466524124146
2025-08-26 19:20:00,2025-08-26 19:25:00,LONG,111008.4,111076.5,0.86104363,1,-0.0015461316440915887,-20.46176669514288,18168.10752593961,ml_exit,0.7276090979576111
2025-08-26 19:25:00,2025-08-26 19:45:00,LONG,111076.5,111019.6,0.8633297,4,-0.0060490382754225845,-80.59202979898964,18087.51549614062,ml_exit,0.7333242893218994
2025-08-26 19:45:00,2025-08-26 19:55:00,LONG,111019.6,111069.8,0.87779266,2,-0.002191310363215249,-30.498682681891278,18057.01681345873,ml_exit,0.7694816589355469
2025-08-26 19:55:00,2025-08-26 20:05:00,LONG,111069.8,111086.9,0.8882386,2,-0.00338417103479105,-48.617339838093365,18008.399473620637,ml_exit,0.7955965399742126
2025-08-26 20:05:00,2025-08-26 20:10:00,LONG,111086.9,111221.0,0.8859503,1,0.000828652163306594,11.787079034404345,18020.186552655043,ml_exit,0.7898758053779602
2025-08-26 20:10:00,2025-08-26 20:20:00,LONG,111221.0,111245.1,0.88331664,2,-0.003133257208620465,-44.22611800714965,17975.96043464789,ml_exit,0.7832916378974915
2025-08-26 20:20:00,2025-08-26 20:25:00,LONG,111245.1,111287.9,0.86960816,1,-0.002461055812795769,-33.13654662308127,17942.82388802481,ml_exit,0.7490204572677612
2025-08-26 20:25:00,2025-08-26 20:50:00,LONG,111287.9,111309.6,0.8758445,5,-0.003220040992775975,-44.17665631781175,17898.647231706997,ml_exit,0.7646111845970154
2025-08-26 20:50:00,2025-08-26 21:30:00,LONG,111309.6,111329.8,0.86198264,8,-0.003274096753559546,-42.77685078623274,17855.870380920765,ml_exit,0.7299566864967346
2025-08-26 21:30:00,2025-08-26 21:50:00,LONG,111329.8,111411.3,0.88117474,4,-0.001071763355363973,-14.887586131448435,17840.982794789317,ml_exit,0.7779368758201599
2025-08-26 21:50:00,2025-08-26 21:55:00,LONG,111411.3,111544.0,0.8390385,1,0.0007643282144628805,9.1717693394422,17850.15456412876,ml_exit,0.672596275806427
2025-08-26 21:55:00,2025-08-26 22:00:00,LONG,111544.0,111630.7,0.86346394,1,-0.0008909130029406483,-11.667345926229807,17838.48721820253,ml_exit,0.7336599230766296
2025-08-26 22:00:00,2025-08-26 22:05:00,LONG,111630.7,111673.2,0.78025424,1,-0.0024771214370240442,-23.22684061702879,17815.2603775855,ml_exit,0.5256356596946716
2025-08-26 22:05:00,2025-08-26 22:10:00,LONG,111673.2,111845.3,0.72302437,1,0.00216441545509597,14.751407442008285,17830.011785027506,ml_exit,0.38256096839904785
2025-08-26 22:10:00,2025-08-27 00:45:00,SHORT,111845.3,111373.9,0.7156264,31,0.012859000780542723,56.60353057159782,17886.615315599105,ml_exit,0.24687929451465607
2025-08-27 02:55:00,2025-08-27 03:45:00,LONG,111091.0,111561.5,0.68431395,10,0.012941066333006273,66.15118056787813,17952.766496166983,ml_exit,0.2857849597930908
2025-08-27 05:05:00,2025-08-27 08:25:00,LONG,111410.8,110540.1,0.6526514,40,-0.035260883145978555,-130.80220812236306,17821.96428804462,stop_loss,0.20662863552570343
2025-08-27 08:25:00,2025-08-27 09:15:00,LONG,110540.1,110922.7,0.86219996,10,0.00984474955242455,128.16823862990634,17950.132526674526,ml_exit,0.7304999232292175
