side,entry_time,entry_price,entry_long_prob,entry_short_prob,exit_time,exit_price,exit_prob,exit_reason,hold_candles,price_change_pct,leveraged_pnl_pct,pnl_usd,balance_after
LONG,2025-08-26 21:15:00,111179.9,0.8708774,0.33649203,2025-08-26 21:15:00,111179.9,0.86420554,ML Exit,0,0.0,0.0,0.0,56866.6151441611
LONG,2025-08-26 21:20:00,111153.7,0.8706978,0.3348269,2025-08-26 21:20:00,111153.7,0.8533576,ML Exit,0,0.0,0.0,0.0,56866.6151441611
LONG,2025-08-26 21:25:00,111232.9,0.8866136,0.33554193,2025-08-26 21:25:00,111232.9,0.8745688,ML Exit,0,0.0,0.0,0.0,56866.6151441611
LONG,2025-08-26 21:30:00,111339.9,0.8710321,0.2850459,2025-08-26 21:30:00,111339.9,0.88235277,ML Exit,0,0.0,0.0,0.0,56866.6151441611
LONG,2025-08-27 03:10:00,111001.5,0.80966413,0.12032103,2025-08-27 03:45:00,111562.2,0.70316803,ML Exit,7,0.5051283090769018,2.020513236307607,1148.9974860278812,58015.61263018898
LONG,2025-08-27 07:30:00,110852.0,0.8145244,0.14755836,2025-08-27 09:15:00,110925.3,0.7004888,ML Exit,21,0.06612420163822295,0.2644968065528918,153.44944270894604,58169.06207289793
LONG,2025-08-27 09:20:00,110925.5,0.90332806,0.2591978,2025-08-27 09:20:00,110925.5,0.7927856,ML Exit,0,0.0,0.0,0.0,58169.06207289793
LONG,2025-08-27 09:25:00,110919.5,0.89872104,0.22723484,2025-08-27 09:25:00,110919.5,0.7234255,ML Exit,0,0.0,0.0,0.0,58169.06207289793
LONG,2025-08-27 09:30:00,111009.6,0.884844,0.28373224,2025-08-27 09:30:00,111009.6,0.7745785,ML Exit,0,0.0,0.0,0.0,58169.06207289793
LONG,2025-08-27 09:35:00,110919.4,0.8339026,0.23142248,2025-08-27 10:15:00,111141.5,0.75631505,ML Exit,8,0.20023548630808122,0.8009419452323249,465.90041729006714,58634.962490187994
LONG,2025-08-27 10:20:00,110952.3,0.83435553,0.22650693,2025-08-27 10:20:00,110952.3,0.707076,ML Exit,0,0.0,0.0,0.0,58634.962490187994
LONG,2025-08-27 10:25:00,110999.2,0.8129101,0.24069713,2025-08-27 10:30:00,111000.9,0.78265387,ML Exit,1,0.0015315425696735558,0.006126170278694223,3.592077644997403,58638.554567832995
LONG,2025-08-27 10:35:00,110884.1,0.83698887,0.1888001,2025-08-27 10:35:00,110884.1,0.7019843,ML Exit,0,0.0,0.0,0.0,58638.554567832995
LONG,2025-08-27 10:40:00,111012.9,0.8756935,0.21342789,2025-08-27 10:40:00,111012.9,0.74553865,ML Exit,0,0.0,0.0,0.0,58638.554567832995
LONG,2025-08-27 10:45:00,110974.4,0.8707717,0.21810459,2025-08-27 10:45:00,110974.4,0.77242,ML Exit,0,0.0,0.0,0.0,58638.554567832995
LONG,2025-08-27 10:50:00,111053.0,0.87219214,0.21468464,2025-08-27 10:50:00,111053.0,0.7848562,ML Exit,0,0.0,0.0,0.0,58638.554567832995
LONG,2025-08-27 10:55:00,110927.3,0.8743796,0.2181077,2025-08-27 10:55:00,110927.3,0.72380656,ML Exit,0,0.0,0.0,0.0,58638.554567832995
LONG,2025-08-27 11:00:00,111119.9,0.859611,0.25975302,2025-08-27 11:10:00,111224.5,0.7977737,ML Exit,2,0.09413255411497476,0.37653021645989904,220.79187644321757,58859.34644427621
LONG,2025-08-27 11:15:00,111150.2,0.86147594,0.19901389,2025-08-27 11:20:00,111154.3,0.70138043,ML Exit,1,0.0036887023145309866,0.014754809258123947,8.684584298431314,58868.031028574645
LONG,2025-08-27 11:25:00,111134.2,0.86175674,0.20506608,2025-08-27 11:30:00,111167.0,0.7594179,ML Exit,1,0.02951386701843619,0.11805546807374476,69.4969295765811,58937.52795815123
LONG,2025-08-27 11:35:00,111218.2,0.85368085,0.18595436,2025-08-27 11:35:00,111218.2,0.8036598,ML Exit,0,0.0,0.0,0.0,58937.52795815123
LONG,2025-08-27 11:40:00,111190.3,0.8599863,0.17475832,2025-08-27 11:40:00,111190.3,0.8258339,ML Exit,0,0.0,0.0,0.0,58937.52795815123
LONG,2025-08-27 12:05:00,111214.8,0.8624416,0.22695713,2025-08-27 12:05:00,111214.8,0.74387336,ML Exit,0,0.0,0.0,0.0,58937.52795815123
LONG,2025-08-27 12:15:00,111200.0,0.8398038,0.22268377,2025-08-27 12:15:00,111200.0,0.7996985,ML Exit,0,0.0,0.0,0.0,58937.52795815123
LONG,2025-08-27 12:25:00,111111.4,0.8567272,0.18932013,2025-08-27 12:25:00,111111.4,0.77377236,ML Exit,0,0.0,0.0,0.0,58937.52795815123
LONG,2025-08-27 12:30:00,111082.7,0.8443805,0.2368589,2025-08-27 12:30:00,111082.7,0.81244355,ML Exit,0,0.0,0.0,0.0,58937.52795815123
LONG,2025-08-27 12:35:00,111107.7,0.837585,0.21715781,2025-08-27 12:35:00,111107.7,0.8147677,ML Exit,0,0.0,0.0,0.0,58937.52795815123
LONG,2025-08-27 12:40:00,111015.6,0.80248237,0.22949913,2025-08-27 12:45:00,111118.1,0.76640147,ML Exit,1,0.09232936632329149,0.36931746529316595,217.66658436149515,59155.19454251273
LONG,2025-08-27 12:50:00,111169.4,0.84725183,0.28620136,2025-08-27 12:50:00,111169.4,0.7524101,ML Exit,0,0.0,0.0,0.0,59155.19454251273
LONG,2025-08-27 13:05:00,111097.6,0.81208366,0.2616767,2025-08-27 13:05:00,111097.6,0.7534178,ML Exit,0,0.0,0.0,0.0,59155.19454251273
LONG,2025-08-27 13:10:00,111073.1,0.8089726,0.27320924,2025-08-27 13:15:00,111161.0,0.7561513,ML Exit,1,0.0791370727925971,0.3165482911703884,187.2547574628429,59342.44929997557
LONG,2025-08-27 13:30:00,111050.8,0.8410343,0.27258265,2025-08-27 13:40:00,111491.7,0.77809066,ML Exit,2,0.39702550544435,1.5881020217774,942.4186371051405,60284.86793708071
LONG,2025-08-27 16:30:00,111679.1,0.81578237,0.20036435,2025-08-27 16:30:00,111679.1,0.7853739,ML Exit,0,0.0,0.0,0.0,60284.86793708071
LONG,2025-08-27 16:35:00,111682.7,0.84734595,0.20906755,2025-08-27 16:35:00,111682.7,0.78492314,ML Exit,0,0.0,0.0,0.0,60284.86793708071
LONG,2025-08-27 22:55:00,111358.2,0.84113514,0.2228148,2025-08-28 01:15:00,111554.9,0.7155943,ML Exit,28,0.1766371942075187,0.7065487768300748,425.9419970230697,60710.809934103774
LONG,2025-08-28 02:35:00,111448.2,0.857885,0.2042447,2025-08-28 04:20:00,112140.2,0.7291688,ML Exit,21,0.6209162642375562,2.4836650569502248,1507.8531721248012,62218.663106228574
SHORT,2025-08-28 14:50:00,113136.6,0.04899576,0.8040567,2025-08-28 16:55:00,112279.9,0.75607854,ML Exit,25,0.7572262203389633,3.028904881355853,1884.5441239389106,64103.207230167485
SHORT,2025-08-28 22:00:00,112132.5,0.14367686,0.8262282,2025-08-29 02:35:00,111426.6,0.7003802,ML Exit,55,0.6295231088221472,2.518092435288589,1614.1780120402152,65717.3852422077
SHORT,2025-08-29 02:40:00,111365.7,0.19700956,0.80876815,2025-08-29 02:40:00,111365.7,0.7077139,ML Exit,0,0.0,0.0,0.0,65717.3852422077
SHORT,2025-08-29 02:45:00,111430.6,0.21297063,0.8274541,2025-08-29 02:45:00,111430.6,0.791301,ML Exit,0,0.0,0.0,0.0,65717.3852422077
SHORT,2025-08-29 02:50:00,111408.5,0.13259926,0.8376054,2025-08-29 02:50:00,111408.5,0.8806031,ML Exit,0,0.0,0.0,0.0,65717.3852422077
SHORT,2025-08-29 02:55:00,111371.0,0.14727102,0.8127475,2025-08-29 02:55:00,111371.0,0.82177055,ML Exit,0,0.0,0.0,0.0,65717.3852422077
SHORT,2025-08-29 03:00:00,111339.7,0.14525494,0.813428,2025-08-29 03:00:00,111339.7,0.9072909,ML Exit,0,0.0,0.0,0.0,65717.3852422077
SHORT,2025-08-29 03:05:00,111563.7,0.17105456,0.8018634,2025-08-29 03:10:00,111468.2,0.8069542,ML Exit,1,0.08560132014266289,0.34240528057065156,225.01979732227727,65942.40503952999
SHORT,2025-08-29 03:15:00,111543.3,0.16083027,0.843681,2025-08-29 07:05:00,110873.9,0.7774939,ML Exit,46,0.6001256910993388,2.400502764397355,1582.949255884018,67525.354295414
SHORT,2025-08-29 07:10:00,110491.9,0.6847889,0.83462226,2025-08-29 07:30:00,110143.9,0.7532249,ML Exit,4,0.314955213911608,1.259820855646432,850.6984962627694,68376.05279167678
LONG,2025-08-29 07:35:00,110092.3,0.89478123,0.78083646,2025-08-29 12:30:00,110719.8,0.75734186,ML Exit,59,0.5699762835366324,2.2799051341465297,1558.9091381241803,69934.96192980095
SHORT,2025-08-29 12:35:00,110628.6,0.6478172,0.8561209,2025-08-29 14:55:00,108163.1,0.74922353,ML Exit,28,2.2286280401270555,8.914512160508222,6234.360685678902,76169.32261547985
LONG,2025-08-29 20:05:00,107801.1,0.8927949,0.30008,2025-08-29 23:15:00,108463.7,0.70160246,ML Exit,38,0.6146504998557447,2.458601999422979,1872.7004887711269,78042.02310425097
LONG,2025-08-30 01:55:00,107408.7,0.8353457,0.06604509,2025-08-30 04:20:00,108537.4,0.7361022,ML Exit,29,1.0508459743018927,4.203383897207571,3280.405832219097,81322.42893647007
SHORT,2025-08-31 00:45:00,109161.2,0.04722728,0.8639832,2025-08-31 04:25:00,108791.4,0.71505266,ML Exit,44,0.3387650557157698,1.3550602228630793,1101.9678867842006,82424.39682325427
SHORT,2025-08-31 08:40:00,108940.9,0.47998002,0.81899667,2025-08-31 10:00:00,108436.4,0.7327247,ML Exit,16,0.46309512772521616,1.8523805109008646,1526.8134629815536,83951.21028623582
SHORT,2025-08-31 17:10:00,108877.6,0.41823396,0.8015827,2025-08-31 22:45:00,108766.0,0.76185286,ML Exit,67,0.10250042249278624,0.41000168997114494,344.20138092479647,84295.41166716062
LONG,2025-09-01 01:50:00,107982.0,0.82294434,0.48983613,2025-09-01 09:10:00,109766.1,0.7623911,ML Exit,88,1.6522198144135187,6.608879257654075,5570.981976825092,89866.3936439857
SHORT,2025-09-01 09:15:00,109679.9,0.035850663,0.859687,2025-09-01 10:35:00,108164.9,0.87133884,ML Exit,16,1.3812922878303135,5.525169151321254,4965.270259022423,94831.66390300813
SHORT,2025-09-01 18:20:00,109005.9,0.18650046,0.8131797,2025-09-01 20:50:00,108766.7,0.7685577,ML Exit,30,0.2194376634659198,0.8777506538636792,832.3855499784605,95664.04945298658
LONG,2025-09-01 21:40:00,107538.8,0.8833888,0.05962207,2025-09-02 03:00:00,110095.1,0.7273775,ML Exit,64,2.377095522732263,9.508382090929052,9096.103345645288,104760.15279863187
SHORT,2025-09-02 08:35:00,110287.7,0.1200387,0.8187075,2025-09-02 11:30:00,109932.0,0.72814864,ML Exit,35,0.32252009970286544,1.2900803988114617,1351.4901970200867,106111.64299565196
SHORT,2025-09-02 11:35:00,109863.0,0.18684466,0.8439762,2025-09-02 11:50:00,109694.9,0.729422,ML Exit,3,0.15300874725795383,0.6120349890318153,649.4403825699175,106761.08337822187
SHORT,2025-09-02 12:00:00,109556.0,0.47820047,0.8250916,2025-09-02 12:00:00,109556.0,0.70956546,ML Exit,0,0.0,0.0,0.0,106761.08337822187
SHORT,2025-09-02 12:05:00,109491.6,0.42198485,0.8323562,2025-09-02 12:40:00,108718.0,0.7910921,ML Exit,7,0.7065382184569462,2.826152873827785,3017.231426023295,109778.31480424516
LONG,2025-09-02 12:50:00,108475.9,0.80790234,0.12709552,2025-09-02 13:40:00,110423.4,0.71368253,ML Exit,10,1.7953296538678178,7.181318615471271,7883.530556787913,117661.84536103308
LONG,2025-09-02 15:55:00,110788.7,0.8382368,0.08572942,2025-09-02 17:00:00,110859.1,0.70542514,ML Exit,13,0.06354438674703172,0.2541775469881269,299.06999227963706,117960.91535331271
LONG,2025-09-02 18:10:00,110499.2,0.8085925,0.16822632,2025-09-02 20:05:00,111012.4,0.72789824,ML Exit,23,0.46443775158552925,1.857751006342117,2191.42009206654,120152.33544537926
LONG,2025-09-03 03:30:00,110950.4,0.8630706,0.12106347,2025-09-03 08:05:00,111155.1,0.72225976,ML Exit,55,0.1844968562528947,0.7379874250115788,886.7091264446287,121039.04457182389
LONG,2025-09-03 12:20:00,111507.6,0.80225676,0.21206883,2025-09-03 13:45:00,111765.8,0.7689418,ML Exit,17,0.23155372369237348,0.9262148947694939,1121.0816593109196,122160.12623113481
LONG,2025-09-03 13:50:00,111485.3,0.87798035,0.27846903,2025-09-03 14:35:00,111935.3,0.7909623,ML Exit,9,0.40364065935150195,1.6145626374060078,1972.3517559359186,124132.47798707073
LONG,2025-09-03 16:40:00,111692.0,0.85395646,0.13193865,2025-09-03 17:00:00,111982.5,0.7127325,ML Exit,4,0.26009024818250187,1.0403609927300075,1291.425880286647,125423.90386735738
SHORT,2025-09-03 20:40:00,112090.1,0.35314384,0.8261057,2025-09-04 06:20:00,110358.2,0.70811296,ML Exit,116,1.545096310914174,6.180385243656696,7751.6804466363155,133175.5843139937
SHORT,2025-09-04 06:25:00,110475.3,0.34363967,0.8328806,2025-09-04 06:25:00,110475.3,0.7540673,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 06:30:00,110432.9,0.3245206,0.85615426,2025-09-04 06:30:00,110432.9,0.80785096,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 06:35:00,110404.3,0.3542103,0.84627765,2025-09-04 06:35:00,110404.3,0.80127835,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 06:40:00,110373.5,0.47897997,0.82736605,2025-09-04 06:40:00,110373.5,0.8127163,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 06:45:00,110259.1,0.36875823,0.800561,2025-09-04 06:45:00,110259.1,0.78345555,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 06:50:00,110438.7,0.40733382,0.83983517,2025-09-04 06:50:00,110438.7,0.73329204,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 06:55:00,110350.3,0.4417752,0.8129339,2025-09-04 06:55:00,110350.3,0.859668,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 07:15:00,110443.7,0.39600432,0.86650336,2025-09-04 07:15:00,110443.7,0.8810372,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 07:20:00,110361.5,0.35727954,0.864454,2025-09-04 07:20:00,110361.5,0.887781,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 07:25:00,110382.7,0.38921472,0.83796114,2025-09-04 07:25:00,110382.7,0.8651166,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 07:30:00,110384.2,0.4064845,0.8280518,2025-09-04 07:30:00,110384.2,0.857608,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 07:35:00,110325.8,0.5022923,0.8121525,2025-09-04 07:35:00,110325.8,0.83084977,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 08:05:00,110664.2,0.29265878,0.8295716,2025-09-04 08:05:00,110664.2,0.7305367,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 08:20:00,110556.0,0.37697327,0.8066551,2025-09-04 08:20:00,110556.0,0.8052735,ML Exit,0,0.0,0.0,0.0,133175.5843139937
SHORT,2025-09-04 08:25:00,110749.7,0.32122186,0.8015541,2025-09-04 08:30:00,110679.5,0.7322879,ML Exit,1,0.06338617621537312,0.2535447048614925,337.65964219648345,133513.24395619018
SHORT,2025-09-04 08:35:00,110647.0,0.40568724,0.8302374,2025-09-04 08:35:00,110647.0,0.7548807,ML Exit,0,0.0,0.0,0.0,133513.24395619018
SHORT,2025-09-04 08:40:00,110665.1,0.36580855,0.80590826,2025-09-04 08:40:00,110665.1,0.76093745,ML Exit,0,0.0,0.0,0.0,133513.24395619018
SHORT,2025-09-04 08:45:00,110619.0,0.31410515,0.84090286,2025-09-04 15:10:00,109393.0,0.81242394,ML Exit,77,1.1083086992288846,4.433234796915539,5918.955589556556,139432.19954574673
LONG,2025-09-04 15:40:00,109407.0,0.8027986,0.27926654,2025-09-04 18:00:00,110000.3,0.7741831,ML Exit,28,0.5422870565868755,2.169148226347502,3024.491083403875,142456.6906291506
LONG,2025-09-04 18:30:00,109853.6,0.81869304,0.40413955,2025-09-04 18:30:00,109853.6,0.7867461,ML Exit,0,0.0,0.0,0.0,142456.6906291506
LONG,2025-09-04 21:55:00,110439.5,0.8450214,0.31610614,2025-09-04 22:30:00,110858.0,0.7062105,ML Exit,7,0.37894050588783906,1.5157620235513563,2159.3044165647084,144615.9950457153
LONG,2025-09-04 23:30:00,110904.8,0.8014807,0.18908486,2025-09-04 23:30:00,110904.8,0.76445717,ML Exit,0,0.0,0.0,0.0,144615.9950457153
LONG,2025-09-04 23:35:00,110822.4,0.89227945,0.14024317,2025-09-04 23:35:00,110822.4,0.77917236,ML Exit,0,0.0,0.0,0.0,144615.9950457153
LONG,2025-09-04 23:40:00,110772.6,0.82569844,0.13732702,2025-09-05 02:00:00,111259.5,0.70335406,ML Exit,28,0.43954913038061233,1.7581965215224493,2542.633394458844,147158.62844017416
LONG,2025-09-05 03:10:00,111124.0,0.8116165,0.21941653,2025-09-05 03:10:00,111124.0,0.8097381,ML Exit,0,0.0,0.0,0.0,147158.62844017416
LONG,2025-09-05 03:20:00,111094.1,0.82134515,0.21940847,2025-09-05 03:20:00,111094.1,0.7553354,ML Exit,0,0.0,0.0,0.0,147158.62844017416
LONG,2025-09-05 03:25:00,111084.8,0.8144827,0.20482445,2025-09-05 03:25:00,111084.8,0.7515453,ML Exit,0,0.0,0.0,0.0,147158.62844017416
LONG,2025-09-05 03:30:00,111086.3,0.8074951,0.17098093,2025-09-05 03:30:00,111086.3,0.74175423,ML Exit,0,0.0,0.0,0.0,147158.62844017416
LONG,2025-09-05 03:40:00,111145.1,0.84129906,0.19578393,2025-09-05 03:40:00,111145.1,0.74600935,ML Exit,0,0.0,0.0,0.0,147158.62844017416
LONG,2025-09-05 03:45:00,111208.0,0.838363,0.22661287,2025-09-05 07:20:00,112689.6,0.73372954,ML Exit,43,1.3322782533630726,5.32911301345229,7842.249618623225,155000.8780587974
SHORT,2025-09-05 12:30:00,112851.4,0.23469569,0.87211424,2025-09-05 14:55:00,110525.7,0.87303513,ML Exit,29,2.060851704099371,8.243406816397483,12777.352947374855,167778.23100617225
LONG,2025-09-07 00:20:00,110208.0,0.8267464,0.009508576,2025-09-07 03:00:00,110593.5,0.7580778,ML Exit,32,0.3497931184668989,1.3991724738675957,2347.5068253803497,170125.7378315526
LONG,2025-09-07 03:05:00,110568.1,0.8828821,0.12085597,2025-09-07 03:20:00,110641.3,0.7243012,ML Exit,3,0.06620354333663786,0.26481417334655144,450.5170662883474,170576.25489784096
LONG,2025-09-07 03:25:00,110664.3,0.8206495,0.14904635,2025-09-07 08:20:00,111165.5,0.76236206,ML Exit,59,0.45290125180387625,1.811605007215505,3090.16797484997,173666.42287269092
LONG,2025-09-07 23:30:00,111378.9,0.8676222,0.041757848,2025-09-08 02:40:00,111135.3,0.7662814,ML Exit,38,-0.21871288008769282,-0.8748515203507713,-1519.323340840536,172147.09953185037
LONG,2025-09-08 02:45:00,111135.8,0.87962806,0.087599166,2025-09-08 02:45:00,111135.8,0.7978294,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 02:50:00,111063.8,0.8508755,0.100398116,2025-09-08 02:50:00,111063.8,0.70547926,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 02:55:00,111194.3,0.8804426,0.086911745,2025-09-08 02:55:00,111194.3,0.78097856,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:00:00,111185.6,0.8804426,0.094210394,2025-09-08 03:00:00,111185.6,0.80233645,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:05:00,111223.2,0.8815346,0.07534907,2025-09-08 03:05:00,111223.2,0.8261335,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:10:00,111186.7,0.883285,0.084877536,2025-09-08 03:10:00,111186.7,0.788102,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:15:00,111045.8,0.8480775,0.08584283,2025-09-08 03:15:00,111045.8,0.75920737,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:20:00,111112.3,0.85928595,0.08905726,2025-09-08 03:20:00,111112.3,0.7353746,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:25:00,111084.3,0.827684,0.088590495,2025-09-08 03:25:00,111084.3,0.77448213,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:30:00,111167.8,0.86971354,0.09274083,2025-09-08 03:30:00,111167.8,0.8042772,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:35:00,111249.5,0.87475646,0.07106778,2025-09-08 03:35:00,111249.5,0.82122564,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:40:00,111100.1,0.8493705,0.08729817,2025-09-08 03:40:00,111100.1,0.76794285,ML Exit,0,0.0,0.0,0.0,172147.09953185037
LONG,2025-09-08 03:45:00,111002.3,0.86166716,0.08388877,2025-09-08 03:55:00,110997.6,0.70058614,ML Exit,2,-0.004234146499664502,-0.016936585998658008,-29.155841556407236,172117.94369029396
LONG,2025-09-08 04:00:00,110984.8,0.8464963,0.07740812,2025-09-08 04:15:00,111038.7,0.76088065,ML Exit,3,0.04856520892950582,0.19426083571802327,334.3577558334418,172452.3014461274
LONG,2025-09-08 04:20:00,111087.6,0.8791699,0.10251255,2025-09-08 04:20:00,111087.6,0.7553961,ML Exit,0,0.0,0.0,0.0,172452.3014461274
LONG,2025-09-08 04:25:00,111082.8,0.868988,0.108860455,2025-09-08 04:25:00,111082.8,0.7530603,ML Exit,0,0.0,0.0,0.0,172452.3014461274
LONG,2025-09-08 04:30:00,111152.2,0.89885294,0.08897476,2025-09-08 08:40:00,111762.8,0.71416104,ML Exit,50,0.5493368552309409,2.1973474209237636,3789.376198150155,176241.67764427757
LONG,2025-09-08 12:15:00,111891.3,0.83046573,0.15813288,2025-09-08 13:20:00,112165.2,0.74758404,ML Exit,13,0.244791149982165,0.97916459992866,1725.696117813149,177967.37376209072
LONG,2025-09-08 13:50:00,111965.0,0.8129802,0.1713055,2025-09-08 14:35:00,112623.7,0.7082953,ML Exit,9,0.5883088465145332,2.3532353860581328,4187.991215007855,182155.36497709856
LONG,2025-09-09 00:25:00,111625.3,0.8133023,0.19721875,2025-09-09 05:30:00,111976.3,0.71901333,ML Exit,61,0.3144448435972848,1.2577793743891392,2291.1126100252036,184446.47758712378
LONG,2025-09-09 05:35:00,111918.8,0.90499866,0.35358,2025-09-09 05:50:00,112022.2,0.7272982,ML Exit,3,0.09238841016879575,0.369553640675183,681.6286730203514,185128.10626014412
SHORT,2025-09-09 06:25:00,112567.8,0.35589942,0.8027436,2025-09-09 15:15:00,111346.3,0.7315118,ML Exit,106,1.0851238098283877,4.340495239313551,8035.476638852889,193163.582898997
LONG,2025-09-09 22:30:00,111415.6,0.83663446,0.13568856,2025-09-10 03:55:00,111503.5,0.72624105,ML Exit,65,0.07889379943203122,0.31557519772812487,609.5763586722402,193773.15925766923
LONG,2025-09-10 04:00:00,111444.0,0.8728183,0.14004493,2025-09-10 07:25:00,112187.9,0.77308863,ML Exit,41,0.6675101396216881,2.6700405584867526,5173.821943640896,198946.98120131012
LONG,2025-09-10 09:35:00,112294.6,0.8283465,0.12134684,2025-09-10 09:35:00,112294.6,0.79658145,ML Exit,0,0.0,0.0,0.0,198946.98120131012
LONG,2025-09-10 09:50:00,112187.4,0.8251444,0.11051509,2025-09-10 09:50:00,112187.4,0.70126694,ML Exit,0,0.0,0.0,0.0,198946.98120131012
LONG,2025-09-10 09:55:00,112239.6,0.8460022,0.102728225,2025-09-10 13:00:00,113505.2,0.72406095,ML Exit,37,1.1275877675971682,4.510351070388673,8973.207296119243,207920.18849742936
LONG,2025-09-11 08:50:00,113971.9,0.8498147,0.14333658,2025-09-11 15:15:00,114638.0,0.74047995,ML Exit,77,0.584442305515663,2.337769222062652,4860.694173147554,212780.88267057692
LONG,2025-09-11 18:15:00,114109.8,0.82103187,0.1394953,2025-09-12 01:05:00,115785.4,0.702041,ML Exit,82,1.4684102504780405,5.873641001912162,12497.985168769617,225278.86783934652
LONG,2025-09-12 08:35:00,115048.6,0.8370609,0.24598494,2025-09-12 14:00:00,115325.7,0.7026775,ML Exit,65,0.24085473443396202,0.9634189377358481,2170.3792754811775,227449.2471148277
LONG,2025-09-12 14:10:00,115072.4,0.80196536,0.2272075,2025-09-12 14:20:00,115238.1,0.7026002,ML Exit,2,0.14399630145891773,0.5759852058356709,1310.0740141660242,228759.32112899373
LONG,2025-09-12 14:35:00,114917.0,0.80171156,0.30187786,2025-09-12 16:50:00,115367.0,0.7224083,ML Exit,27,0.3915869714663627,1.5663478858654507,3583.1667902241506,232342.48791921788
SHORT,2025-09-13 08:30:00,115892.7,0.012585891,0.8594971,2025-09-13 16:45:00,115220.3,0.81086177,ML Exit,99,0.5801918498749223,2.3207673994996894,5392.1287148157135,237734.6166340336
SHORT,2025-09-14 09:20:00,115959.5,0.013971631,0.80174917,2025-09-14 13:35:00,115240.8,0.70570385,ML Exit,51,0.6197853560941511,2.4791414243766043,5893.77736105724,243628.39399509082
SHORT,2025-09-14 22:45:00,116026.1,0.03814984,0.810758,2025-09-14 23:45:00,115175.9,0.7160025,ML Exit,12,0.732766162096297,2.931064648385188,7140.905729818689,250769.2997249095
LONG,2025-09-15 01:35:00,115198.7,0.8793163,0.16939469,2025-09-15 06:15:00,116446.0,0.7369614,ML Exit,56,1.0827379128410328,4.330951651364131,10860.697127550236,261629.99685245974
LONG,2025-09-15 09:20:00,115013.2,0.82297677,0.2635011,2025-09-15 14:35:00,114829.2,0.7085455,ML Exit,63,-0.15998163689037434,-0.6399265475614974,-1674.2398062431996,259955.75704621655
LONG,2025-09-15 14:55:00,114616.9,0.82336485,0.24439429,2025-09-15 18:45:00,115078.2,0.71150017,ML Exit,46,0.4024711888037479,1.6098847552149915,4184.988102990761,264140.7451492073
LONG,2025-09-15 23:45:00,115275.9,0.8174085,0.051659305,2025-09-16 05:30:00,115696.6,0.7046379,ML Exit,69,0.364950523049494,1.459802092197976,3855.932124035452,267996.67727324273
LONG,2025-09-16 08:35:00,115592.2,0.8092162,0.39878213,2025-09-16 16:50:00,115877.9,0.72918415,ML Exit,99,0.24716200574086927,0.9886480229634771,2649.5438514697244,270646.22112471244
LONG,2025-09-17 03:35:00,116433.9,0.81620675,0.25870895,2025-09-17 07:25:00,117180.6,0.77654845,ML Exit,46,0.6413080726489551,2.5652322905958203,6942.70425756849,277588.92538228096
SHORT,2025-09-17 10:25:00,116352.8,0.26813507,0.8115579,2025-09-17 14:25:00,115604.5,0.81626606,ML Exit,48,0.64313020400025,2.572520816001,7141.032888372662,284729.9582706536
LONG,2025-09-17 18:30:00,115323.1,0.92299485,0.359788,2025-09-17 20:05:00,116009.9,0.8053101,ML Exit,19,0.5955441711157508,2.382176684463003,6782.770679604749,291512.72895025834
LONG,2025-09-17 20:10:00,116000.8,0.85724074,0.6023512,2025-09-17 20:10:00,116000.8,0.819286,ML Exit,0,0.0,0.0,0.0,291512.72895025834
LONG,2025-09-17 20:15:00,115892.8,0.8634648,0.47962847,2025-09-17 20:15:00,115892.8,0.7256022,ML Exit,0,0.0,0.0,0.0,291512.72895025834
