entry_time,exit_time,side,entry_price,exit_price,entry_prob,hold_time,pnl_pct,pnl_usd,exit_reason,balance
2025-10-25 21:25:00,2025-10-25 21:30:00,SHORT,111352.0,111296.1,0.99515754,1,0.002008046555068402,1.2575635402989715,ML Exit 0.9031,941.3906083509104
2025-10-25 21:30:00,2025-10-25 21:35:00,SHORT,111296.1,111318.6,0.9945791,1,-0.0008086536725006536,-1.2597886708255774,ML Exit 0.9058,940.1308196800848
2025-10-25 21:35:00,2025-10-25 21:40:00,SHORT,111318.6,111311.4,0.99727553,1,0.00025871687211343446,-0.30480824742483115,ML Exit 0.9458,939.8260114326599
2025-10-25 21:40:00,2025-10-25 21:45:00,SHORT,111311.4,111323.0,0.99639785,1,-0.0004168485887341574,-0.9078777157119047,ML Exit 0.9119,938.918133716948
2025-10-25 21:45:00,2025-10-25 21:50:00,SHORT,111323.0,111311.9,0.9976332,1,0.00039883941323916246,-0.17942965656394722,ML Exit 0.9076,938.7387040603841
2025-10-25 21:50:00,2025-10-25 21:55:00,SHORT,111311.9,111429.4,0.99599624,1,-0.004222369755614629,-4.300597878141384,ML Exit 0.8968,934.4381061822427
2025-10-25 21:55:00,2025-10-25 22:00:00,SHORT,111429.4,111395.3,0.9981298,1,0.0012240934618688163,0.5540178769599453,ML Exit 0.9119,934.9921240592026
2025-10-25 22:00:00,2025-10-25 22:05:00,SHORT,111395.3,111422.0,0.9959413,1,-0.0009587478107244054,-1.3845460801007516,ML Exit 0.9404,933.6075779791018
2025-10-25 22:05:00,2025-10-25 22:10:00,SHORT,111422.0,111363.9,0.99799794,1,0.0020857640322380078,1.317764531606881,ML Exit 0.9031,934.9253425107087
2025-10-25 22:10:00,2025-10-25 22:15:00,SHORT,111363.9,111432.4,0.99606353,1,-0.0024604023386393618,-2.7181853194393297,ML Exit 0.9404,932.2071571912693
2025-10-25 22:15:00,2025-10-25 22:20:00,SHORT,111432.4,111401.4,0.99815947,1,0.0011127822787627298,0.4541183448262921,ML Exit 0.8939,932.6612755360956
2025-10-25 22:20:00,2025-10-25 22:25:00,SHORT,111401.4,111459.3,0.99718213,1,-0.0020789684869313577,-2.3736416578352832,ML Exit 0.8939,930.2876338782603
2025-10-25 22:25:00,2025-10-25 22:30:00,SHORT,111459.3,111498.6,0.9984907,1,-0.0014103802912813165,-1.7767203281530044,ML Exit 0.9031,928.5109135501073
2025-10-25 22:30:00,2025-10-25 22:35:00,SHORT,111498.6,111508.0,0.9978485,1,-0.0003372239651437481,-0.8267115460728416,ML Exit 0.8031,927.6842020040344
2025-10-25 22:35:00,2025-10-26 02:20:00,SHORT,111508.0,111515.3,0.99776614,45,-0.0002618646195789687,-0.7595612822571449,ML Exit 0.9458,926.9246407217773
2025-10-26 02:20:00,2025-10-26 02:25:00,SHORT,111515.3,111609.8,0.99631256,1,-0.0033896693996249842,-3.5132167311037543,ML Exit 0.9233,923.4114239906736
2025-10-26 02:25:00,2025-10-26 02:30:00,SHORT,111609.8,111563.5,0.9984981,1,0.0016593524941359238,0.9293072853622188,ML Exit 0.9119,924.3407312760359
2025-10-26 02:30:00,2025-10-26 02:35:00,SHORT,111563.5,111508.7,0.9973435,1,0.0019648003155154836,1.1984634956048792,ML Exit 0.9031,925.5391947716407
2025-10-26 02:35:00,2025-10-26 02:40:00,SHORT,111508.7,111538.5,0.996621,1,-0.0010689748871613753,-1.4674665894995578,ML Exit 0.9119,924.0717281821412
2025-10-26 02:40:00,2025-10-26 02:45:00,SHORT,111538.5,111463.3,0.9977354,1,0.002696826656266566,1.840737320356895,ML Exit 0.8939,925.9124655024981
2025-10-26 02:45:00,2025-10-26 02:50:00,SHORT,111463.3,111403.2,0.99331313,1,0.0021567637060810442,1.3693555752371906,ML Exit 0.9045,927.2818210777352
2025-10-26 02:50:00,2025-10-26 02:55:00,SHORT,111403.2,111398.1,0.9934521,1,0.0001831186177772728,-0.3672382009168492,ML Exit 0.8939,926.9145828768184
2025-10-26 02:55:00,2025-10-26 03:00:00,SHORT,111398.1,111392.7,0.9934463,1,0.00019389917781393868,-0.35759973549239976,ML Exit 0.9031,926.556983141326
2025-10-26 03:00:00,2025-10-26 03:05:00,SHORT,111392.7,111390.5,0.9934463,1,7.899979082999477e-05,-0.4585995629233319,ML Exit 0.8929,926.0983835784026
2025-10-26 03:05:00,2025-10-26 03:10:00,SHORT,111390.5,111416.9,0.9932179,1,-0.0009480162132316195,-1.3619345471856144,ML Exit 0.9035,924.736449031217
2025-10-26 03:10:00,2025-10-26 03:15:00,SHORT,111416.9,111448.1,0.9972452,1,-0.001120117325109984,-1.5111224277823179,ML Exit 0.9119,923.2253266034347
2025-10-26 03:15:00,2025-10-26 03:20:00,SHORT,111448.1,111414.7,0.9970372,1,0.0011987642678523449,0.525154619909125,ML Exit 0.9404,923.7504812233439
2025-10-26 03:20:00,2025-10-26 03:25:00,SHORT,111414.7,111446.6,0.9959794,1,-0.0011452707766572538,-1.5315849838120683,ML Exit 0.9404,922.2188962395318
2025-10-26 03:25:00,2025-10-26 03:30:00,SHORT,111446.6,111418.0,0.9973635,1,0.0010265005841364678,0.3736605530504563,ML Exit 0.9404,922.5925567925823
2025-10-26 03:30:00,2025-10-26 03:35:00,SHORT,111418.0,111290.3,0.9970626,1,0.0045845375074044445,3.4922994142625985,ML Exit 0.9199,926.0848562068448
2025-10-26 03:35:00,2025-10-26 03:40:00,SHORT,111290.3,111230.0,0.9932749,1,0.002167304787569192,1.3788843673868985,ML Exit 0.8750,927.4637405742318
2025-10-26 03:40:00,2025-10-26 03:45:00,SHORT,111230.0,111272.4,0.99447566,1,-0.0015247684977072436,-1.8721134518009586,ML Exit 0.9076,925.5916271224309
2025-10-26 03:45:00,2025-10-26 03:50:00,SHORT,111272.4,111273.9,0.994575,1,-5.392172722076634e-05,-0.5750012517335304,ML Exit 0.9458,925.0166258706973
2025-10-26 03:50:00,2025-10-26 03:55:00,SHORT,111273.9,111213.2,0.9942684,1,0.0021820031471889486,1.390210252663068,ML Exit 0.8767,926.4068361233604
2025-10-26 03:55:00,2025-10-26 04:00:00,SHORT,111213.2,111220.8,0.99070674,1,-0.0002733488470795129,-0.7686225251421703,ML Exit 0.9031,925.6382135982183
2025-10-26 04:00:00,2025-10-26 04:05:00,SHORT,111220.8,111254.2,0.9949699,1,-0.0012012141613796765,-1.5839090257149318,ML Exit 0.9119,924.0543045725034
2025-10-26 04:05:00,2025-10-26 04:10:00,SHORT,111254.2,111320.9,0.99682534,1,-0.0023981117117375197,-2.6318971311792767,ML Exit 0.9031,921.4224074413241
2025-10-26 04:10:00,2025-10-26 04:15:00,SHORT,111320.9,111289.5,0.99630475,1,0.001128269713952876,0.4624215740283588,ML Exit 0.9031,921.8848290153525
2025-10-26 04:15:00,2025-10-26 04:20:00,SHORT,111289.5,111312.1,0.9965695,1,-0.0008122958589985873,-1.2368754201674028,ML Exit 0.9031,920.6479535951851
2025-10-26 04:20:00,2025-10-26 04:25:00,SHORT,111312.1,111350.0,0.99743587,1,-0.001361936393258026,-1.715940089260074,ML Exit 0.9119,918.9320135059249
2025-10-26 04:25:00,2025-10-26 04:30:00,SHORT,111350.0,111403.3,0.99743587,1,-0.0019146834306242625,-2.1952819528218637,ML Exit 0.8939,916.736731553103
2025-10-26 04:30:00,2025-10-26 04:35:00,SHORT,111403.3,111361.9,0.99790716,1,0.0014864909746841873,0.7720448967491411,ML Exit 0.9119,917.5087764498521
2025-10-26 04:35:00,2025-10-26 04:40:00,SHORT,111361.9,111371.5,0.99632156,1,-0.0003448217029345161,-0.8235380943915778,ML Exit 0.9119,916.6852383554606
2025-10-26 04:40:00,2025-10-26 04:45:00,SHORT,111371.5,111415.8,0.9976428,1,-0.001591071324351487,-1.9080966022561094,ML Exit 0.9404,914.7771417532044
2025-10-26 04:45:00,2025-10-26 04:50:00,SHORT,111415.8,111400.4,0.99813807,1,0.0005528838818195886,-0.040945710523603795,ML Exit 0.9035,914.7361960426808
2025-10-26 04:50:00,2025-10-26 04:55:00,SHORT,111400.4,111377.6,0.9969265,1,0.0008186685146548256,0.19002280502517543,ML Exit 0.9458,914.926218847706
2025-10-26 04:55:00,2025-10-26 05:00:00,SHORT,111377.6,111340.2,0.99584645,1,0.0013431785206364198,0.6459558381239757,ML Exit 0.9119,915.57217468583
2025-10-26 05:00:00,2025-10-26 05:05:00,SHORT,111340.2,111380.1,0.9941664,1,-0.001433444524080565,-1.7686769637646635,ML Exit 0.9119,913.8034977220653
2025-10-26 05:05:00,2025-10-26 05:10:00,SHORT,111380.1,111440.2,0.9979227,1,-0.002158374790469438,-2.394581904981374,ML Exit 0.8939,911.408915817084
2025-10-26 05:10:00,2025-10-26 05:15:00,SHORT,111440.2,111429.5,0.9981902,1,0.00038406248373556724,-0.1869670087036605,ML Exit 0.8939,911.2219488083804
2025-10-26 05:15:00,2025-10-26 05:30:00,SHORT,111429.5,111482.7,0.99673516,3,-0.0019097276753461908,-2.172572996141918,ML Exit 0.8614,909.0493758122385
2025-10-26 05:30:00,2025-10-26 09:25:00,SHORT,111482.7,112634.7,0.9984006,47,-0.04133376748141192,-36.213871896711396,Stop Loss,872.8355039155272
2025-10-26 09:25:00,2025-10-26 12:10:00,SHORT,112634.7,113696.4,0.998456,33,-0.037704188851215376,-31.761593179124784,Stop Loss,841.0739107364024
2025-10-26 12:10:00,2025-10-26 16:15:00,SHORT,113696.4,113323.9,0.998599,49,0.013105076326075408,9.991808777147973,ML Exit 0.8929,851.0657195135503
2025-10-26 16:15:00,2025-10-26 16:20:00,SHORT,113323.9,113354.1,0.9929798,1,-0.0010659710793578987,-1.3469583315753713,ML Exit 0.8876,849.718761181975
2025-10-26 16:20:00,2025-10-26 16:25:00,SHORT,113354.1,113355.4,0.99748755,1,-4.5873947214555394e-05,-0.521370649791521,ML Exit 0.8876,849.1973905321835
2025-10-26 16:25:00,2025-10-26 16:30:00,SHORT,113355.4,113374.7,0.99731463,1,-0.0006810438673412263,-1.0334661538382548,ML Exit 0.8876,848.1639243783452
2025-10-26 16:30:00,2025-10-26 16:35:00,SHORT,113374.7,113480.1,0.9975157,1,-0.003718642695416481,-3.4797710897057015,ML Exit 0.9458,844.6841532886395
2025-10-26 16:35:00,2025-10-26 16:40:00,SHORT,113480.1,113589.5,0.99833316,1,-0.003856182713973434,-3.5758635765195157,ML Exit 0.8691,841.10828971212
2025-10-26 16:40:00,2025-10-26 16:45:00,SHORT,113589.5,113681.8,0.9982809,1,-0.003250300423894917,-3.0765936241990985,ML Exit 0.8572,838.031696087921
2025-10-26 16:45:00,2025-10-26 16:50:00,SHORT,113681.8,113688.0,0.99854785,1,-0.00021815277379482343,-0.6513560588481974,ML Exit 0.8162,837.3803400290727
2025-10-26 16:50:00,2025-10-26 17:05:00,SHORT,113688.0,113628.4,0.9983516,3,0.0020969671381326376,1.190854308584763,ML Exit 0.8308,838.5711943376575
2025-10-26 17:05:00,2025-10-26 18:10:00,SHORT,113628.4,113526.3,0.998575,13,0.0035941718795650126,2.3852849746441085,ML Exit 0.9301,840.9564793123017
2025-10-26 18:10:00,2025-10-26 18:15:00,SHORT,113526.3,113515.6,0.99784184,1,0.00037700515211002523,-0.17815251407701865,ML Exit 0.8767,840.7783267982246
2025-10-26 18:15:00,2025-10-26 18:20:00,SHORT,113515.6,113510.5,0.99704033,1,0.00017971098245547998,-0.33570140209561367,ML Exit 0.9301,840.442625396129
2025-10-26 18:20:00,2025-10-26 18:25:00,SHORT,113510.5,113460.0,0.997352,1,0.0017795710528981901,0.9417937029120795,ML Exit 0.9119,841.384419099041
2025-10-26 18:25:00,2025-10-26 18:30:00,SHORT,113460.0,113596.0,0.9961713,1,-0.004794641283271638,-4.3120187662545515,ML Exit 0.8691,837.0724003327864
2025-10-26 18:30:00,2025-10-26 20:15:00,SHORT,113596.0,113456.2,0.99844366,21,0.004922708546075669,3.4374990176724785,ML Exit 0.9473,840.5098993504589
2025-10-26 20:15:00,2025-10-26 20:20:00,SHORT,113456.2,113370.0,0.9958729,1,0.0030390582445030626,1.947549969617317,ML Exit 0.8767,842.4574493200762
2025-10-26 20:20:00,2025-10-26 20:25:00,SHORT,113370.0,113321.2,0.99566734,1,0.0017217958895652434,0.8978120385918369,ML Exit 0.9017,843.355261358668
2025-10-26 20:25:00,2025-10-26 20:30:00,SHORT,113321.2,113395.8,0.9950289,1,-0.0026332230862364968,-2.5904179158776666,ML Exit 0.9031,840.7648434427904
2025-10-26 20:30:00,2025-10-26 20:35:00,SHORT,113395.8,113355.7,0.9969913,1,0.0014145144705537884,0.6505743747511911,ML Exit 0.9458,841.4154178175415
2025-10-26 20:35:00,2025-10-26 20:40:00,SHORT,113355.7,113435.9,0.99638087,1,-0.002830029720605037,-2.7417758959649987,ML Exit 0.9119,838.6736419215765
2025-10-26 20:40:00,2025-10-26 20:45:00,SHORT,113435.9,113355.5,0.9978066,1,0.0028350813102375593,1.7807785933253937,ML Exit 0.9458,840.4544205149019
2025-10-26 20:45:00,2025-10-26 20:50:00,SHORT,113355.5,113387.6,0.99699473,1,-0.0011327196298373107,-1.3834582787892267,ML Exit 0.9119,839.0709622361127
2025-10-26 20:50:00,2025-10-26 20:55:00,SHORT,113387.6,113260.2,0.99743277,1,0.004494318602739938,3.1042291743922434,ML Exit 0.9031,842.1751914105049
