return_pct,win_rate,max_drawdown,sharpe,sl_rate,ml_exit_rate,max_hold_rate,total_trades,sl_count,sl_level,max_hold_time,ml_exit_threshold,composite_score
-13.37322275833596,46.07843137254902,-32.460664795576974,-0.06876020588276832,1.4705882352941175,65.19607843137256,32.84313725490196,204,3,-0.05,48,0.6,-0.06618723134784454
-10.94616217475148,49.44444444444444,-31.620714177631235,-0.05259781179128264,1.6666666666666667,56.111111111111114,41.66666666666667,180,3,-0.05,48,0.65,-0.032742025894233404
-6.952799124398007,51.515151515151516,-29.966966159201846,-0.022096134796921425,1.8181818181818181,48.484848484848484,49.09090909090909,165,3,-0.05,48,0.7,0.01876670765971088
-5.24165566953905,50.641025641025635,-29.27960336176793,-0.010487040795524797,1.9230769230769231,42.30769230769231,55.12820512820513,156,3,-0.05,48,0.75,0.031884064199568275
-12.245639980438245,46.36871508379888,-29.125107482928946,-0.05284545765547939,2.793296089385475,74.30167597765363,22.3463687150838,179,5,-0.05,72,0.6,-0.027403986941131775
-5.2369119159465845,48.38709677419355,-27.822822391756567,0.0045307091213976965,3.225806451612903,68.38709677419355,27.741935483870968,155,5,-0.05,72,0.65,0.05724908862921445
2.539087237424792,51.449275362318836,-25.92006433940825,0.045715842041836076,2.898550724637681,58.69565217391305,37.68115942028986,138,4,-0.05,72,0.7,0.1375843823245035
5.665437715158368,51.5625,-22.914945456032314,0.06539005593216608,3.90625,50.0,45.3125,128,5,-0.05,72,0.75,0.17589843581332895
-4.62518122785521,47.42857142857143,-24.772732341544355,-0.012460613031879005,2.2857142857142856,80.0,17.142857142857142,175,4,-0.05,96,0.6,0.06501008141049353
9.330390322763142,52.054794520547944,-22.60820213056751,0.08561577683778508,2.73972602739726,76.71232876712328,19.863013698630137,146,4,-0.05,96,0.65,0.22660923598945962
19.749935800377642,58.01526717557252,-20.95781984325455,0.14337586646057962,3.0534351145038165,71.7557251908397,24.427480916030532,131,4,-0.05,96,0.7,0.3431006428786329
35.664783927448276,57.49999999999999,-17.686846383775695,0.24824384050903697,3.3333333333333335,65.83333333333333,30.0,120,4,-0.05,96,0.75,0.5046753725048796
-3.6455128108047576,43.558282208588956,-24.18398896772367,0.010036807074090713,2.4539877300613497,84.66257668711657,12.269938650306749,163,4,-0.05,120,0.6,0.07837599380531787
5.075364653172365,47.368421052631575,-22.88626792690723,0.06625816328503596,3.007518796992481,79.69924812030075,16.541353383458645,133,4,-0.05,120,0.65,0.1768099290422244
19.120033413526528,54.621848739495796,-20.51321424760154,0.14843101090102548,2.5210084033613445,75.63025210084034,21.008403361344538,119,3,-0.05,120,0.7,0.33655925763964006
32.69849954264099,55.55555555555556,-17.686846383775674,0.2363050674923971,2.7777777777777777,70.37037037037037,25.925925925925924,108,3,-0.05,120,0.75,0.4780031424775931
-13.753221068004478,45.812807881773395,-32.46066479557684,-0.07136289286456646,0.49261083743842365,65.51724137931035,33.497536945812804,203,1,-0.06,48,0.6,-0.07061094619300708
-10.46296642981084,49.162011173184354,-31.620714177631193,-0.04916359076441231,0.5586592178770949,56.424581005586596,42.45810055865922,179,1,-0.06,48,0.65,-0.02874115395195761
-6.447935856966924,51.21951219512195,-29.966966159201895,-0.01864854048839415,0.6097560975609756,48.78048780487805,50.0,164,1,-0.06,48,0.7,0.02282194079699697
-4.709147751686396,50.641025641025635,-29.199205938363697,-0.006852485793142955,0.641025641025641,42.30769230769231,56.41025641025641,156,1,-0.06,48,0.75,0.03742459611571015
-8.054738530008562,46.06741573033708,-28.7813212485572,-0.0220755116140246,1.1235955056179776,74.71910112359551,23.595505617977526,178,2,-0.06,72,0.6,0.01568072771159633
-8.175901719245267,49.01960784313725,-27.472719284488672,-0.022207826429798752,1.9607843137254901,69.28104575163398,28.104575163398692,153,3,-0.06,72,0.65,0.028073331865431594
0.3856558388944359,50.73529411764706,-25.465737261962175,0.04487974287516694,2.2058823529411766,59.55882352941176,37.5,136,3,-0.06,72,0.7,0.1271315744784563
2.4743607582234475,50.79365079365079,-21.946064774667892,0.05801225086992071,3.1746031746031744,50.79365079365079,45.23809523809524,126,4,-0.06,72,0.75,0.15792334087073556
0.15806585004989757,47.093023255813954,-24.77273234154434,0.002968686886850511,0.5813953488372093,81.3953488372093,17.441860465116278,172,1,-0.06,96,0.6,0.09829315312155153
6.176235850343073,51.388888888888886,-22.60820213056759,0.06046282726621127,1.3888888888888888,77.08333333333334,20.833333333333336,144,2,-0.06,96,0.65,0.19121722735800858
14.988505244639455,57.36434108527132,-20.95781984325457,0.10998031087505536,2.3255813953488373,72.09302325581395,24.8062015503876,129,3,-0.06,96,0.7,0.29416738066363696
30.55407765512913,56.779661016949156,-17.686846383775684,0.20653103917021437,2.5423728813559325,66.10169491525424,30.508474576271187,118,3,-0.06,96,0.75,0.4476597063420242
1.198558815458382,44.099378881987576,-24.183988967723728,0.03184208706354072,1.2422360248447204,85.71428571428571,12.422360248447205,161,2,-0.06,120,0.6,0.11950411342080916
3.180907649164237,47.72727272727273,-22.886267926907205,0.055482245557238595,2.272727272727273,80.3030303030303,16.666666666666664,132,3,-0.06,120,0.65,0.16161207345796957
16.512652523994127,54.23728813559322,-20.51321424760165,0.13386474869666107,1.694915254237288,76.27118644067797,21.1864406779661,118,2,-0.06,120,0.7,0.3126998707518008
30.624172221984807,55.140186915887845,-17.686846383775677,0.22272061887634448,1.8691588785046727,71.02803738317756,26.168224299065418,107,2,-0.06,120,0.75,0.457246055862117
