side,entry_timestamp,exit_timestamp,entry_price,exit_price,entry_prob,position_size_pct,pnl_gross,pnl_net,pnl_pct,exit_reason,hold_time,fees,candle_idx
LONG,2025-10-15 14:55:00,2025-10-15 18:05:00,111006.9,111008.0,0.6716221,0.35054833,0.9054148621798959,-90.46530790312974,-0.9900956607201056,ml_exit_long,38,91.37072276530964,7729
LONG,2025-10-15 19:20:00,2025-10-16 00:35:00,111402.9,110408.4,0.673446,0.35215542,-816.563040701134,-907.6253381319393,-9.92259312818606,emergency_stop_loss,63,91.06229743080527,7807
LONG,2025-10-16 01:05:00,2025-10-16 09:05:00,110872.6,110878.7,0.9396464,0.66225916,9.133424021449173,-156.87876042191127,-0.94500940719352,emergency_max_hold,96,166.01218444336044,7909
LONG,2025-10-16 09:10:00,2025-10-16 09:30:00,110788.2,109459.9,0.6669314,0.34645438,-1034.7185453103157,-1120.502928973404,-12.983549240803653,emergency_stop_loss,4,85.78438366308832,7914
LONG,2025-10-16 09:35:00,2025-10-16 15:45:00,109732.8,108709.0,0.69475526,0.37154827,-824.6676019333536,-912.6446850394317,-10.32527102197336,emergency_stop_loss,74,87.97708310607811,7989
LONG,2025-10-16 15:50:00,2025-10-16 16:15:00,108748.1,108011.0,0.861512,0.55739665,-864.3012054985884,-991.3837936364156,-7.77466043084906,emergency_stop_loss,5,127.08258813782717,7995
LONG,2025-10-16 16:20:00,2025-10-16 23:30:00,107989.1,108180.6,0.8330314,0.52179587,202.50935621628014,88.21069621506447,0.7724404592686073,ml_exit_long,86,114.29866000121567,8082
SHORT,2025-10-17 02:20:00,2025-10-17 06:25:00,108414.2,107775.0,0.70202416,0.37841624,490.25597587029915,407.3491804865234,4.898854578090344,ml_exit_short,49,82.90679538377576,8165
LONG,2025-10-17 06:30:00,2025-10-17 06:45:00,107647.3,106611.9,0.7705546,0.44902033,-966.6089581543201,-1066.6209641843448,-10.613639171628234,emergency_stop_loss,3,100.01200603002457,8169
LONG,2025-10-17 07:05:00,2025-10-17 08:00:00,106244.1,105091.9,0.67960334,0.3576432,-826.6963373744657,-902.5124704917059,-11.839415082814106,emergency_stop_loss,11,75.8161331172403,8184
LONG,2025-10-17 08:05:00,2025-10-17 08:15:00,105260.7,104688.4,0.9593958,0.69034755,-766.1403575112345,-906.6702181902128,-6.434258464935269,emergency_stop_loss,2,140.52986067897834,8187
LONG,2025-10-17 08:20:00,2025-10-17 10:15:00,104987.9,104169.2,0.79042846,0.47134706,-716.9304518629651,-808.5092317660718,-8.79414246784632,emergency_stop_loss,23,91.57877990310669,8211
LONG,2025-10-17 11:30:00,2025-10-17 12:30:00,106208.5,105418.1,0.7400295,0.41630757,-579.2512665123359,-656.797430529099,-8.438244584943789,emergency_stop_loss,12,77.5461640167631,8238
LONG,2025-10-17 12:35:00,2025-10-17 14:30:00,105606.0,104623.6,0.6887001,0.36592394,-614.079847368921,-679.7851408748405,-10.297850500918422,emergency_stop_loss,23,65.70529350591946,8262
LONG,2025-10-17 14:35:00,2025-10-17 22:35:00,104651.0,106838.6,0.84172606,0.5325089,1932.431660313101,1839.0212564762585,19.893313967377306,emergency_max_hold,96,93.41040383684245,8359
LONG,2025-10-17 22:40:00,2025-10-18 00:00:00,106848.7,106310.2,0.90024954,0.6081057,-588.4063710759801,-704.8632464813171,-6.0373167853235365,emergency_stop_loss,16,116.456875405337,8376
LONG,2025-10-18 00:05:00,2025-10-18 08:05:00,106318.0,106899.6,0.7894856,0.47027004,475.7757480122091,388.56480997114295,4.467646118249019,emergency_max_hold,96,87.21093804106613,8473
LONG,2025-10-18 08:10:00,2025-10-18 16:10:00,106914.2,106871.7,0.7599361,0.43741953,-32.833645180624444,-115.41447324203921,-1.3973162592059918,emergency_max_hold,96,82.58082806141476,8570
LONG,2025-10-18 16:15:00,2025-10-18 21:55:00,106769.4,107119.1,0.8965122,0.60310173,370.71843317861203,257.34638628853406,2.273645351570893,end_of_test,69,113.372046890078,8639
