entry_idx,entry_time,entry_price,exit_idx,exit_time,exit_price,side,entry_prob,position_size_pct,hold_time,exit_reason,pnl_pct,balance_before,balance_after
4939,2025-07-31 17:55:00,117711.0,4940,2025-07-31 18:00:00,117597.1,SHORT,0.94705147,0.72483253,1,ml_exit,-9.386843336949158e-05,881.8100821932376,881.7273080622926
4990,2025-07-31 22:10:00,116224.5,4991,2025-07-31 22:15:00,116116.0,SHORT,0.97053695,0.8214029,1,ml_exit,-0.00021836796055879152,881.7273080622926,881.5347670682621
4993,2025-07-31 22:25:00,116227.1,4995,2025-07-31 22:35:00,116053.5,SHORT,0.973518,0.83404493,2,ml_exit,0.0016468302678059685,881.5347670682621,882.9865052047934
4995,2025-07-31 22:35:00,116053.5,4999,2025-07-31 22:55:00,115949.7,SHORT,0.8133699,0.29571414,4,ml_exit,-0.00012489182019443672,882.9865052047934,882.8762274129513
5000,2025-07-31 23:00:00,116070.1,5007,2025-07-31 23:35:00,115748.2,SHORT,0.95562327,0.7594479,7,ml_exit,0.005386988713904562,882.8762274129513,887.6322716857994
5008,2025-07-31 23:40:00,115688.8,5010,2025-07-31 23:50:00,115538.0,SHORT,0.7533241,0.20114991,2,ml_exit,0.00024419355181013694,887.6322716857994,887.8490257629237
5055,2025-08-01 03:35:00,115854.8,5073,2025-08-01 05:05:00,115836.6,LONG,0.95068085,0.739399,18,ml_exit,-0.0034222142612005623,887.8490257629237,884.8106161651648
5057,2025-08-01 03:45:00,115729.2,5061,2025-08-01 04:05:00,115334.8,SHORT,0.8300833,0.33597663,4,ml_exit,0.0032360675227551027,884.8106161651648,887.6739230639258
5061,2025-08-01 04:05:00,115334.8,5089,2025-08-01 06:25:00,115194.5,SHORT,0.9041488,0.5631295,28,ml_exit,0.000487576697068795,887.6739230639258,888.1067321834074
5062,2025-08-01 04:10:00,115380.2,5089,2025-08-01 06:25:00,115194.5,SHORT,0.88620955,0.50162166,27,ml_exit,0.0012228765440842238,888.1067321834074,889.1927770748377
5072,2025-08-01 05:00:00,115750.4,5073,2025-08-01 05:05:00,115836.6,LONG,0.92196935,0.62788576,1,ml_exit,-0.000641182244868465,889.1927770748377,888.6226424539121
5073,2025-08-01 05:05:00,115836.6,5097,2025-08-01 07:05:00,114950.2,LONG,0.9423286,0.7060774,24,stop_loss,-0.024436373635811283,888.6226424539121,866.9079275416664
5085,2025-08-01 06:05:00,115540.5,5102,2025-08-01 07:30:00,114625.2,LONG,0.88125926,0.48532915,17,stop_loss,-0.01732022779336137,866.9079275416664,851.8928847607739
5090,2025-08-01 06:30:00,115168.1,5091,2025-08-01 06:35:00,115139.4,SHORT,0.9301519,0.6587852,1,ml_exit,-0.0019784612796065505,851.8928847607739,850.2074476739024
5091,2025-08-01 06:35:00,115139.4,5092,2025-08-01 06:40:00,115020.9,SHORT,0.9304152,0.6597915,1,ml_exit,7.702994502169272e-05,850.2074476739024,850.2729391068538
5095,2025-08-01 06:55:00,115100.4,5097,2025-08-01 07:05:00,114950.2,SHORT,0.85331416,0.39924663,2,ml_exit,0.00048699733872340363,850.2729391068538,850.6870197653873
5100,2025-08-01 07:20:00,114874.5,5101,2025-08-01 07:25:00,114790.4,SHORT,0.7955632,0.2583543,1,ml_exit,-0.00027684906909007363,850.6870197653873,850.4515078558783
5108,2025-08-01 08:00:00,114784.1,5120,2025-08-01 09:00:00,115054.9,LONG,0.8843847,0.4955806,12,ml_exit,0.002694396016709587,850.4515078558783,852.7429610110498
5115,2025-08-01 08:35:00,114428.5,5144,2025-08-01 11:00:00,114586.8,SHORT,0.9118686,0.59074646,29,ml_exit,-0.005631932483802328,852.7429610110498,847.9403702285979
5117,2025-08-01 08:45:00,114679.8,5120,2025-08-01 09:00:00,115054.9,LONG,0.8510353,0.39269078,3,ml_exit,0.003566961605697316,847.9403702285979,850.964940973124
5120,2025-08-01 09:00:00,115054.9,5123,2025-08-01 09:15:00,115105.3,LONG,0.9712517,0.82442635,3,ml_exit,-0.0018531397935814679,850.964940973124,849.3879839780641
5142,2025-08-01 10:50:00,114648.2,5144,2025-08-01 11:00:00,114586.8,SHORT,0.75243956,0.20072296,2,ml_exit,-0.0003729020240377172,849.3879839780641,849.0712454796453
5151,2025-08-01 11:35:00,115108.8,5153,2025-08-01 11:45:00,115273.1,LONG,0.9659352,0.8020552,2,ml_exit,0.0013710179160585005,849.0712454796453,850.235337369208
5153,2025-08-01 11:45:00,115273.1,5156,2025-08-01 12:00:00,115338.3,LONG,0.9751761,0.84111315,3,ml_exit,-0.0014614734184216537,850.235337369208,848.9927410242401
5156,2025-08-01 12:00:00,115338.3,5157,2025-08-01 12:05:00,115437.2,LONG,0.9840206,0.8792542,1,ml_exit,-0.0005012539521088891,848.9927410242401,848.56718005749
5159,2025-08-01 12:15:00,115252.7,5161,2025-08-01 12:25:00,115400.0,LONG,0.9688102,0.81411904,2,ml_exit,0.0009054995550317922,848.56718005749,849.3355572614466
5161,2025-08-01 12:25:00,115400.0,5162,2025-08-01 12:30:00,115582.3,LONG,0.98844004,0.8985862,1,ml_exit,0.0020837233167794664,849.3355572614466,851.1053375658822
5170,2025-08-01 13:10:00,115723.4,5177,2025-08-01 13:45:00,114436.6,LONG,0.76561767,0.21171051,7,stop_loss,-0.010263402146874958,851.1053375658822,842.3701012170918
5171,2025-08-01 13:15:00,115775.5,5177,2025-08-01 13:45:00,114436.6,LONG,0.8383496,0.35756436,6,stop_loss,-0.017970645396463415,842.3701012170918,827.2321668355364
5172,2025-08-01 13:20:00,115693.0,5177,2025-08-01 13:45:00,114436.6,LONG,0.83668876,0.35314238,5,stop_loss,-0.016752757334724963,827.2321668355364,813.373747085062
5185,2025-08-01 14:25:00,115699.9,5195,2025-08-01 15:15:00,114825.9,LONG,0.93437034,0.6749937,10,stop_loss,-0.023095653195301952,813.373747085062,794.5883491042221
5186,2025-08-01 14:30:00,115741.4,5195,2025-08-01 15:15:00,114825.9,LONG,0.94789755,0.7282164,9,stop_loss,-0.025953268573724014,794.5883491042221,773.9661842743682
5188,2025-08-01 14:40:00,115351.2,5205,2025-08-01 16:05:00,115630.0,LONG,0.9779258,0.8528921,17,ml_exit,0.004834078549925453,773.9661842743682,777.7075976041366
5206,2025-08-01 16:10:00,115589.2,5216,2025-08-01 17:00:00,114663.0,LONG,0.964361,0.79548377,10,stop_loss,-0.02867833320979567,777.7075976041366,755.4042399802555
5210,2025-08-01 16:30:00,115372.5,5219,2025-08-01 17:15:00,114482.7,LONG,0.8046698,0.27669597,9,stop_loss,-0.009642754611660285,755.4042399802555,748.1200622615181
5212,2025-08-01 16:40:00,115367.0,5219,2025-08-01 17:15:00,114482.7,LONG,0.7704284,0.21751876,7,stop_loss,-0.00753929036921728,748.1200622615181,742.4797678810917
5252,2025-08-01 20:00:00,113360.4,5258,2025-08-01 20:30:00,113546.1,LONG,0.86877984,0.44562092,6,ml_exit,0.0011374709126203255,742.4797678810917,743.3243170202655
5253,2025-08-01 20:05:00,113305.2,5258,2025-08-01 20:30:00,113546.1,LONG,0.8756712,0.4673037,5,ml_exit,0.0021049526865556164,743.3243170202655,744.8889795383594
5305,2025-08-02 00:25:00,113511.8,5425,2025-08-02 10:25:00,113601.4,LONG,0.97033453,0.8205476,120,max_hold,-0.0006914089862249955,744.8889795383594,744.3739566041667
5308,2025-08-02 00:40:00,113587.5,5428,2025-08-02 10:40:00,113387.6,LONG,0.9799774,0.8617273,120,max_hold,-0.009513044520364607,744.3739566041667,737.2926940151913
5309,2025-08-02 00:45:00,113687.9,5429,2025-08-02 10:45:00,113456.2,LONG,0.9804397,0.8637236,120,max_hold,-0.010496092270819237,737.2926940151913,729.5540018682069
5310,2025-08-02 00:50:00,113790.2,5430,2025-08-02 10:50:00,113577.3,LONG,0.9863695,0.8895065,120,max_hold,-0.010215047079323043,729.5540018682069,722.1015733922146
5313,2025-08-02 01:05:00,113685.1,5433,2025-08-02 11:05:00,113507.7,LONG,0.9837187,0.87794024,120,max_hold,-0.00899169097210309,722.1015733922146,715.6086591938024
5315,2025-08-02 01:15:00,113589.2,5435,2025-08-02 11:15:00,113553.2,LONG,0.8874052,0.50560194,120,max_hold,-0.0026633725777763084,715.6086591938024,713.7027267144864
5332,2025-08-02 02:40:00,113624.7,5452,2025-08-02 12:40:00,113535.1,LONG,0.84723365,0.3819182,120,max_hold,-0.002732335838084718,713.7027267144864,711.7526511765457
5337,2025-08-02 03:05:00,113838.3,5457,2025-08-02 13:05:00,113492.0,LONG,0.9674575,0.808433,120,max_hold,-0.013070855224260575,711.7526511765457,702.4494353175334
5340,2025-08-02 03:20:00,113746.8,5460,2025-08-02 13:20:00,113439.7,LONG,0.98081136,0.86532986,120,max_hold,-0.012806384116864238,702.4494353175334,693.4535980261826
5347,2025-08-02 03:55:00,113836.0,5467,2025-08-02 13:55:00,113424.0,LONG,0.9742588,0.8371995,120,max_hold,-0.015468907589520173,693.4535980261826,682.7266284006953
5361,2025-08-02 05:05:00,113927.6,5476,2025-08-02 14:40:00,112967.0,LONG,0.8622267,0.42557746,115,stop_loss,-0.01605562580289807,682.7266284006953,671.7650251294194
5373,2025-08-02 06:05:00,113800.3,5377,2025-08-02 06:25:00,113517.7,SHORT,0.7565065,0.203149,4,ml_exit,0.001205321646055091,671.7650251294194,672.5747180552706
5384,2025-08-02 07:00:00,113731.7,5491,2025-08-02 15:55:00,112805.6,LONG,0.899604,0.5471892,107,stop_loss,-0.020011470898177945,672.5747180552706,659.1155086580574
5393,2025-08-02 07:45:00,113941.5,5475,2025-08-02 14:35:00,113074.9,LONG,0.95426667,0.7539206,82,stop_loss,-0.025951929733692394,659.1155086580574,642.0101892909765
5402,2025-08-02 08:30:00,113703.8,5428,2025-08-02 10:40:00,113387.6,SHORT,0.8029813,0.2731704,26,ml_exit,0.0019459673396581072,642.0101892909765,643.2595201510645
5415,2025-08-02 09:35:00,113544.1,5428,2025-08-02 10:40:00,113387.6,SHORT,0.85844034,0.41425824,13,ml_exit,0.0006268871954647085,643.2595201510645,643.662771307608
5426,2025-08-02 10:30:00,113575.5,5514,2025-08-02 17:50:00,112605.6,LONG,0.8676791,0.4422146,88,stop_loss,-0.01687436793035856,643.662771307608,632.8013688814891
5430,2025-08-02 10:50:00,113577.3,5514,2025-08-02 17:50:00,112605.6,LONG,0.91630626,0.6069248,84,stop_loss,-0.02319765228242751,632.8013688814891,618.1218627623322
5434,2025-08-02 11:10:00,113453.1,5518,2025-08-02 18:10:00,112442.1,LONG,0.8155755,0.30075428,84,stop_loss,-0.011923308618112315,618.1218627623322,610.7518050290145
5437,2025-08-02 11:25:00,113815.9,5489,2025-08-02 15:45:00,112940.2,LONG,0.9346468,0.67606235,52,stop_loss,-0.02351075518511042,610.7518050290145,596.392568862113
5444,2025-08-02 12:00:00,113660.5,5491,2025-08-02 15:55:00,112805.6,LONG,0.77504736,0.2237845,47,stop_loss,-0.00762793875918105,596.392568862113,591.8433228704021
5445,2025-08-02 12:05:00,113685.5,5491,2025-08-02 15:55:00,112805.6,LONG,0.8975159,0.5399456,46,stop_loss,-0.018876008685374486,591.8433228704021,580.6716831675194
5483,2025-08-02 15:15:00,113234.6,5521,2025-08-02 18:25:00,112341.6,LONG,0.9833965,0.87653875,38,stop_loss,-0.031156682569537995,580.6716831675194,562.5798798579497
5486,2025-08-02 15:30:00,113005.8,5530,2025-08-02 19:10:00,112015.6,LONG,0.9400737,0.69720376,44,stop_loss,-0.027225477868059393,562.5798798579497,547.2633737898616
5497,2025-08-02 16:25:00,112885.2,5530,2025-08-02 19:10:00,112015.6,LONG,0.9837617,0.8781275,33,stop_loss,-0.03057078474452789,547.2633737898616,530.5331029911677
5500,2025-08-02 16:40:00,113077.3,5528,2025-08-02 19:00:00,112209.8,LONG,0.9869826,0.89219093,28,stop_loss,-0.030947402401321596,530.5331029911677,514.1144815656781
5501,2025-08-02 16:45:00,113028.8,5529,2025-08-02 19:05:00,112159.2,LONG,0.9967428,0.93539035,28,stop_loss,-0.03252769206783646,514.1144815656781,497.3915240216944
5538,2025-08-02 19:50:00,112333.3,5545,2025-08-02 20:25:00,112386.5,LONG,0.9381794,0.6897893,7,ml_exit,-0.0014524461519299144,497.3915240216944,496.66908961662654
5551,2025-08-02 20:55:00,112754.4,5671,2025-08-03 06:55:00,113514.4,LONG,0.98595595,0.8876978,120,max_hold,0.020382654884162427,496.66908961662654,506.7925242619134
5552,2025-08-02 21:00:00,112776.5,5672,2025-08-03 07:00:00,113643.8,LONG,0.9896808,0.90404624,120,max_hold,0.024193839363935994,506.7925242619134,519.0537811847498
5561,2025-08-02 21:45:00,112934.6,5681,2025-08-03 07:45:00,113623.0,LONG,0.98120016,0.86701167,120,max_hold,0.017671651215864392,519.0537811847498,528.2263185681223
5563,2025-08-02 21:55:00,112811.7,5683,2025-08-03 07:55:00,113645.0,LONG,0.9708735,0.8228258,120,max_hold,0.021020385447188296,528.2263185681223,539.3298393877735
5564,2025-08-02 22:00:00,112960.3,5684,2025-08-03 08:00:00,113689.1,LONG,0.9587456,0.77223873,120,max_hold,0.016840439292887012,539.3298393877735,548.4123908068258
5567,2025-08-02 22:15:00,112632.9,5687,2025-08-03 08:15:00,113746.1,LONG,0.8120157,0.29266247,120,max_hold,0.010399392732334206,548.4123908068258,554.1155466381043
5599,2025-08-03 00:55:00,112919.9,5719,2025-08-03 10:55:00,113849.8,LONG,0.9774654,0.85091496,120,max_hold,0.024625618164418994,554.1155466381043,567.7609845085826
5600,2025-08-03 01:00:00,112840.0,5720,2025-08-03 11:00:00,113918.0,LONG,0.9899394,0.9051858,120,max_hold,0.030969484039335037,567.7609845085826,585.3442492564783
5601,2025-08-03 01:05:00,112940.3,5721,2025-08-03 11:05:00,113984.7,LONG,0.9845137,0.88140225,120,max_hold,0.02907697887069904,585.3442492564783,602.3642916241942
5606,2025-08-03 01:30:00,113135.1,5726,2025-08-03 11:30:00,113938.1,LONG,0.78582895,0.24069138,120,max_hold,0.00587066379599142,602.3642916241942,605.9005698630303
5653,2025-08-03 05:25:00,113546.7,5773,2025-08-03 15:25:00,113788.3,LONG,0.941888,0.7043394,120,max_hold,0.003177300003378559,605.9005698630303,607.8256977457032
5658,2025-08-03 05:50:00,113510.7,5778,2025-08-03 15:50:00,113873.3,LONG,0.9354721,0.67925763,120,max_hold,0.005962285772201116,607.8256977457032,611.4497282553507
5664,2025-08-03 06:20:00,113548.9,5784,2025-08-03 16:20:00,113796.5,LONG,0.96698505,0.8064513,120,max_hold,0.0038082513042168704,611.4497282553507,613.7782824804422
5672,2025-08-03 07:00:00,113643.8,5792,2025-08-03 17:00:00,113977.2,LONG,0.9202734,0.62157184,120,max_hold,0.004807803517092772,613.7782824804422,616.7292078656668
5673,2025-08-03 07:05:00,113585.3,5793,2025-08-03 17:05:00,114038.1,LONG,0.91976863,0.6196985,120,max_hold,0.00740274838628818,616.7292078656668,621.2946990139711
5674,2025-08-03 07:10:00,113632.2,5794,2025-08-03 17:10:00,114077.2,LONG,0.90936595,0.5817197,120,max_hold,0.0067855124182435245,621.2946990139711,625.5105019095193
5676,2025-08-03 07:20:00,113586.5,5796,2025-08-03 17:20:00,113981.8,LONG,0.9410411,0.7010043,120,max_hold,0.006954431461111377,625.5105019095193,629.8605718232545
5678,2025-08-03 07:30:00,113623.7,5798,2025-08-03 17:30:00,114024.7,LONG,0.92954034,0.6564511,120,max_hold,0.006641166939422927,629.8605718232545,634.0435810292931
5679,2025-08-03 07:35:00,113630.1,5799,2025-08-03 17:35:00,114047.8,LONG,0.9395579,0.69518113,120,max_hold,0.007441114884010712,634.0435810292931,638.7615721572016
5681,2025-08-03 07:45:00,113623.0,5801,2025-08-03 17:45:00,113940.1,LONG,0.89355123,0.5263335,120,max_hold,0.0037702494668318304,638.7615721572016,641.16986263406
5683,2025-08-03 07:55:00,113645.0,5803,2025-08-03 17:55:00,114068.9,LONG,0.9260206,0.6430947,120,max_hold,0.007022688261679644,641.16986263406,645.672598702123
5685,2025-08-03 08:05:00,113731.1,5805,2025-08-03 18:05:00,114059.0,LONG,0.7957832,0.25877744,120,max_hold,0.0019492321654400416,645.672598702123,646.9311644998564
5689,2025-08-03 08:25:00,113626.2,5809,2025-08-03 18:25:00,114267.5,LONG,0.79867095,0.26442522,120,ml_exit,0.004911904460536804,646.9311644998564,650.1088285724236
5710,2025-08-03 10:10:00,113701.0,5809,2025-08-03 18:25:00,114267.5,LONG,0.903461,0.5607017,99,ml_exit,0.008931678056534489,650.1088285724236,655.9153913309433
5711,2025-08-03 10:15:00,113714.8,5809,2025-08-03 18:25:00,114267.5,LONG,0.8842383,0.49509776,98,ml_exit,0.007645111721836442,655.9153913309433,660.9299377777404
5714,2025-08-03 10:30:00,113748.3,5809,2025-08-03 18:25:00,114267.5,LONG,0.7943913,0.2561174,95,ml_exit,0.0036516848744673172,660.9299377777404,663.343445634606
5716,2025-08-03 10:40:00,113755.9,5809,2025-08-03 18:25:00,114267.5,LONG,0.8466067,0.38016146,93,ml_exit,0.005318229492625263,663.343445634606,666.8712583109196
5745,2025-08-03 13:05:00,113987.6,5809,2025-08-03 18:25:00,114267.5,LONG,0.8838647,0.49386668,64,ml_exit,0.0028753515820802594,666.8712583109196,668.7887476385478
5774,2025-08-03 15:30:00,113642.1,5809,2025-08-03 18:25:00,114267.5,LONG,0.9657052,0.80109376,35,ml_exit,0.01443007684171616,668.7887476385478,678.4394206578471
5775,2025-08-03 15:35:00,113810.9,5809,2025-08-03 18:25:00,114267.5,LONG,0.9493881,0.7341953,34,ml_exit,0.008845344105619097,678.4394206578471,684.4404507883826
5776,2025-08-03 15:40:00,113886.2,5809,2025-08-03 18:25:00,114267.5,LONG,0.9612973,0.7827631,33,ml_exit,0.0073519587573661165,684.4404507883826,689.4724287544518
5779,2025-08-03 15:55:00,113896.6,5809,2025-08-03 18:25:00,114267.5,LONG,0.9624637,0.7875953,30,ml_exit,0.007108716598894862,689.4724287544518,694.3736928532189
5780,2025-08-03 16:00:00,113849.7,5809,2025-08-03 18:25:00,114267.5,LONG,0.95176464,0.7437745,29,ml_exit,0.007942769261701099,694.3736928532189,699.8889428769473
5782,2025-08-03 16:10:00,113737.4,5809,2025-08-03 18:25:00,114267.5,LONG,0.9139891,0.59845,27,ml_exit,0.00876307002180452,699.8889428769473,706.0221186908648
5789,2025-08-03 16:45:00,113949.3,5809,2025-08-03 18:25:00,114267.5,LONG,0.94631857,0.7219072,20,ml_exit,0.00517598793899329,706.0221186908648,709.6764806618712
5790,2025-08-03 16:50:00,113868.8,5809,2025-08-03 18:25:00,114267.5,LONG,0.9503686,0.7381405,19,ml_exit,0.007385533212196582,709.6764806618712,714.9178198797142
5793,2025-08-03 17:05:00,114038.1,5809,2025-08-03 18:25:00,114267.5,LONG,0.91636163,0.607128,16,ml_exit,0.002456703238779436,714.9178198797142,716.6741608032738
5794,2025-08-03 17:10:00,114077.2,5809,2025-08-03 18:25:00,114267.5,LONG,0.9401849,0.69764,15,ml_exit,0.001864564499381424,716.6741608032738,718.0104460011315
5795,2025-08-03 17:15:00,113999.9,5809,2025-08-03 18:25:00,114267.5,LONG,0.9334961,0.6716193,14,ml_exit,0.0036196800537153678,718.0104460011315,720.609414090881
5805,2025-08-03 18:05:00,114059.0,5809,2025-08-03 18:25:00,114267.5,LONG,0.9403691,0.6983633,4,ml_exit,0.0023129828880181025,720.609414090881,722.276171334618
5810,2025-08-03 18:30:00,114148.5,5812,2025-08-03 18:40:00,114276.9,LONG,0.84696645,0.38116884,2,ml_exit,0.0001903565182638268,722.276171334618,722.4136613118181
5811,2025-08-03 18:35:00,114147.5,5812,2025-08-03 18:40:00,114276.9,LONG,0.8532796,0.39914665,1,ml_exit,0.0002133374527553161,722.4136613118181,722.567779202158
5842,2025-08-03 21:10:00,114471.2,5884,2025-08-04 00:40:00,114556.3,LONG,0.86073333,0.42108983,42,ml_exit,-0.00043217555355664397,722.567779202158,722.2555030721992
5846,2025-08-03 21:30:00,114377.2,5884,2025-08-04 00:40:00,114556.3,LONG,0.885851,0.5004316,38,ml_exit,0.0011327199540252142,722.2555030721992,723.0736162924336
5856,2025-08-03 22:20:00,114042.2,5939,2025-08-04 05:15:00,114210.6,SHORT,0.88952845,0.5127126,83,ml_exit,-0.00507923116543252,723.0736162924336,719.4009582456591
5868,2025-08-03 23:20:00,114345.5,5884,2025-08-04 00:40:00,114556.3,LONG,0.8803526,0.482378,16,ml_exit,0.0016276120836565924,719.4009582456591,720.5718639382939
5877,2025-08-04 00:05:00,114098.7,5939,2025-08-04 05:15:00,114210.6,SHORT,0.7723953,0.22010884,62,ml_exit,-0.0017439045666773874,720.5718639382939,719.3152553741527
5880,2025-08-04 00:20:00,114259.8,5884,2025-08-04 00:40:00,114556.3,LONG,0.95122284,0.7415857,4,ml_exit,0.004731208042181089,719.3152553741527,722.7184854952425
5881,2025-08-04 00:25:00,114305.3,5884,2025-08-04 00:40:00,114556.3,LONG,0.96849805,0.8128054,3,ml_exit,0.003888050414195016,722.7184854952425,725.5284514021187
5882,2025-08-04 00:30:00,114294.6,5884,2025-08-04 00:40:00,114556.3,LONG,0.94435495,0.7140965,2,ml_exit,0.0036838723173698504,725.5284514021187,728.2012055797031
5883,2025-08-04 00:35:00,114393.9,5884,2025-08-04 00:40:00,114556.3,LONG,0.95758355,0.767467,1,ml_exit,0.001288288924568992,728.2012055797031,729.1393391277093
5946,2025-08-04 05:50:00,114321.1,6040,2025-08-04 13:40:00,114739.1,LONG,0.9237615,0.6345918,94,ml_exit,0.006742837330832552,729.1393391277093,734.0558070829582
5950,2025-08-04 06:10:00,114212.1,6040,2025-08-04 13:40:00,114739.1,LONG,0.9567393,0.7640087,90,ml_exit,0.01104518863429075,734.0558070829582,742.163591940286
5952,2025-08-04 06:20:00,114120.0,6040,2025-08-04 13:40:00,114739.1,LONG,0.9422482,0.7057603,88,ml_exit,0.012491932575342635,742.163591940286,751.4346494906781
5956,2025-08-04 06:40:00,114343.1,6040,2025-08-04 13:40:00,114739.1,LONG,0.9694482,0.81680703,84,ml_exit,0.008048035655059961,751.4346494906781,757.4822223422266
5958,2025-08-04 06:50:00,114375.3,6040,2025-08-04 13:40:00,114739.1,LONG,0.96610516,0.80276626,82,ml_exit,0.007002551580275046,757.4822223422266,762.7865306753193
5960,2025-08-04 07:00:00,114425.0,6040,2025-08-04 13:40:00,114739.1,LONG,0.9573559,0.7665339,80,ml_exit,0.0053504971369715115,762.7865306753193,766.8678178238181
5962,2025-08-04 07:10:00,114465.7,6040,2025-08-04 13:40:00,114739.1,LONG,0.9396809,0.69566303,78,ml_exit,0.0038636802986482073,766.8678178238181,769.8307499032113
5965,2025-08-04 07:25:00,114460.8,6040,2025-08-04 13:40:00,114739.1,LONG,0.92612165,0.64347625,75,ml_exit,0.00368428784899297,769.8307499032113,772.6670279808609
5971,2025-08-04 07:55:00,114607.7,6040,2025-08-04 13:40:00,114739.1,LONG,0.8756407,0.4672063,69,ml_exit,0.0002738199384447221,772.6670279808609,772.8785996189009
5973,2025-08-04 08:05:00,114660.8,6040,2025-08-04 13:40:00,114739.1,LONG,0.89465296,0.53009754,67,ml_exit,-0.0006724101274333002,772.8785996189009,772.3589082212407
5978,2025-08-04 08:30:00,114375.7,6007,2025-08-04 10:55:00,114203.4,SHORT,0.89378655,0.5271362,29,ml_exit,0.0010678490544239598,772.3589082212407,773.1836709510607
6012,2025-08-04 11:20:00,114284.9,6040,2025-08-04 13:40:00,114739.1,LONG,0.95529765,0.7581195,28,ml_exit,0.009019433841252606,773.1836709510607,780.1573499183406
6015,2025-08-04 11:35:00,114336.0,6040,2025-08-04 13:40:00,114739.1,LONG,0.96476173,0.79715437,25,ml_exit,0.00805308856786131,780.1573499183406,786.440026154101
6018,2025-08-04 11:50:00,114369.9,6040,2025-08-04 13:40:00,114739.1,LONG,0.9588773,0.7727805,22,ml_exit,0.006887396998229784,786.440026154101,791.8565508295226
6019,2025-08-04 11:55:00,114453.3,6040,2025-08-04 13:40:00,114739.1,LONG,0.95962554,0.77586085,21,ml_exit,0.004646128879765476,791.8565508295226,795.535618418963
6020,2025-08-04 12:00:00,114402.2,6040,2025-08-04 13:40:00,114739.1,LONG,0.960864,0.78097165,20,ml_exit,0.006075564042164049,795.535618418963,800.3689460164901
6021,2025-08-04 12:05:00,114461.8,6040,2025-08-04 13:40:00,114739.1,LONG,0.96200925,0.7857111,19,ml_exit,0.004471143484149008,800.3689460164901,803.9475104143869
6028,2025-08-04 12:40:00,114326.9,6040,2025-08-04 13:40:00,114739.1,LONG,0.88190776,0.4874463,12,ml_exit,0.005080069271117371,803.9475104143869,808.0316194576343
6032,2025-08-04 13:00:00,114356.8,6040,2025-08-04 13:40:00,114739.1,LONG,0.8213448,0.31433907,8,ml_exit,0.0029460431458737772,808.0316194576343,810.4121154717867
6039,2025-08-04 13:35:00,114442.6,6040,2025-08-04 13:40:00,114739.1,LONG,0.76574975,0.21185938,1,ml_exit,0.0013481192151010503,810.4121154717867,811.504647616805
6041,2025-08-04 13:45:00,114595.9,6043,2025-08-04 13:55:00,114861.7,LONG,0.9808404,0.8654554,2,ml_exit,0.004567716757313271,811.504647616805,815.2113709943618
6042,2025-08-04 13:50:00,114593.7,6043,2025-08-04 13:55:00,114861.7,LONG,0.9824216,0.8723044,1,ml_exit,0.0046710067796185886,815.2113709943618,819.0192288350986
6069,2025-08-04 16:05:00,115018.5,6077,2025-08-04 16:45:00,115276.9,LONG,0.86954296,0.44799173,8,ml_exit,0.002233857198987901,819.0192288350986,820.8488008355414
6070,2025-08-04 16:10:00,114961.4,6077,2025-08-04 16:45:00,115276.9,LONG,0.8976442,0.54038936,7,ml_exit,0.0037706195473689425,820.8488008355414,823.9439093694062
6072,2025-08-04 16:20:00,114924.6,6077,2025-08-04 16:45:00,115276.9,LONG,0.8976531,0.54042006,5,ml_exit,0.004464924892184117,823.9439093694062,827.6227570401132
6077,2025-08-04 16:45:00,115276.9,6078,2025-08-04 16:50:00,115375.2,LONG,0.84992296,0.38951743,1,ml_exit,-0.0002294578843737211,827.6227570401132,827.4328524732233
6079,2025-08-04 16:55:00,115252.0,6080,2025-08-04 17:00:00,115327.0,LONG,0.8573759,0.41111135,1,ml_exit,-0.0005743259728085191,827.4328524732233,826.9576362952929
6110,2025-08-04 19:30:00,114758.5,6112,2025-08-04 19:40:00,114743.0,SHORT,0.8675838,0.44192046,2,ml_exit,-0.0015289276840146453,826.9576362952929,825.6932778716537
6122,2025-08-04 20:30:00,114942.1,6135,2025-08-04 21:35:00,115132.6,LONG,0.9517342,0.7436514,13,ml_exit,0.0019553753538938123,825.6932778716537,827.3078181570797
6123,2025-08-04 20:35:00,114926.8,6135,2025-08-04 21:35:00,115132.6,LONG,0.9700788,0.81946766,12,ml_exit,0.0025918288476786183,827.3078181570797,829.4520584260894
6127,2025-08-04 20:55:00,114760.5,6135,2025-08-04 21:35:00,115132.6,LONG,0.8541837,0.4017673,8,ml_exit,0.0036036998642350235,829.4520584260894,832.441154696429
6132,2025-08-04 21:20:00,114888.7,6135,2025-08-04 21:35:00,115132.6,LONG,0.9555702,0.7592314,3,ml_exit,0.0034102371578782855,832.441154696429,835.2799764539218
6134,2025-08-04 21:30:00,115030.4,6135,2025-08-04 21:35:00,115132.6,LONG,0.94816786,0.729299,1,ml_exit,-0.00032538174267299273,835.2799764539218,835.0081915995634
6136,2025-08-04 21:40:00,115215.4,6204,2025-08-05 03:20:00,114240.1,LONG,0.96904606,0.8151123,68,stop_loss,-0.03086019778575589,835.0081915995634,809.2396736540745
6140,2025-08-04 22:00:00,115163.3,6204,2025-08-05 03:20:00,114240.1,LONG,0.9678735,0.8101799,64,stop_loss,-0.029219762314749338,809.2396736540745,785.5938827342371
