start_idx,end_idx,regime,xgb_return,bh_return,difference,num_trades,win_rate,sharpe,max_dd
15420,15480,Sideways,0.0,-0.2768165273134634,0.2768165273134634,0,0.0,0.0,0.0
15480,15540,Sideways,0.0,0.4894999571086046,-0.4894999571086046,0,0.0,0.0,0.0
15540,15600,Sideways,0.0,0.21484810144376665,-0.21484810144376665,0,0.0,0.0,0.0
15600,15660,Sideways,0.0,0.26028045574057335,-0.26028045574057335,0,0.0,0.0,0.0
15660,15720,Sideways,0.0,1.4495517437038976,-1.4495517437038976,0,0.0,0.0,0.0
15720,15780,Sideways,0.0,0.6050654417598506,-0.6050654417598506,0,0.0,0.0,0.0
15780,15840,Sideways,0.0,-0.12443776503912626,0.12443776503912626,0,0.0,0.0,0.0
15840,15900,Sideways,0.0,1.0940890320576129,-1.0940890320576129,0,0.0,0.0,0.0
15900,15960,Sideways,0.0,-0.30903416436449205,0.30903416436449205,0,0.0,0.0,0.0
15960,16020,Sideways,0.0,0.022688542760528008,-0.022688542760528008,0,0.0,0.0,0.0
16020,16080,Sideways,0.0,1.0238709388954033,-1.0238709388954033,0,0.0,0.0,0.0
16080,16140,Sideways,0.0,0.3013211832963637,-0.3013211832963637,0,0.0,0.0,0.0
16140,16200,Sideways,0.0,-0.7283510306420972,0.7283510306420972,0,0.0,0.0,0.0
16200,16260,Sideways,0.0,-0.4020377665806456,0.4020377665806456,0,0.0,0.0,0.0
16260,16320,Sideways,0.0,0.2034582324960409,-0.2034582324960409,0,0.0,0.0,0.0
16320,16380,Sideways,0.0,1.8657631429129484,-1.8657631429129484,0,0.0,0.0,0.0
16380,16440,Sideways,0.0,-0.5639412351294351,0.5639412351294351,0,0.0,0.0,0.0
16440,16500,Sideways,0.0,-0.5832863348095475,0.5832863348095475,0,0.0,0.0,0.0
16500,16560,Sideways,0.0,0.35260080618688877,-0.35260080618688877,0,0.0,0.0,0.0
16560,16620,Sideways,0.0,-0.1288217852352745,0.1288217852352745,0,0.0,0.0,0.0
16620,16680,Sideways,0.0,-0.5974422630812243,0.5974422630812243,0,0.0,0.0,0.0
16680,16740,Sideways,0.0,0.3590367973907807,-0.3590367973907807,0,0.0,0.0,0.0
16740,16800,Sideways,0.0,1.198676282730606,-1.198676282730606,0,0.0,0.0,0.0
16800,16860,Sideways,0.0,0.42377923338106305,-0.42377923338106305,0,0.0,0.0,0.0
16860,16920,Sideways,0.0,-1.0315549662739918,1.0315549662739918,0,0.0,0.0,0.0
16920,16980,Sideways,0.0,-0.46427514742475134,0.46427514742475134,0,0.0,0.0,0.0
16980,17040,Sideways,0.0,0.3235283478487524,-0.3235283478487524,0,0.0,0.0,0.0
17040,17100,Sideways,0.0,-0.23370271598858938,0.23370271598858938,0,0.0,0.0,0.0
17100,17160,Sideways,0.0,0.38380673808052623,-0.38380673808052623,0,0.0,0.0,0.0
17160,17220,Sideways,0.0,0.43378948736139056,-0.43378948736139056,0,0.0,0.0,0.0
