timestamp,open,high,low,close,volume
2025-10-26 06:55:00,111542.8,111599.9,111534.0,111573.2,7.2376
2025-10-26 07:00:00,111573.2,111600.0,111535.0,111600.0,18.6389
2025-10-26 07:05:00,111600.0,111663.4,111585.0,111648.4,13.9522
2025-10-26 07:10:00,111648.6,111652.3,111602.0,111636.4,10.0279
2025-10-26 07:15:00,111630.1,111650.0,111608.0,111615.0,10.6065
2025-10-26 07:20:00,111615.2,111636.0,111595.0,111600.0,4.4904
2025-10-26 07:25:00,111600.0,111608.0,111585.0,111599.0,4.1321
2025-10-26 07:30:00,111599.0,111629.5,111598.0,111604.1,16.1352
2025-10-26 07:35:00,111604.1,111655.5,111603.9,111634.0,11.493
2025-10-26 07:40:00,111633.8,111650.2,111615.6,111618.1,8.6992
2025-10-26 07:45:00,111617.9,111675.6,111617.9,111660.7,9.8947
2025-10-26 07:50:00,111660.7,111675.5,111636.0,111648.3,17.3174
2025-10-26 07:55:00,111648.3,111675.5,111640.0,111675.5,7.1077
2025-10-26 08:00:00,111675.5,111750.0,111675.3,111739.4,27.8749
2025-10-26 08:05:00,111739.2,111785.9,111739.2,111750.8,27.9681
2025-10-26 08:10:00,111750.8,111757.7,111747.5,111754.6,7.2267
2025-10-26 08:15:00,111754.6,111757.7,111673.2,111700.0,19.1812
2025-10-26 08:20:00,111699.8,111750.0,111699.8,111730.4,11.3758
2025-10-26 08:25:00,111730.4,111750.0,111712.0,111749.8,23.1044
2025-10-26 08:30:00,111749.8,111757.7,111720.2,111747.7,9.1279
2025-10-26 08:35:00,111747.9,111776.8,111706.0,111763.2,12.2802
2025-10-26 08:40:00,111763.2,111800.0,111720.2,111793.8,19.1113
2025-10-26 08:45:00,111793.8,111800.0,111752.7,111786.2,16.7556
2025-10-26 08:50:00,111786.2,111800.0,111766.0,111772.9,13.5771
2025-10-26 08:55:00,111772.9,111773.4,111714.7,111727.0,15.2518
2025-10-26 09:00:00,111727.0,111727.0,111666.4,111693.3,31.0906
2025-10-26 09:05:00,111693.1,111717.6,111680.0,111686.7,12.6167
2025-10-26 09:10:00,111686.5,111700.0,111661.1,111661.1,14.7633
2025-10-26 09:15:00,111661.3,111766.6,111661.1,111766.4,15.3694
2025-10-26 09:20:00,111766.4,112371.1,111735.0,112298.7,311.8514
2025-10-26 09:25:00,112298.7,112712.8,112209.7,112634.7,321.7463
2025-10-26 09:30:00,112634.7,112750.0,112378.9,112403.3,187.7279
2025-10-26 09:35:00,112403.3,112502.0,112300.2,112300.4,116.7468
2025-10-26 09:40:00,112300.0,112403.8,112160.0,112279.6,85.9341
2025-10-26 09:45:00,112279.8,112534.0,112171.0,112363.3,86.5264
2025-10-26 09:50:00,112363.3,112428.6,112283.6,112369.0,44.6024
2025-10-26 09:55:00,112369.0,112500.0,112366.4,112480.0,29.7307
2025-10-26 10:00:00,112480.0,112520.0,112338.8,112348.7,61.9804
2025-10-26 10:05:00,112348.7,112388.7,112278.0,112278.2,29.4459
2025-10-26 10:10:00,112278.0,112350.0,112264.2,112341.9,57.1252
2025-10-26 10:15:00,112342.1,112370.3,112263.6,112331.3,31.3159
2025-10-26 10:20:00,112331.1,112360.0,112271.0,112295.6,24.3478
2025-10-26 10:25:00,112295.8,112350.0,112270.0,112280.4,9.8087
2025-10-26 10:30:00,112280.6,112301.5,112167.0,112167.0,26.2864
2025-10-26 10:35:00,112167.0,112414.2,112141.8,112400.0,94.5306
2025-10-26 10:40:00,112399.8,112410.8,112348.9,112367.9,26.5606
2025-10-26 10:45:00,112367.9,112459.2,112353.3,112459.2,79.8882
2025-10-26 10:50:00,112459.2,112462.7,112418.8,112418.8,17.0103
2025-10-26 10:55:00,112418.8,112445.0,112371.1,112434.5,30.4308
2025-10-26 11:00:00,112434.7,112531.6,112434.3,112446.4,48.8037
2025-10-26 11:05:00,112446.4,112500.1,112381.8,112457.1,31.3351
2025-10-26 11:10:00,112457.3,112465.7,112413.6,112452.8,14.2401
2025-10-26 11:15:00,112453.0,112602.8,112444.3,112554.6,55.4245
2025-10-26 11:20:00,112554.6,112673.6,112510.5,112667.1,34.0084
2025-10-26 11:25:00,112667.1,112695.0,112624.0,112655.7,51.274
2025-10-26 11:30:00,112655.9,112755.5,112632.7,112726.1,64.8262
2025-10-26 11:35:00,112726.1,112959.0,112722.8,112903.1,258.3272
2025-10-26 11:40:00,112903.3,113365.7,112903.1,113280.0,234.9724
2025-10-26 11:45:00,113280.0,113444.3,113062.6,113191.4,236.3818
2025-10-26 11:50:00,113191.2,113219.0,113043.3,113154.7,121.222
2025-10-26 11:55:00,113154.5,113309.4,113144.7,113244.7,61.912
2025-10-26 12:00:00,113244.5,113446.8,113231.6,113389.7,111.151
2025-10-26 12:05:00,113389.5,113571.0,113357.0,113465.7,159.7528
2025-10-26 12:10:00,113465.9,113780.1,113447.3,113696.4,200.545
2025-10-26 12:15:00,113696.6,113785.0,113609.3,113656.1,98.248
2025-10-26 12:20:00,113656.3,113656.3,113499.6,113514.4,94.6253
2025-10-26 12:25:00,113514.4,113625.3,113467.9,113603.1,50.9762
2025-10-26 12:30:00,113601.2,113696.4,113510.0,113520.1,43.7016
2025-10-26 12:35:00,113520.3,113670.0,113469.9,113505.9,45.5396
2025-10-26 12:40:00,113505.9,113523.4,113439.1,113454.1,46.6256
2025-10-26 12:45:00,113454.3,113694.6,113454.3,113694.6,46.7734
2025-10-26 12:50:00,113689.7,113725.1,113480.0,113502.0,48.7479
2025-10-26 12:55:00,113502.2,113613.6,113490.0,113530.7,23.1779
2025-10-26 13:00:00,113530.5,113622.1,113430.0,113470.7,118.495
2025-10-26 13:05:00,113471.7,113491.8,113340.0,113436.6,85.0967
2025-10-26 13:10:00,113436.4,113478.0,113350.0,113352.7,27.1789
2025-10-26 13:15:00,113352.7,113449.0,113225.4,113445.3,59.2191
2025-10-26 13:20:00,113445.3,113566.8,113423.0,113554.3,33.6763
2025-10-26 13:25:00,113554.5,113651.1,113422.3,113595.9,25.8737
2025-10-26 13:30:00,113596.1,113650.6,113521.6,113562.3,32.7985
2025-10-26 13:35:00,113562.1,113609.3,113492.3,113601.6,22.0741
2025-10-26 13:40:00,113601.6,114019.7,113550.0,113806.3,192.1355
2025-10-26 13:45:00,113806.3,113970.1,113628.1,113661.5,135.6235
2025-10-26 13:50:00,113661.5,113713.9,113555.0,113555.2,120.9067
2025-10-26 13:55:00,113555.2,113714.0,113537.7,113661.1,54.6399
2025-10-26 14:00:00,113661.1,113709.3,113565.1,113701.3,33.2642
2025-10-26 14:05:00,113701.3,113751.3,113658.7,113699.8,21.3843
2025-10-26 14:10:00,113699.8,113770.9,113680.0,113754.1,34.6823
2025-10-26 14:15:00,113754.1,113840.4,113634.3,113814.0,93.0887
2025-10-26 14:20:00,113813.8,113832.5,113600.9,113629.0,53.5296
2025-10-26 14:25:00,113629.0,113677.0,113594.0,113649.0,17.1382
2025-10-26 14:30:00,113649.0,113769.7,113585.2,113682.2,41.3231
2025-10-26 14:35:00,113682.0,113826.0,113653.3,113807.2,61.7891
2025-10-26 14:40:00,113807.2,113839.4,113756.3,113815.1,22.7569
2025-10-26 14:45:00,113815.1,113834.5,113716.0,113721.9,24.588
2025-10-26 14:50:00,113722.1,113732.0,113492.0,113549.6,91.7224
2025-10-26 14:55:00,113549.6,113578.7,113500.0,113525.7,52.8019
2025-10-26 15:00:00,113525.7,113573.3,113404.2,113429.1,59.2843
2025-10-26 15:05:00,113428.9,113523.0,113416.7,113515.3,35.8427
2025-10-26 15:10:00,113515.3,113528.0,113467.3,113489.2,18.5887
2025-10-26 15:15:00,113489.4,113559.9,113410.0,113446.8,41.7289
2025-10-26 15:20:00,113447.0,113507.5,113420.0,113427.3,26.988
2025-10-26 15:25:00,113427.1,113497.2,113381.0,113468.7,38.717
2025-10-26 15:30:00,113468.7,113533.7,113445.6,113502.3,19.9541
2025-10-26 15:35:00,113502.5,113533.2,113418.8,113431.9,29.9874
2025-10-26 15:40:00,113431.7,113479.5,113407.2,113447.6,27.0745
2025-10-26 15:45:00,113449.7,113540.0,113420.0,113466.3,17.0749
2025-10-26 15:50:00,113466.3,113666.9,113466.2,113649.8,65.5327
2025-10-26 15:55:00,113653.6,113699.5,113597.5,113649.8,35.6615
2025-10-26 16:00:00,113650.0,113700.0,113441.6,113520.2,48.066
2025-10-26 16:05:00,113520.2,113526.0,113412.5,113473.7,31.2005
2025-10-26 16:10:00,113473.9,113513.4,113400.0,113403.0,33.1552
2025-10-26 16:15:00,113402.8,113410.7,113235.0,113323.9,120.3294
2025-10-26 16:20:00,113324.1,113366.6,113298.0,113354.1,23.4145
2025-10-26 16:25:00,113354.3,113416.0,113348.0,113355.4,22.4808
2025-10-26 16:30:00,113355.4,113414.4,113266.7,113374.7,24.6664
2025-10-26 16:35:00,113374.7,113519.1,113374.6,113480.1,16.9714
2025-10-26 16:40:00,113480.3,113592.2,113454.0,113589.5,33.5156
