open,high,low,close,volume,timestamp
113306.8,113462.9,113292.6,113378.4,106.65,2025-10-14 22:10:00
113378.2,113423.5,113300.1,113332.4,234.6368,2025-10-14 22:15:00
113332.4,113332.4,113179.9,113240.7,139.6952,2025-10-14 22:20:00
113243.0,113243.0,113062.2,113126.1,91.5415,2025-10-14 22:25:00
113125.9,113138.8,112972.6,113040.0,152.5276,2025-10-14 22:30:00
113040.0,113105.0,112944.5,113027.4,46.0317,2025-10-14 22:35:00
113027.4,113027.6,112864.8,112898.5,96.3961,2025-10-14 22:40:00
112898.7,112954.2,112760.7,112817.1,59.4192,2025-10-14 22:45:00
112817.1,113058.8,112817.1,113058.6,93.4912,2025-10-14 22:50:00
113058.8,113195.3,113055.1,113149.2,50.4927,2025-10-14 22:55:00
113150.7,113184.7,113060.5,113174.6,57.6431,2025-10-14 23:00:00
113174.8,113434.9,113174.6,113421.5,109.1386,2025-10-14 23:05:00
113421.3,113444.5,113316.3,113388.5,88.2143,2025-10-14 23:10:00
113388.5,113395.0,113281.5,113321.4,105.2666,2025-10-14 23:15:00
113326.7,113403.1,113287.7,113307.2,24.595,2025-10-14 23:20:00
113307.2,113471.7,113303.8,113384.5,25.1892,2025-10-14 23:25:00
113384.3,113431.0,113326.1,113407.5,75.3392,2025-10-14 23:30:00
113407.7,113433.2,113309.0,113345.6,96.2981,2025-10-14 23:35:00
113350.4,113353.5,113216.8,113218.9,56.9055,2025-10-14 23:40:00
113218.9,113258.3,113155.7,113196.6,41.821,2025-10-14 23:45:00
113196.8,113196.8,113084.1,113084.1,49.1216,2025-10-14 23:50:00
113084.3,113086.8,112958.8,112979.4,43.2308,2025-10-14 23:55:00
112979.2,112995.5,112889.1,112890.4,86.3813,2025-10-15 00:00:00
112890.6,113041.6,112884.7,112973.7,302.3479,2025-10-15 00:05:00
112973.7,112973.7,112716.7,112739.0,128.077,2025-10-15 00:10:00
112739.0,112797.6,112663.6,112704.1,182.6156,2025-10-15 00:15:00
112704.1,112757.1,112679.5,112711.6,86.1497,2025-10-15 00:20:00
112711.6,112971.8,112589.2,112776.1,200.9441,2025-10-15 00:25:00
112776.1,112941.7,112547.3,112643.0,147.7161,2025-10-15 00:30:00
112643.2,112883.0,112620.7,112795.9,129.2508,2025-10-15 00:35:00
112792.3,112902.3,112753.7,112879.9,57.8402,2025-10-15 00:40:00
112880.1,113067.3,112809.8,112814.6,61.0861,2025-10-15 00:45:00
112815.1,112934.0,112759.5,112900.8,78.6207,2025-10-15 00:50:00
112900.8,112965.2,112842.1,112935.6,90.8781,2025-10-15 00:55:00
112935.3,112962.1,112577.6,112583.0,137.7955,2025-10-15 01:00:00
112582.8,112604.8,112344.9,112453.6,218.3681,2025-10-15 01:05:00
112453.6,112843.4,112453.6,112676.2,94.042,2025-10-15 01:10:00
112676.2,112785.9,112585.9,112775.1,134.191,2025-10-15 01:15:00
112774.9,112820.4,112599.9,112752.4,109.376,2025-10-15 01:20:00
112752.4,112787.8,112423.8,112424.0,61.5176,2025-10-15 01:25:00
112423.8,112477.3,112268.3,112331.7,253.8275,2025-10-15 01:30:00
112331.7,112468.5,112313.8,112379.5,129.0085,2025-10-15 01:35:00
112382.1,112494.1,112306.3,112466.3,198.8811,2025-10-15 01:40:00
112466.5,112543.7,112378.1,112535.0,62.9651,2025-10-15 01:45:00
112535.0,112726.1,112535.0,112594.3,176.1061,2025-10-15 01:50:00
112589.9,112694.1,112579.9,112684.8,85.3217,2025-10-15 01:55:00
112681.0,112787.6,112617.0,112744.6,131.2116,2025-10-15 02:00:00
112744.6,112925.5,112638.3,112689.1,329.1539,2025-10-15 02:05:00
112689.3,112941.4,112678.7,112903.4,67.9856,2025-10-15 02:10:00
112903.4,113084.8,112807.9,112996.4,234.6702,2025-10-15 02:15:00
112998.5,113134.1,112958.0,113077.7,148.5225,2025-10-15 02:20:00
113077.9,113500.0,113077.9,113499.8,353.1711,2025-10-15 02:25:00
113500.0,113597.4,113160.5,113166.8,364.466,2025-10-15 02:30:00
113167.9,113182.7,112943.4,113003.1,240.3343,2025-10-15 02:35:00
113003.1,113105.5,112933.9,112981.3,142.643,2025-10-15 02:40:00
112981.1,113040.7,112954.8,113003.6,199.8082,2025-10-15 02:45:00
113003.6,113054.5,112919.8,112952.5,117.2375,2025-10-15 02:50:00
112952.5,112952.5,112733.6,112760.9,190.8506,2025-10-15 02:55:00
112760.9,112818.9,112512.5,112565.9,147.2295,2025-10-15 03:00:00
112565.7,112585.5,112410.0,112410.0,192.2898,2025-10-15 03:05:00
112410.2,112440.8,112271.3,112428.6,219.0412,2025-10-15 03:10:00
112428.6,112454.4,112278.1,112305.0,116.5529,2025-10-15 03:15:00
112305.0,112352.7,111888.4,112157.4,319.9621,2025-10-15 03:20:00
112158.6,112324.7,112158.4,112210.6,203.268,2025-10-15 03:25:00
112210.8,112210.8,112049.3,112137.3,251.0878,2025-10-15 03:30:00
112094.2,112161.6,112062.3,112079.3,47.9362,2025-10-15 03:35:00
112079.1,112079.3,111818.4,111964.0,333.3368,2025-10-15 03:40:00
111964.0,111989.5,111760.3,111989.3,202.4894,2025-10-15 03:45:00
111989.5,112079.3,111937.7,112013.2,257.4206,2025-10-15 03:50:00
112013.4,112065.9,111917.1,111977.9,206.4862,2025-10-15 03:55:00
111978.7,112063.9,111689.4,111802.4,637.2053,2025-10-15 04:00:00
111802.4,111914.1,111769.1,111843.9,553.0138,2025-10-15 04:05:00
111844.1,112000.0,111840.1,111976.8,95.8471,2025-10-15 04:10:00
111976.6,112146.2,111905.7,112107.7,84.5772,2025-10-15 04:15:00
112107.7,112296.3,112045.8,112129.8,183.8125,2025-10-15 04:20:00
112128.3,112198.4,112013.4,112136.1,114.674,2025-10-15 04:25:00
112136.4,112211.2,112023.9,112063.6,101.4579,2025-10-15 04:30:00
112069.8,112193.6,112060.6,112082.4,206.4548,2025-10-15 04:35:00
112086.7,112200.1,112051.5,112157.4,194.4281,2025-10-15 04:40:00
112157.2,112341.9,112106.8,112300.5,169.4178,2025-10-15 04:45:00
112303.4,112426.4,112257.2,112348.0,281.9176,2025-10-15 04:50:00
112352.7,112358.7,112274.4,112298.6,142.0319,2025-10-15 04:55:00
112298.4,112497.1,112273.4,112391.3,138.4776,2025-10-15 05:00:00
112386.8,112408.0,112284.8,112390.3,97.1381,2025-10-15 05:05:00
112393.3,112471.0,112353.1,112449.7,90.5965,2025-10-15 05:10:00
112449.7,112529.8,112355.6,112522.3,94.0561,2025-10-15 05:15:00
112522.3,112529.9,112206.9,112284.2,164.4662,2025-10-15 05:20:00
112284.2,112360.8,112174.0,112269.4,189.8866,2025-10-15 05:25:00
112269.2,112344.7,112126.3,112344.5,91.3562,2025-10-15 05:30:00
112359.3,112515.2,112327.3,112515.2,120.9559,2025-10-15 05:35:00
112515.0,112641.2,112490.9,112506.3,187.1314,2025-10-15 05:40:00
112506.3,112506.5,112320.9,112338.3,54.0465,2025-10-15 05:45:00
112338.5,112406.6,112306.4,112379.7,266.4412,2025-10-15 05:50:00
112379.7,112419.4,112337.2,112377.4,85.6411,2025-10-15 05:55:00
112377.4,112442.1,112269.0,112339.8,59.7801,2025-10-15 06:00:00
112340.0,112367.5,112186.1,112186.3,49.6113,2025-10-15 06:05:00
112185.6,112256.9,112112.2,112184.0,36.5567,2025-10-15 06:10:00
112183.8,112211.0,111925.6,111968.5,165.7486,2025-10-15 06:15:00
111968.7,112019.1,111872.1,111879.2,165.5403,2025-10-15 06:20:00
111888.7,111954.7,111816.6,111886.1,175.2342,2025-10-15 06:25:00
111885.9,112021.6,111837.1,111972.1,97.8002,2025-10-15 06:30:00
111968.0,112095.2,111931.7,112095.2,166.5433,2025-10-15 06:35:00
112100.5,112531.5,112100.5,112268.7,231.5282,2025-10-15 06:40:00
112268.9,112444.7,112244.1,112326.2,122.1006,2025-10-15 06:45:00
112326.2,112376.2,112260.1,112322.1,100.57,2025-10-15 06:50:00
112322.3,112402.6,112276.1,112402.6,106.6321,2025-10-15 06:55:00
112402.4,112486.6,112334.2,112387.7,118.9399,2025-10-15 07:00:00
112387.9,112416.7,112169.1,112307.6,192.3903,2025-10-15 07:05:00
112307.6,112554.3,112303.5,112439.7,222.2826,2025-10-15 07:10:00
112439.5,112641.7,112347.4,112365.3,267.0374,2025-10-15 07:15:00
112365.1,112468.1,112312.0,112460.6,413.7252,2025-10-15 07:20:00
112460.6,112460.6,112301.7,112301.9,101.5471,2025-10-15 07:25:00
112301.9,112378.8,112265.1,112324.1,54.2275,2025-10-15 07:30:00
112327.2,112432.1,112312.8,112416.6,110.4488,2025-10-15 07:35:00
112416.6,112437.4,112340.1,112383.1,113.2989,2025-10-15 07:40:00
112382.9,112480.2,112325.2,112480.2,81.833,2025-10-15 07:45:00
112480.2,112550.1,112407.8,112463.5,147.9768,2025-10-15 07:50:00
112463.5,112553.8,112438.2,112523.2,162.2757,2025-10-15 07:55:00
112523.2,112666.9,112480.2,112635.2,126.6964,2025-10-15 08:00:00
112635.4,112725.6,112569.9,112685.3,226.7336,2025-10-15 08:05:00
112685.5,112871.0,112651.6,112854.9,165.0637,2025-10-15 08:10:00
112854.7,112956.6,112798.2,112858.5,216.553,2025-10-15 08:15:00
112858.7,113115.8,112816.0,112944.6,421.1538,2025-10-15 08:20:00
112944.6,113073.5,112876.4,113069.0,307.0769,2025-10-15 08:25:00
113068.8,113469.5,113054.8,113212.3,427.7365,2025-10-15 08:30:00
113228.8,113273.6,113133.9,113229.4,278.5164,2025-10-15 08:35:00
113229.2,113260.0,113101.4,113175.7,155.1958,2025-10-15 08:40:00
113165.3,113173.4,112881.0,113081.5,311.0242,2025-10-15 08:45:00
113079.5,113095.1,112831.9,112977.1,180.8846,2025-10-15 08:50:00
112977.3,112994.8,112886.6,112896.0,161.4339,2025-10-15 08:55:00
112896.0,112968.6,112754.5,112948.8,172.3311,2025-10-15 09:00:00
112948.8,113069.3,112780.7,113005.5,140.1687,2025-10-15 09:05:00
113005.7,113005.7,112852.4,112900.8,216.496,2025-10-15 09:10:00
112900.8,112922.6,112558.1,112679.5,235.943,2025-10-15 09:15:00
112679.7,112772.1,112421.2,112570.0,218.3899,2025-10-15 09:20:00
112570.0,112641.2,112505.3,112547.0,185.6153,2025-10-15 09:25:00
112546.8,112591.1,112324.4,112482.5,161.9706,2025-10-15 09:30:00
112482.5,112627.6,112476.9,112541.8,141.6981,2025-10-15 09:35:00
112541.6,112571.0,112469.8,112495.1,59.1717,2025-10-15 09:40:00
112495.1,112662.5,112476.2,112586.0,170.3821,2025-10-15 09:45:00
112578.9,112578.9,112324.4,112433.1,284.589,2025-10-15 09:50:00
112432.9,112518.5,112376.6,112502.9,155.6932,2025-10-15 09:55:00
112502.9,112502.9,112260.0,112305.6,175.508,2025-10-15 10:00:00
112305.6,112465.8,112305.4,112440.4,162.3658,2025-10-15 10:05:00
112440.4,112631.0,112378.0,112528.6,256.9643,2025-10-15 10:10:00
112528.6,112556.6,112443.9,112533.9,90.6637,2025-10-15 10:15:00
112533.7,112541.9,112389.1,112431.6,83.9188,2025-10-15 10:20:00
112432.4,112438.9,112257.6,112356.2,126.9239,2025-10-15 10:25:00
112356.3,112398.9,112300.5,112378.4,129.3752,2025-10-15 10:30:00
112379.7,112430.3,112198.0,112393.3,132.7918,2025-10-15 10:35:00
112398.9,112400.7,112024.8,112271.7,425.894,2025-10-15 10:40:00
112271.9,112356.1,112225.0,112225.2,86.415,2025-10-15 10:45:00
112225.2,112284.2,112150.6,112175.4,218.1502,2025-10-15 10:50:00
112175.6,112212.0,112104.2,112198.0,110.6207,2025-10-15 10:55:00
112198.0,112361.3,112190.6,112318.7,202.4167,2025-10-15 11:00:00
112318.7,112555.3,112281.7,112465.5,150.1228,2025-10-15 11:05:00
112465.5,112486.1,112183.1,112214.5,250.7277,2025-10-15 11:10:00
112214.7,112245.9,111626.7,111761.8,777.5667,2025-10-15 11:15:00
111761.9,112022.6,111761.9,111987.4,429.0651,2025-10-15 11:20:00
111987.5,112078.3,111940.1,111992.9,206.5189,2025-10-15 11:25:00
111993.1,111993.1,111814.2,111945.6,183.9501,2025-10-15 11:30:00
111945.4,112017.5,111878.8,111975.1,94.796,2025-10-15 11:35:00
111974.9,112058.9,111961.1,112058.7,134.5406,2025-10-15 11:40:00
112058.7,112058.9,111913.7,111926.2,83.5239,2025-10-15 11:45:00
111926.4,111954.6,111832.0,111946.5,201.7918,2025-10-15 11:50:00
111946.9,111960.8,111801.8,111850.7,161.9627,2025-10-15 11:55:00
111850.7,111850.7,111699.3,111775.0,278.762,2025-10-15 12:00:00
111775.2,112042.4,111775.0,112009.3,272.7595,2025-10-15 12:05:00
112009.3,112009.3,111868.0,111934.3,139.711,2025-10-15 12:10:00
111934.3,111962.4,111795.8,111833.0,122.9793,2025-10-15 12:15:00
111833.0,111880.8,111626.7,111807.6,219.733,2025-10-15 12:20:00
111807.6,111812.9,111284.3,111405.8,465.3028,2025-10-15 12:25:00
111405.8,111639.0,111400.0,111530.7,296.5742,2025-10-15 12:30:00
111530.7,111532.3,111325.1,111475.9,225.3164,2025-10-15 12:35:00
111475.7,111598.6,111468.9,111554.5,100.0675,2025-10-15 12:40:00
111554.7,111676.4,111496.6,111643.6,102.2547,2025-10-15 12:45:00
111643.4,111758.9,111533.3,111646.5,99.4409,2025-10-15 12:50:00
111646.5,111679.1,111550.5,111659.0,162.3791,2025-10-15 12:55:00
111659.2,111659.2,111433.2,111455.5,230.1995,2025-10-15 13:00:00
111456.6,111542.1,111279.3,111423.0,291.319,2025-10-15 13:05:00
111423.2,111588.4,111399.1,111417.8,125.4396,2025-10-15 13:10:00
111417.8,111525.2,111402.3,111476.1,141.4215,2025-10-15 13:15:00
111476.3,111529.8,111410.7,111470.5,62.6458,2025-10-15 13:20:00
111470.3,111575.2,111342.1,111371.9,199.8831,2025-10-15 13:25:00
111372.1,111746.5,111123.0,111573.9,381.0365,2025-10-15 13:30:00
111574.1,111951.9,111423.9,111459.4,405.159,2025-10-15 13:35:00
111460.4,111609.5,111203.5,111272.6,241.976,2025-10-15 13:40:00
111273.5,111370.0,110700.0,110983.2,746.8458,2025-10-15 13:45:00
110984.7,111348.1,110831.0,111301.6,370.1001,2025-10-15 13:50:00
111288.5,111440.1,111150.6,111333.3,235.1458,2025-10-15 13:55:00
111336.0,111582.7,111327.0,111512.9,333.8892,2025-10-15 14:00:00
111512.7,112077.3,111453.1,111990.2,513.8177,2025-10-15 14:05:00
111985.8,112192.6,111824.3,111986.6,959.6039,2025-10-15 14:10:00
111984.7,112158.1,111816.8,111893.1,690.9119,2025-10-15 14:15:00
111895.7,112076.2,111778.5,112030.1,326.0606,2025-10-15 14:20:00
112029.4,112032.9,111733.4,111871.5,349.1179,2025-10-15 14:25:00
111871.3,111901.0,111514.9,111596.7,331.7968,2025-10-15 14:30:00
111610.5,111715.9,111471.6,111655.4,264.5705,2025-10-15 14:35:00
111655.4,111660.9,111131.0,111249.4,403.8316,2025-10-15 14:40:00
111249.2,111285.5,110930.8,111013.1,632.9228,2025-10-15 14:45:00
111012.9,111180.1,110820.6,110940.9,381.6942,2025-10-15 14:50:00
110940.9,111097.4,110739.2,111006.9,628.0757,2025-10-15 14:55:00
111006.9,111067.6,110681.7,111004.3,285.1637,2025-10-15 15:00:00
111001.5,111269.7,110891.9,111169.0,354.7417,2025-10-15 15:05:00
111180.2,111185.7,110672.7,110784.2,305.4846,2025-10-15 15:10:00
110784.2,110804.6,110500.0,110708.2,539.7319,2025-10-15 15:15:00
110708.2,110968.5,110565.6,110869.1,280.2574,2025-10-15 15:20:00
110866.3,111540.5,110840.0,111125.9,520.6588,2025-10-15 15:25:00
111122.6,111319.3,110848.9,110942.5,218.0287,2025-10-15 15:30:00
110942.7,111016.8,110768.5,110955.8,357.0815,2025-10-15 15:35:00
110955.8,110969.9,110517.1,110683.1,402.3388,2025-10-15 15:40:00
110682.9,110713.1,110433.7,110585.4,336.9283,2025-10-15 15:45:00
110585.6,110718.8,110336.0,110591.3,339.7415,2025-10-15 15:50:00
110591.5,110759.5,110572.2,110750.0,211.2845,2025-10-15 15:55:00
110750.2,110983.6,110677.7,110778.7,286.7013,2025-10-15 16:00:00
110778.5,111076.0,110551.7,110927.3,455.5885,2025-10-15 16:05:00
110927.3,110941.6,110716.7,110874.2,355.0415,2025-10-15 16:10:00
110870.5,110882.0,110633.5,110800.0,143.7125,2025-10-15 16:15:00
110800.2,110909.2,110729.1,110872.5,113.7013,2025-10-15 16:20:00
110872.3,111018.6,110842.9,110918.7,153.8242,2025-10-15 16:25:00
110918.5,110982.9,110691.5,110698.7,177.0274,2025-10-15 16:30:00
110695.8,110881.4,110684.0,110770.8,127.6349,2025-10-15 16:35:00
110768.8,110821.2,110582.6,110637.4,175.6974,2025-10-15 16:40:00
110637.4,110756.0,110545.1,110658.1,202.7423,2025-10-15 16:45:00
110658.1,110763.4,110579.5,110708.2,169.2469,2025-10-15 16:50:00
110707.7,110797.6,110635.6,110690.6,162.7915,2025-10-15 16:55:00
110690.8,110703.6,110396.1,110596.7,366.555,2025-10-15 17:00:00
110596.5,110637.5,110226.7,110341.6,560.6541,2025-10-15 17:05:00
110341.4,110378.5,110160.1,110210.4,328.4706,2025-10-15 17:10:00
110205.7,110469.8,110091.6,110363.4,408.2344,2025-10-15 17:15:00
110364.1,110600.6,110312.1,110385.9,258.1749,2025-10-15 17:20:00
110385.9,110539.5,110256.0,110345.9,162.2648,2025-10-15 17:25:00
110345.7,110431.5,110159.2,110334.4,165.2758,2025-10-15 17:30:00
110334.4,110633.1,110334.4,110615.8,144.1235,2025-10-15 17:35:00
110615.6,110686.2,110514.3,110656.7,118.7463,2025-10-15 17:40:00
110656.7,110924.2,110656.7,110860.5,826.1778,2025-10-15 17:45:00
110860.5,111072.1,110839.5,111035.9,771.5896,2025-10-15 17:50:00
111035.5,111144.8,110952.9,111134.9,380.588,2025-10-15 17:55:00
111127.8,111154.6,110766.1,110831.4,265.7111,2025-10-15 18:00:00
110831.2,111119.0,110831.2,111007.8,205.2523,2025-10-15 18:05:00
111007.7,111018.9,110896.8,110927.6,105.3767,2025-10-15 18:10:00
110927.6,111060.9,110913.0,110951.1,157.2657,2025-10-15 18:15:00
110951.1,111336.2,110937.4,111229.3,257.1766,2025-10-15 18:20:00
111229.3,111320.8,111110.6,111156.9,158.2668,2025-10-15 18:25:00
111157.1,111265.6,111074.0,111097.5,170.2817,2025-10-15 18:30:00
111097.5,111176.4,110935.1,111163.1,160.4007,2025-10-15 18:35:00
111163.1,111256.9,111023.1,111104.8,104.0853,2025-10-15 18:40:00
111104.8,111191.2,111013.7,111191.0,179.7023,2025-10-15 18:45:00
111191.0,111352.7,111170.9,111350.4,163.0239,2025-10-15 18:50:00
111350.4,111441.7,111275.0,111371.4,139.8963,2025-10-15 18:55:00
111371.4,111392.5,111177.7,111232.6,114.2571,2025-10-15 19:00:00
111232.6,111274.1,111091.2,111200.4,130.6187,2025-10-15 19:05:00
111200.4,111200.4,111028.8,111157.9,105.9853,2025-10-15 19:10:00
111157.9,111353.2,111145.3,111339.4,102.7774,2025-10-15 19:15:00
111339.6,111474.8,111320.0,111402.7,143.5819,2025-10-15 19:20:00
111402.7,111500.0,111384.4,111424.8,179.8356,2025-10-15 19:25:00
111425.0,111483.8,111388.5,111414.1,175.0956,2025-10-15 19:30:00
111414.1,111414.1,111105.3,111149.6,169.7826,2025-10-15 19:35:00
111151.6,111311.9,111067.8,111246.8,127.1425,2025-10-15 19:40:00
111246.6,111256.9,111160.7,111204.3,123.6983,2025-10-15 19:45:00
111204.1,111213.2,111000.0,111043.7,100.8205,2025-10-15 19:50:00
111043.7,111254.6,111018.2,111207.8,246.2926,2025-10-15 19:55:00
111206.4,111437.1,111205.5,111414.7,306.8313,2025-10-15 20:00:00
111405.4,111405.6,111284.6,111339.2,126.3534,2025-10-15 20:05:00
111339.0,111384.9,111304.7,111349.1,133.8662,2025-10-15 20:10:00
111349.3,111473.5,111326.1,111455.7,141.8264,2025-10-15 20:15:00
111455.5,111500.0,111387.9,111438.5,75.5156,2025-10-15 20:20:00
111438.5,111445.3,110956.5,110996.1,131.7478,2025-10-15 20:25:00
110996.1,110996.1,110428.9,110489.7,231.5966,2025-10-15 20:30:00
110489.7,111153.6,110467.1,111105.6,202.911,2025-10-15 20:35:00
111100.2,111295.8,111061.2,111215.5,252.4675,2025-10-15 20:40:00
111215.5,111379.9,110976.4,111340.3,125.5736,2025-10-15 20:45:00
111340.3,111348.0,111094.8,111109.0,111.4736,2025-10-15 20:50:00
111109.2,111154.7,111015.0,111051.7,177.292,2025-10-15 20:55:00
111051.5,111069.6,110910.6,110989.9,170.1377,2025-10-15 21:00:00
110989.9,111102.9,110758.8,110764.5,110.1526,2025-10-15 21:05:00
110775.3,110775.4,110431.5,110752.1,400.853,2025-10-15 21:10:00
110747.0,110814.8,110524.1,110564.3,156.8299,2025-10-15 21:15:00
110564.5,110729.7,110564.5,110692.6,176.4899,2025-10-15 21:20:00
110694.7,111041.4,110671.6,110911.1,170.1099,2025-10-15 21:25:00
110911.3,111186.9,110686.5,111185.2,351.1481,2025-10-15 21:30:00
111185.4,111371.9,111071.0,111128.7,283.3881,2025-10-15 21:35:00
111128.7,111310.6,111039.3,111053.2,91.6853,2025-10-15 21:40:00
111053.2,111165.0,110825.2,110825.2,109.111,2025-10-15 21:45:00
110825.4,110927.5,110633.4,110660.6,175.5489,2025-10-15 21:50:00
110660.6,110842.6,110601.2,110795.0,192.8409,2025-10-15 21:55:00
110796.1,110929.1,110750.7,110841.2,150.3427,2025-10-15 22:00:00
110841.2,110919.2,110752.3,110842.6,51.4687,2025-10-15 22:05:00
110842.8,111020.7,110777.2,111011.4,95.225,2025-10-15 22:10:00
111011.4,111164.9,110978.7,111164.9,56.3843,2025-10-15 22:15:00
111165.0,111335.9,111152.8,111252.4,187.1414,2025-10-15 22:20:00
111252.2,111298.1,111101.0,111115.3,78.0516,2025-10-15 22:25:00
111115.3,111180.7,111071.9,111175.0,179.4184,2025-10-15 22:30:00
111175.0,111257.4,111138.6,111187.0,101.2338,2025-10-15 22:35:00
111186.8,111242.0,111151.4,111152.0,57.7593,2025-10-15 22:40:00
111152.0,111152.0,110761.4,110761.4,183.4885,2025-10-15 22:45:00
110761.6,110830.6,110638.8,110690.1,138.08,2025-10-15 22:50:00
110688.4,110708.3,110592.4,110604.6,151.3546,2025-10-15 22:55:00
110602.5,110738.5,110561.7,110608.6,94.4996,2025-10-15 23:00:00
110608.8,110738.5,110523.0,110738.3,144.0792,2025-10-15 23:05:00
110738.3,110945.0,110721.6,110807.4,196.546,2025-10-15 23:10:00
110801.3,110878.0,110700.4,110754.2,51.0592,2025-10-15 23:15:00
110755.9,110846.3,110710.8,110833.1,84.856,2025-10-15 23:20:00
110833.3,110867.0,110740.0,110829.4,273.1165,2025-10-15 23:25:00
110829.6,110963.4,110829.4,110878.4,46.5828,2025-10-15 23:30:00
110878.4,110891.0,110756.2,110838.8,90.931,2025-10-15 23:35:00
110837.9,110934.3,110787.3,110887.1,86.9545,2025-10-15 23:40:00
110886.9,110903.5,110606.4,110611.2,126.4757,2025-10-15 23:45:00
110611.4,110681.4,110542.3,110605.2,285.4853,2025-10-15 23:50:00
110605.0,110706.3,110590.7,110706.1,57.0317,2025-10-15 23:55:00
110706.1,110836.3,110575.3,110758.7,266.7558,2025-10-16 00:00:00
110758.7,110805.9,110550.4,110632.1,81.2163,2025-10-16 00:05:00
110632.1,110632.1,110485.2,110485.2,89.9913,2025-10-16 00:10:00
110485.4,110612.6,110435.3,110607.9,78.4748,2025-10-16 00:15:00
110610.3,110742.4,110610.3,110675.7,61.8818,2025-10-16 00:20:00
110675.5,110808.6,110661.0,110735.7,88.3882,2025-10-16 00:25:00
110735.7,110735.7,110455.9,110545.4,40.9385,2025-10-16 00:30:00
110545.2,110603.9,110318.7,110408.4,192.1353,2025-10-16 00:35:00
110408.6,110478.7,110289.3,110317.9,177.8286,2025-10-16 00:40:00
110317.7,110424.6,110300.3,110413.8,61.0018,2025-10-16 00:45:00
110414.0,110505.3,110347.6,110454.2,51.975,2025-10-16 00:50:00
110454.2,110489.8,110370.6,110387.5,143.9209,2025-10-16 00:55:00
110387.7,110686.0,110372.2,110657.5,128.7256,2025-10-16 01:00:00
110657.1,110928.5,110653.0,110872.6,167.9277,2025-10-16 01:05:00
110872.6,111069.1,110818.1,110958.4,273.4806,2025-10-16 01:10:00
110958.2,111005.7,110869.4,110869.6,205.8525,2025-10-16 01:15:00
110869.6,110869.6,110623.3,110713.6,144.2944,2025-10-16 01:20:00
110713.2,110857.4,110699.7,110839.0,62.5183,2025-10-16 01:25:00
110839.0,111003.3,110754.5,110887.2,102.5298,2025-10-16 01:30:00
110883.9,110950.0,110862.0,110950.0,59.7315,2025-10-16 01:35:00
110949.8,111076.3,110921.3,110971.7,94.7424,2025-10-16 01:40:00
110971.5,110989.1,110864.0,110952.0,70.5917,2025-10-16 01:45:00
110952.0,111263.3,110949.8,111130.3,112.3758,2025-10-16 01:50:00
111130.3,111292.7,111130.1,111260.2,49.7325,2025-10-16 01:55:00
111260.6,111350.0,110914.3,111197.9,189.8486,2025-10-16 02:00:00
111197.9,111405.7,111141.4,111387.7,189.6411,2025-10-16 02:05:00
111387.7,111495.0,111245.5,111286.7,248.5214,2025-10-16 02:10:00
111286.7,111340.6,111253.5,111283.5,71.4051,2025-10-16 02:15:00
111283.5,111421.1,111217.9,111311.1,76.2829,2025-10-16 02:20:00
111311.3,111401.3,111290.7,111353.5,93.4002,2025-10-16 02:25:00
111353.7,111377.2,111247.8,111363.7,216.0951,2025-10-16 02:30:00
111363.1,111363.1,111201.0,111250.3,276.6912,2025-10-16 02:35:00
111250.3,111301.3,111208.8,111288.4,80.6373,2025-10-16 02:40:00
111288.6,111481.5,111232.3,111466.1,169.799,2025-10-16 02:45:00
111466.3,111490.2,111378.4,111459.7,214.1397,2025-10-16 02:50:00
111459.5,111560.1,111456.6,111464.5,210.5773,2025-10-16 02:55:00
111464.7,111569.1,111457.1,111458.7,90.1944,2025-10-16 03:00:00
111458.9,111557.5,111359.7,111501.1,82.3839,2025-10-16 03:05:00
111501.1,111544.1,111415.6,111446.4,150.7855,2025-10-16 03:10:00
111446.2,111504.3,111382.5,111471.8,56.9216,2025-10-16 03:15:00
111471.8,111820.9,111467.6,111646.3,230.3551,2025-10-16 03:20:00
111646.1,111755.8,111586.2,111677.3,114.4993,2025-10-16 03:25:00
111677.3,111677.3,111471.7,111512.3,120.2246,2025-10-16 03:30:00
111512.3,111533.5,111353.1,111493.1,116.3862,2025-10-16 03:35:00
111493.3,111627.9,111492.6,111519.6,199.6653,2025-10-16 03:40:00
111519.6,111576.0,111435.6,111478.4,71.2314,2025-10-16 03:45:00
111478.4,111501.3,111365.2,111501.1,86.9917,2025-10-16 03:50:00
111501.1,111501.3,111215.5,111283.2,78.3054,2025-10-16 03:55:00
111283.2,111481.6,111256.4,111446.1,196.1949,2025-10-16 04:00:00
111446.1,111450.6,111410.0,111410.0,140.9869,2025-10-16 04:05:00
111410.0,111587.8,111410.0,111539.1,129.8118,2025-10-16 04:10:00
111539.1,111620.9,111492.9,111545.4,112.5581,2025-10-16 04:15:00
111545.6,111553.8,111480.4,111519.4,44.2218,2025-10-16 04:20:00
111519.4,111541.8,111464.7,111493.7,58.7524,2025-10-16 04:25:00
111493.9,111536.6,111465.4,111494.1,38.6821,2025-10-16 04:30:00
111494.1,111494.5,111386.5,111405.5,199.0825,2025-10-16 04:35:00
111405.3,111432.6,110865.3,110937.8,467.2021,2025-10-16 04:40:00
110937.8,110947.8,110747.0,110894.7,199.5,2025-10-16 04:45:00
110894.7,111074.5,110894.7,110965.0,194.3701,2025-10-16 04:50:00
